Snow ratio,Log likelihood,Error std
0.3038,-2021340.9254,1.9095
0.2891,-2018783.6408,1.9095
0.27,-1967841.8614,1.9095
0.2678,-1962602.6625,1.9095
0.254,-1932521.0198,1.9095
0.23,-1892069.0208,1.9095
0.2218,-1881794.3506,1.9095
0.2078,-1868304.3387,1.9095
0.1907,-1858759.8326,1.9095
0.1897,-1858436.9124,1.9095
0.1889,-1858199.8345,1.9095
0.1722,-1857116.3046,1.9095
0.1736,-1856923.5954,1.9095
0.1769,-1856679.8539,1.9095
0.1771,-1856673.6863,1.9095
0.1785,-1856663.5073,1.9095
0.1785,-1856663.994,1.9095
0.1778,-1856662.0165,1.9095
0.178,-1856661.3956,1.9095
0.1782,-1856661.5352,1.9095
0.1778,-1856661.9738,1.9095
0.1784,-1856663.0693,1.9095
0.1781,-1856661.3385,1.9095
0.1776,-1856664.2059,1.9095
0.1784,-1856662.9864,1.9095
0.1779,-1856661.4791,1.9095
0.1782,-1856661.6196,1.9095
0.1783,-1856662.0398,1.9095
0.1783,-1856662.0095,1.9095
0.178,-1856661.3452,1.9095
0.1777,-1856663.5459,1.9095
0.1778,-1856662.5777,1.9095
0.1781,-1856661.2957,1.9095
0.1781,-1856661.289,1.9095
0.1779,-1856661.7639,1.9095
0.1778,-1856662.081,1.9095
0.1779,-1856661.8111,1.9095
0.1779,-1856661.7336,1.9095
0.1785,-1856663.6925,1.9095
0.1778,-1856662.0867,1.9095
0.1783,-1856662.2419,1.9095
0.1779,-1856661.766,1.9095
0.1782,-1856661.5462,1.9095
0.1778,-1856661.9202,1.9095
0.1783,-1856662.115,1.9095
0.1782,-1856661.3843,1.9095
0.1783,-1856662.2587,1.9095
0.1778,-1856662.0333,1.9095
0.1781,-1856661.2879,1.9095
0.1779,-1856661.5862,1.9095
0.1781,-1856661.3567,1.9095
0.1785,-1856663.5062,1.9095
0.1786,-1856665.0158,1.9095
