Snow ratio,Log likelihood,Error std
0.9171,-2552883.8077,2.6346
0.9107,-2446260.8141,2.6346
0.9038,-2397836.734,2.6346
0.8793,-2230771.7168,2.6346
0.8762,-2209913.9324,2.6346
0.8553,-2074500.191,2.6346
0.8339,-1942155.4707,2.6346
0.8229,-1876877.2524,2.6346
0.8201,-1860541.6049,2.6346
0.8125,-1816716.4729,2.6346
0.7887,-1683949.9028,2.6346
0.7801,-1637795.366,2.6346
0.7692,-1580886.685,2.6346
0.763,-1549517.8397,2.6346
0.7573,-1520595.3383,2.6346
0.7524,-1496423.5572,2.6346
0.748,-1474952.1197,2.6346
0.7371,-1422891.3139,2.6346
0.7209,-1348901.5474,2.6346
0.7123,-1310666.0455,2.6346
0.692,-1225206.0393,2.6346
0.6825,-1187315.4429,2.6346
0.6624,-1110841.6533,2.6346
0.6469,-1055612.8083,2.6346
0.623,-977075.6723,2.6346
0.6191,-965045.7739,2.6346
0.6003,-909599.7096,2.6346
0.5859,-870860.4789,2.6346
0.5659,-821390.3517,2.6346
0.5455,-776680.3333,2.6346
0.5274,-741824.7512,2.6346
0.5264,-740031.47,2.6346
0.5123,-716105.4195,2.6346
0.4929,-687849.5763,2.6346
0.4773,-668854.5234,2.6346
0.4701,-661190.4497,2.6346
0.463,-654381.8556,2.6346
0.4553,-647765.3824,2.6346
0.4455,-640563.4396,2.6346
0.4312,-632401.0771,2.6346
0.41,-625493.1811,2.6346
0.4089,-625306.9758,2.6346
0.3912,-624563.8872,2.6346
0.3945,-624377.629,2.6346
0.3946,-624376.1446,2.6346
0.3947,-624372.2485,2.6346
0.3953,-624354.0563,2.6346
0.3955,-624350.1277,2.6346
0.3985,-624349.8017,2.6346
0.3981,-624344.0655,2.6346
0.3962,-624339.2252,2.6346
0.3973,-624335.729,2.6346
0.3967,-624335.6127,2.6346
0.3973,-624335.6903,2.6346
0.3968,-624335.4287,2.6346
0.397,-624335.1372,2.6346
0.3969,-624335.2469,2.6346
0.3971,-624335.2063,2.6346
0.3973,-624335.5919,2.6346
0.3968,-624335.3526,2.6346
0.3966,-624336.2539,2.6346
0.3968,-624335.4626,2.6346
0.3969,-624335.2518,2.6346
0.397,-624335.13,2.6346
0.3967,-624335.6008,2.6346
0.3971,-624335.1637,2.6346
0.3969,-624335.1552,2.6346
0.3971,-624335.204,2.6346
0.3969,-624335.1564,2.6346
0.3973,-624335.5871,2.6346
0.3966,-624336.2316,2.6346
0.3967,-624335.5635,2.6346
0.397,-624335.1379,2.6346
0.3969,-624335.1493,2.6346
0.3966,-624336.1989,2.6346
0.3968,-624335.2961,2.6346
0.3973,-624335.8293,2.6346
0.3973,-624335.7154,2.6346
0.397,-624335.1303,2.6346
0.3969,-624335.1485,2.6346
0.3969,-624335.1571,2.6346
0.397,-624335.1225,2.6346
0.3969,-624335.1516,2.6346
0.3971,-624335.1622,2.6346
0.397,-624335.1395,2.6346
0.3968,-624335.4672,2.6346
0.3971,-624335.1465,2.6346
0.3968,-624335.5166,2.6346
0.3967,-624335.8025,2.6346
0.3963,-624338.8647,2.6346
0.3969,-624335.1613,2.6346
0.3966,-624336.0235,2.6346
0.3969,-624335.1735,2.6346
