Snow ratio,Log likelihood,Error std
0.6087,-701298.7021,3.7003
0.611,-665057.5601,3.7003
0.5923,-631531.2413,3.7003
0.5839,-617365.5325,3.7003
0.5599,-579442.8812,3.7003
0.5516,-567231.2737,3.7003
0.5408,-552201.9471,3.7003
0.5212,-526899.3831,3.7003
0.5007,-503252.931,3.7003
0.4835,-485654.8336,3.7003
0.4794,-481807.9459,3.7003
0.4759,-478630.3085,3.7003
0.4729,-475955.511,3.7003
0.468,-471621.8576,3.7003
0.4594,-464593.2823,3.7003
0.4398,-450412.1691,3.7003
0.4383,-449478.6766,3.7003
0.4382,-449373.6935,3.7003
0.4336,-446516.3476,3.7003
0.4234,-440646.3789,3.7003
0.4056,-432168.5401,3.7003
0.4026,-430946.808,3.7003
0.3955,-428345.197,3.7003
0.3934,-427651.5412,3.7003
0.3828,-424550.5738,3.7003
0.376,-422982.283,3.7003
0.3692,-421720.819,3.7003
0.3533,-420073.8871,3.7003
0.3478,-419916.5974,3.7003
0.3473,-419913.1904,3.7003
0.3459,-419911.017,3.7003
0.3467,-419910.4289,3.7003
0.3469,-419911.0331,3.7003
0.3474,-419913.8459,3.7003
0.3469,-419911.0372,3.7003
0.346,-419910.6897,3.7003
0.3472,-419912.2982,3.7003
0.347,-419911.3348,3.7003
0.3455,-419913.0425,3.7003
0.3466,-419910.3287,3.7003
0.347,-419911.3858,3.7003
0.3464,-419910.176,3.7003
0.346,-419910.903,3.7003
0.3456,-419912.7223,3.7003
0.3462,-419910.3841,3.7003
0.3461,-419910.5054,3.7003
0.346,-419910.8658,3.7003
0.3472,-419912.5363,3.7003
0.346,-419910.8941,3.7003
0.3471,-419911.7186,3.7003
0.3472,-419912.1818,3.7003
0.3463,-419910.2686,3.7003
0.3459,-419911.1352,3.7003
0.347,-419911.2169,3.7003
0.3461,-419910.5536,3.7003
0.3461,-419910.4982,3.7003
0.3468,-419910.7081,3.7003
0.3461,-419910.5802,3.7003
0.3467,-419910.5416,3.7003
0.3463,-419910.2376,3.7003
0.3461,-419910.5669,3.7003
0.3462,-419910.2802,3.7003
0.3463,-419910.1919,3.7003
0.3462,-419910.3416,3.7003
0.3459,-419911.015,3.7003
0.3464,-419910.1747,3.7003
0.3462,-419910.3432,3.7003
0.3462,-419910.4111,3.7003
0.3461,-419910.4739,3.7003
0.346,-419910.7835,3.7003
0.3462,-419910.3026,3.7003
0.3471,-419911.7506,3.7003
0.346,-419910.8787,3.7003
0.3469,-419910.8608,3.7003
0.3467,-419910.4649,3.7003
0.3473,-419913.0401,3.7003
0.346,-419910.6674,3.7003
0.3462,-419910.379,3.7003
0.3465,-419910.1832,3.7003
0.3461,-419910.5362,3.7003
0.346,-419910.827,3.7003
0.3462,-419910.3307,3.7003
0.3459,-419911.2315,3.7003
0.3467,-419910.3768,3.7003
0.3463,-419910.2467,3.7003
0.3465,-419910.1918,3.7003
0.3461,-419910.5874,3.7003
0.3465,-419910.1797,3.7003
0.3469,-419910.872,3.7003
0.3467,-419910.3631,3.7003
0.3464,-419910.1823,3.7003
0.3458,-419911.5982,3.7003
0.3469,-419911.1131,3.7003
0.3466,-419910.3522,3.7003
0.3462,-419910.288,3.7003
0.3465,-419910.2042,3.7003
0.3464,-419910.1762,3.7003
0.3464,-419910.1866,3.7003
0.346,-419910.7017,3.7003
0.3468,-419910.6451,3.7003
0.3465,-419910.2197,3.7003
0.3464,-419910.1742,3.7003
