Snow ratio,Log likelihood,Error std
0.1595,-1768259.8064,1.8231
0.1803,-1759428.1128,1.8231
0.2012,-1718202.0914,1.8231
0.2135,-1699739.5621,1.8231
0.2146,-1698278.3523,1.8231
0.2164,-1696058.4871,1.8231
0.2244,-1687052.8213,1.8231
0.2353,-1677773.4938,1.8231
0.258,-1669471.2003,1.8231
0.2598,-1669448.8681,1.8231
0.2593,-1669446.3569,1.8231
0.2594,-1669446.3246,1.8231
0.2593,-1669446.3746,1.8231
0.2594,-1669446.321,1.8231
0.2592,-1669446.4088,1.8231
0.2595,-1669446.5074,1.8231
0.2593,-1669446.3063,1.8231
0.2594,-1669446.3107,1.8231
0.2594,-1669446.3761,1.8231
0.2594,-1669446.3068,1.8231
0.2594,-1669446.3748,1.8231
0.2593,-1669446.3124,1.8231
0.2594,-1669446.3082,1.8231
0.2593,-1669446.3598,1.8231
0.2592,-1669446.5859,1.8231
0.2591,-1669446.8708,1.8231
0.2592,-1669446.5806,1.8231
0.2593,-1669446.315,1.8231
0.2593,-1669446.3859,1.8231
0.2595,-1669446.8338,1.8231
0.2595,-1669446.9388,1.8231
0.2595,-1669446.9122,1.8231
0.2595,-1669446.5698,1.8231
0.2593,-1669446.3224,1.8231
0.2592,-1669446.7565,1.8231
0.2593,-1669446.3058,1.8231
0.2593,-1669446.3181,1.8231
0.259,-1669447.4598,1.8231
0.2594,-1669446.323,1.8231
0.2592,-1669446.7691,1.8231
0.2595,-1669446.5044,1.8231
0.2596,-1669447.3547,1.8231
0.2593,-1669446.378,1.8231
0.2595,-1669446.6518,1.8231
0.2591,-1669447.1415,1.8231
0.2597,-1669448.0312,1.8231
0.2594,-1669446.3096,1.8231
0.2594,-1669446.3119,1.8231
0.2592,-1669446.499,1.8231
0.2593,-1669446.3026,1.8231
