Snow ratio,Log likelihood,Error std
0.111,-707353.1126,3.6091
0.0954,-698416.9808,3.6091
0.0962,-696871.9885,3.6091
0.1113,-666623.6345,3.6091
0.1225,-645355.7248,3.6091
0.1397,-614396.7861,3.6091
0.1462,-603379.5788,3.6091
0.147,-602044.9249,3.6091
0.1628,-576368.2263,3.6091
0.1843,-544428.7877,3.6091
0.1987,-524878.9084,3.6091
0.2214,-497311.8223,3.6091
0.2297,-488081.0759,3.6091
0.2373,-480191.8614,3.6091
0.2446,-472914.689,3.6091
0.2518,-466178.9312,3.6091
0.2587,-460090.4489,3.6091
0.2787,-444437.7839,3.6091
0.2971,-432568.083,3.6091
0.3133,-424180.4536,3.6091
0.3309,-417275.1997,3.6091
0.3507,-412249.2543,3.6091
0.3527,-411898.0035,3.6091
0.3573,-411198.7269,3.6091
0.3673,-410237.761,3.6091
0.374,-410003.6525,3.6091
0.3748,-409998.2674,3.6091
0.3758,-409997.2591,3.6091
0.3754,-409996.7399,3.6091
0.3755,-409996.7726,3.6091
0.376,-409997.9678,3.6091
0.375,-409997.4119,3.6091
0.3758,-409997.3077,3.6091
0.3758,-409997.2999,3.6091
0.3754,-409996.7322,3.6091
0.3745,-409999.7949,3.6091
0.3759,-409997.556,3.6091
0.3751,-409997.0669,3.6091
0.375,-409997.2421,3.6091
0.3757,-409997.0103,3.6091
0.3758,-409997.216,3.6091
0.3748,-409997.9748,3.6091
0.3758,-409997.2886,3.6091
0.3746,-409999.3038,3.6091
0.3755,-409996.8121,3.6091
0.3756,-409996.9391,3.6091
0.3753,-409996.7562,3.6091
0.3751,-409997.1725,3.6091
0.3758,-409997.2392,3.6091
0.376,-409997.8628,3.6091
0.3753,-409996.7425,3.6091
0.3756,-409996.8261,3.6091
0.3754,-409996.7322,3.6091
0.3757,-409997.0365,3.6091
0.3751,-409997.1107,3.6091
0.3748,-409998.0601,3.6091
0.3759,-409997.5034,3.6091
0.375,-409997.2427,3.6091
0.3751,-409996.9895,3.6091
0.376,-409998.0144,3.6091
0.3754,-409996.7348,3.6091
0.3752,-409996.8916,3.6091
0.3761,-409998.355,3.6091
0.375,-409997.2138,3.6091
0.3752,-409996.9292,3.6091
0.3753,-409996.7761,3.6091
0.3753,-409996.7714,3.6091
0.3757,-409996.9733,3.6091
0.3751,-409997.0885,3.6091
0.3752,-409996.8566,3.6091
0.3755,-409996.7912,3.6091
0.3746,-409998.8371,3.6091
0.376,-409997.925,3.6091
0.3753,-409996.7484,3.6091
0.3758,-409997.323,3.6091
0.3754,-409996.7347,3.6091
0.3757,-409997.1039,3.6091
0.3758,-409997.2246,3.6091
0.3754,-409996.733,3.6091
0.3751,-409997.172,3.6091
0.3764,-410000.246,3.6091
0.3763,-409999.4315,3.6091
0.3764,-410000.1344,3.6091
0.376,-409998.1489,3.6091
0.3756,-409996.8835,3.6091
0.3749,-409997.7703,3.6091
0.3755,-409996.7616,3.6091
0.3755,-409996.7627,3.6091
0.3749,-409997.5253,3.6091
0.3758,-409997.3734,3.6091
0.3754,-409996.734,3.6091
0.3754,-409996.7367,3.6091
