Snow ratio,Log likelihood,Error std
0.1873,-421457.6435,4.1374
0.2066,-417352.8665,4.1374
0.2219,-407973.0221,4.1374
0.2344,-401300.5492,4.1374
0.25,-394192.2628,4.1374
0.2744,-385766.7842,4.1374
0.2763,-385256.6101,4.1374
0.2774,-384964.6462,4.1374
0.2815,-383928.1378,4.1374
0.2981,-380782.7569,4.1374
0.3196,-378981.8514,4.1374
0.3247,-378935.6214,4.1374
0.3229,-378935.5265,4.1374
0.3232,-378934.4348,4.1374
0.3243,-378934.306,4.1374
0.3242,-378933.9864,4.1374
0.3242,-378934.066,4.1374
0.3236,-378933.5849,4.1374
0.3235,-378933.6295,4.1374
0.3233,-378934.0476,4.1374
0.3243,-378934.1027,4.1374
0.3232,-378934.5736,4.1374
0.3244,-378934.4827,4.1374
0.3233,-378934.1576,4.1374
0.3231,-378934.7897,4.1374
0.3237,-378933.4921,4.1374
0.323,-378935.182,4.1374
0.3246,-378935.3312,4.1374
0.3243,-378934.1729,4.1374
0.3239,-378933.4964,4.1374
0.3237,-378933.4945,4.1374
0.3236,-378933.5443,4.1374
0.324,-378933.6061,4.1374
0.3232,-378934.2705,4.1374
0.324,-378933.6037,4.1374
0.3238,-378933.4787,4.1374
0.323,-378934.9914,4.1374
0.3234,-378933.8031,4.1374
0.3243,-378934.233,4.1374
0.3238,-378933.4786,4.1374
0.3239,-378933.5026,4.1374
0.3233,-378934.0577,4.1374
0.3241,-378933.7715,4.1374
0.3236,-378933.5477,4.1374
0.3241,-378933.7521,4.1374
0.3239,-378933.5003,4.1374
0.3243,-378934.1588,4.1374
0.3234,-378933.9911,4.1374
0.3242,-378934.0496,4.1374
0.3234,-378933.7957,4.1374
0.3234,-378933.9756,4.1374
0.3239,-378933.5486,4.1374
0.3232,-378934.3803,4.1374
0.3238,-378933.479,4.1374
0.3244,-378934.5119,4.1374
0.3226,-378937.0917,4.1374
0.3228,-378936.0706,4.1374
0.3245,-378935.1347,4.1374
0.3228,-378935.9325,4.1374
0.3248,-378936.5084,4.1374
0.324,-378933.648,4.1374
0.3235,-378933.6744,4.1374
0.3247,-378935.9347,4.1374
0.3238,-378933.4783,4.1374
0.3238,-378933.4784,4.1374
0.3237,-378933.5041,4.1374
0.3244,-378934.4817,4.1374
0.3231,-378934.8102,4.1374
0.3244,-378934.6806,4.1374
0.3243,-378934.2104,4.1374
0.3234,-378933.7927,4.1374
0.3253,-378939.8846,4.1374
0.3242,-378934.0504,4.1374
0.3239,-378933.5076,4.1374
0.323,-378935.3089,4.1374
0.3242,-378933.9674,4.1374
0.3238,-378933.4781,4.1374
0.3234,-378933.8335,4.1374
0.3237,-378933.51,4.1374
0.3238,-378933.4788,4.1374
0.324,-378933.6143,4.1374
0.3242,-378933.9463,4.1374
0.3239,-378933.5084,4.1374
0.3237,-378933.5094,4.1374
0.3236,-378933.5765,4.1374
0.3234,-378933.8845,4.1374
0.324,-378933.6268,4.1374
0.3239,-378933.5146,4.1374
0.3235,-378933.7036,4.1374
0.323,-378935.0889,4.1374
0.3242,-378934.0747,4.1374
0.3244,-378934.4592,4.1374
0.3247,-378935.9297,4.1374
0.3237,-378933.4817,4.1374
