Snow ratio,Log likelihood,Error std
0.6078,-1548790.6908,1.1847
0.608,-1470131.1619,1.1847
0.6183,-1416771.8615,1.1847
0.6385,-1325895.2618,1.1847
0.6455,-1298904.8725,1.1847
0.6584,-1254731.8834,1.1847
0.6741,-1211006.9472,1.1847
0.6758,-1207186.9018,1.1847
0.6892,-1179798.7043,1.1847
0.6953,-1170067.5503,1.1847
0.7098,-1153692.5268,1.1847
0.715,-1150171.0644,1.1847
0.7339,-1147623.9841,1.1847
0.7338,-1147614.46,1.1847
0.7273,-1146676.4367,1.1847
0.7273,-1146676.5825,1.1847
0.7278,-1146680.0813,1.1847
0.7274,-1146676.3585,1.1847
0.7274,-1146676.3509,1.1847
0.7274,-1146676.401,1.1847
0.7273,-1146676.9049,1.1847
0.7273,-1146676.5735,1.1847
0.7275,-1146676.6023,1.1847
0.7275,-1146676.437,1.1847
0.7273,-1146676.7584,1.1847
0.7275,-1146676.473,1.1847
0.7275,-1146676.7807,1.1847
0.7277,-1146677.8897,1.1847
0.7276,-1146677.0667,1.1847
0.7276,-1146676.9301,1.1847
0.7276,-1146676.8482,1.1847
0.7269,-1146682.1034,1.1847
0.7273,-1146676.7747,1.1847
0.7272,-1146677.7985,1.1847
0.7277,-1146677.8042,1.1847
0.7275,-1146676.3818,1.1847
0.7276,-1146677.0538,1.1847
0.7272,-1146677.2007,1.1847
0.7275,-1146676.4452,1.1847
0.7276,-1146677.0951,1.1847
0.7277,-1146678.8962,1.1847
0.7277,-1146677.8363,1.1847
0.7276,-1146677.3526,1.1847
0.7272,-1146677.5964,1.1847
0.7271,-1146678.6969,1.1847
0.7274,-1146676.3477,1.1847
0.727,-1146679.5168,1.1847
0.7277,-1146677.7756,1.1847
0.7276,-1146677.0216,1.1847
0.7274,-1146676.3685,1.1847
