Snow ratio,Log likelihood,Error std
0.9249,-2466891.2472,2.6079
0.9189,-2326073.0657,2.6079
0.9028,-2237090.4506,2.6079
0.8789,-2109178.1359,2.6079
0.8624,-2024387.8651,2.6079
0.8549,-1986483.5357,2.6079
0.8358,-1892657.5597,2.6079
0.8225,-1829364.8551,2.6079
0.7989,-1720832.811,2.6079
0.7976,-1715080.7778,2.6079
0.7747,-1615324.5661,2.6079
0.7582,-1546418.0685,2.6079
0.7545,-1531213.6142,2.6079
0.7493,-1510123.3001,2.6079
0.725,-1415433.4019,2.6079
0.7178,-1388453.9928,2.6079
0.7044,-1339216.0293,2.6079
0.6843,-1269027.3323,2.6079
0.6779,-1247420.5239,2.6079
0.6685,-1216145.6658,2.6079
0.6505,-1159124.9795,2.6079
0.6446,-1141193.1366,2.6079
0.6385,-1122663.0435,2.6079
0.6172,-1061446.4344,2.6079
0.5947,-1001168.3477,2.6079
0.5785,-960856.5606,2.6079
0.5588,-915149.0373,2.6079
0.5543,-905028.9303,2.6079
0.5471,-889635.1279,2.6079
0.5304,-855456.8547,2.6079
0.51,-817196.4568,2.6079
0.495,-791608.0534,2.6079
0.4797,-767770.6014,2.6079
0.4645,-746110.0125,2.6079
0.4579,-737446.8231,2.6079
0.4499,-727486.1718,2.6079
0.4393,-715084.3374,2.6079
0.426,-701098.7528,2.6079
0.4205,-695816.9229,2.6079
0.4074,-684272.5846,2.6079
0.407,-683958.8514,2.6079
0.3981,-677148.3378,2.6079
0.3754,-662980.0354,2.6079
0.3666,-658833.6332,2.6079
0.3652,-658201.6387,2.6079
0.3552,-654467.596,2.6079
0.3534,-653909.9303,2.6079
0.3286,-649076.3134,2.6079
0.3205,-648751.8893,2.6079
0.3205,-648752.0412,2.6079
0.3199,-648752.0498,2.6079
0.32,-648751.9618,2.6079
0.3205,-648751.8991,2.6079
0.3209,-648753.799,2.6079
0.3201,-648751.7564,2.6079
0.3198,-648752.6456,2.6079
0.3206,-648752.3297,2.6079
0.3205,-648751.879,2.6079
0.3208,-648753.1309,2.6079
0.3204,-648751.7756,2.6079
0.3208,-648752.9297,2.6079
0.3198,-648752.6172,2.6079
0.3195,-648754.4188,2.6079
0.3199,-648752.0734,2.6079
0.3196,-648753.67,2.6079
0.3204,-648751.7416,2.6079
0.3203,-648751.6212,2.6079
0.3203,-648751.6751,2.6079
0.3207,-648752.8662,2.6079
0.3204,-648751.7466,2.6079
0.3207,-648752.5647,2.6079
0.3203,-648751.6207,2.6079
0.32,-648751.9195,2.6079
0.32,-648751.9731,2.6079
0.3207,-648752.7117,2.6079
0.3202,-648751.6366,2.6079
0.3202,-648751.6205,2.6079
0.3199,-648752.1208,2.6079
0.3197,-648753.1309,2.6079
0.3193,-648755.6534,2.6079
0.3207,-648752.8517,2.6079
0.3198,-648752.3762,2.6079
0.3207,-648752.6731,2.6079
0.3203,-648751.6731,2.6079
0.3203,-648751.648,2.6079
0.3205,-648751.8452,2.6079
0.32,-648751.813,2.6079
0.3204,-648751.7464,2.6079
0.3201,-648751.7261,2.6079
0.32,-648751.9345,2.6079
0.3204,-648751.7461,2.6079
0.3198,-648752.3131,2.6079
0.3202,-648751.6184,2.6079
0.3206,-648752.3141,2.6079
0.32,-648751.8512,2.6079
0.3201,-648751.7005,2.6079
0.3197,-648752.8927,2.6079
0.3203,-648751.6409,2.6079
0.3201,-648751.7692,2.6079
0.3202,-648751.6211,2.6079
0.3203,-648751.6306,2.6079
0.32,-648751.8594,2.6079
0.3194,-648754.552,2.6079
0.3196,-648753.293,2.6079
0.3205,-648752.0051,2.6079
0.32,-648751.7976,2.6079
0.3201,-648751.7597,2.6079
0.3201,-648751.6677,2.6079
