Snow ratio,Log likelihood,Error std
0.9132,-3937642.738,2.093
0.9022,-3640685.6278,2.093
0.8918,-3551202.7868,2.093
0.8902,-3537063.5956,2.093
0.8703,-3369954.1537,2.093
0.8571,-3261723.2176,2.093
0.8534,-3232256.1047,2.093
0.8449,-3164869.845,2.093
0.8253,-3012879.6991,2.093
0.8095,-2893968.1768,2.093
0.7876,-2736266.6753,2.093
0.7823,-2698744.3984,2.093
0.7626,-2564374.7883,2.093
0.7453,-2450632.9596,2.093
0.7401,-2417117.1308,2.093
0.7268,-2333699.7333,2.093
0.7136,-2253271.2209,2.093
0.7115,-2240731.5341,2.093
0.688,-2104859.3001,2.093
0.6803,-2062086.0072,2.093
0.6559,-1931933.6955,2.093
0.6314,-1810515.4804,2.093
0.625,-1780095.0151,2.093
0.6221,-1766385.5893,2.093
0.608,-1702193.6609,2.093
0.6046,-1687150.0174,2.093
0.5922,-1633612.4898,2.093
0.5803,-1584268.8524,2.093
0.5599,-1504816.188,2.093
0.5393,-1430750.1489,2.093
0.5148,-1350439.3154,2.093
0.4995,-1304596.2293,2.093
0.4927,-1285480.5071,2.093
0.4814,-1255092.4974,2.093
0.4664,-1217343.8702,2.093
0.4513,-1182898.5494,2.093
0.4418,-1162944.6034,2.093
0.4175,-1117779.0847,2.093
0.4073,-1101330.6756,2.093
0.4031,-1094893.4781,2.093
0.3914,-1078660.2044,2.093
0.3823,-1067405.2152,2.093
0.3822,-1067359.5042,2.093
0.3574,-1042700.321,2.093
0.3521,-1038672.3193,2.093
0.3292,-1025640.0116,2.093
0.3113,-1020796.7773,2.093
0.3001,-1020125.6529,2.093
0.3026,-1020116.6943,2.093
0.3008,-1020114.4405,2.093
0.3023,-1020112.8108,2.093
0.302,-1020110.3317,2.093
0.3018,-1020109.5391,2.093
0.3012,-1020110.6327,2.093
0.3011,-1020111.2298,2.093
0.3017,-1020109.3743,2.093
0.3017,-1020109.4149,2.093
0.3016,-1020109.3056,2.093
0.3014,-1020109.5523,2.093
0.3014,-1020109.6126,2.093
0.3011,-1020111.3357,2.093
0.3019,-1020109.808,2.093
0.3015,-1020109.3192,2.093
0.3018,-1020109.6237,2.093
0.3013,-1020110.126,2.093
0.3012,-1020110.3903,2.093
0.3017,-1020109.3216,2.093
0.3014,-1020109.7169,2.093
0.3017,-1020109.3555,2.093
0.3016,-1020109.31,2.093
0.3015,-1020109.3856,2.093
0.3018,-1020109.4823,2.093
0.3016,-1020109.2959,2.093
0.3015,-1020109.3565,2.093
0.3017,-1020109.3673,2.093
0.3019,-1020109.9512,2.093
0.301,-1020111.7656,2.093
0.3011,-1020111.3999,2.093
0.3012,-1020110.2062,2.093
0.3011,-1020110.7798,2.093
0.3014,-1020109.6094,2.093
0.3015,-1020109.4573,2.093
0.3018,-1020109.5692,2.093
0.302,-1020110.4243,2.093
0.3014,-1020109.6735,2.093
0.3017,-1020109.3609,2.093
0.3019,-1020109.8404,2.093
0.302,-1020110.2437,2.093
0.3016,-1020109.2977,2.093
0.3013,-1020109.827,2.093
0.3014,-1020109.5715,2.093
0.3013,-1020109.9737,2.093
0.3018,-1020109.7315,2.093
0.3013,-1020109.7659,2.093
0.3015,-1020109.316,2.093
0.3017,-1020109.4342,2.093
0.3011,-1020111.0046,2.093
0.3021,-1020111.2412,2.093
0.3012,-1020110.2625,2.093
0.3013,-1020109.9757,2.093
0.3021,-1020110.8824,2.093
0.3016,-1020109.3019,2.093
0.3016,-1020109.3005,2.093
0.3019,-1020109.8078,2.093
0.3018,-1020109.5745,2.093
0.3017,-1020109.3929,2.093
