Snow ratio,Log likelihood,Error std
0.5955,-414646.3724,3.2023
0.582,-412614.7269,3.2023
0.5594,-393553.8381,3.2023
0.5592,-393438.9054,3.2023
0.5556,-390701.3346,3.2023
0.533,-375312.9444,3.2023
0.5201,-367992.0944,3.2023
0.5041,-360291.3421,3.2023
0.5009,-358959.1183,3.2023
0.4819,-352306.8152,3.2023
0.4739,-350157.7069,3.2023
0.4613,-347591.3672,3.2023
0.4399,-345499.8847,3.2023
0.4398,-345495.7018,3.2023
0.4312,-345460.5525,3.2023
0.4373,-345439.1141,3.2023
0.433,-345429.9378,3.2023
0.4361,-345424.392,3.2023
0.4356,-345421.3674,3.2023
0.4357,-345422.1031,3.2023
0.4355,-345420.9133,3.2023
0.4357,-345422.0,3.2023
0.4351,-345420.0088,3.2023
0.4348,-345419.709,3.2023
0.4349,-345419.7119,3.2023
0.4348,-345419.7068,3.2023
0.434,-345421.8637,3.2023
0.4352,-345420.212,3.2023
0.4346,-345419.818,3.2023
0.4342,-345420.8342,3.2023
0.4341,-345421.3616,3.2023
0.4344,-345420.2097,3.2023
0.4339,-345422.4582,3.2023
0.4342,-345420.7764,3.2023
0.4348,-345419.7066,3.2023
0.4342,-345420.8573,3.2023
0.434,-345421.6669,3.2023
0.4342,-345421.0841,3.2023
0.4348,-345419.716,3.2023
0.4355,-345420.9192,3.2023
0.4349,-345419.7259,3.2023
0.435,-345419.7856,3.2023
0.4348,-345419.7057,3.2023
0.4345,-345420.0504,3.2023
0.434,-345422.0888,3.2023
0.4352,-345420.1977,3.2023
0.4349,-345419.7081,3.2023
0.4347,-345419.7386,3.2023
0.435,-345419.7486,3.2023
0.4351,-345419.96,3.2023
0.4353,-345420.3643,3.2023
0.4353,-345420.4092,3.2023
0.4345,-345420.0315,3.2023
0.4357,-345421.9794,3.2023
0.4342,-345420.919,3.2023
0.4344,-345420.1892,3.2023
0.4347,-345419.7327,3.2023
0.4354,-345420.6191,3.2023
0.4345,-345420.0081,3.2023
0.4346,-345419.8628,3.2023
0.4347,-345419.7575,3.2023
0.4352,-345420.105,3.2023
0.4345,-345420.0104,3.2023
0.4344,-345420.2295,3.2023
0.4343,-345420.5355,3.2023
0.4355,-345420.9519,3.2023
0.4349,-345419.7262,3.2023
0.4339,-345422.1797,3.2023
0.4359,-345423.0275,3.2023
0.4355,-345421.1705,3.2023
0.4352,-345420.079,3.2023
0.4349,-345419.7311,3.2023
0.4347,-345419.7271,3.2023
0.4352,-345420.0571,3.2023
0.4352,-345420.0659,3.2023
0.4351,-345419.9463,3.2023
0.4348,-345419.7165,3.2023
0.4349,-345419.7194,3.2023
0.435,-345419.8083,3.2023
0.4349,-345419.7394,3.2023
0.4353,-345420.2874,3.2023
0.4347,-345419.7927,3.2023
0.4356,-345421.7515,3.2023
0.4344,-345420.2168,3.2023
0.4344,-345420.3911,3.2023
0.4352,-345420.0439,3.2023
0.4339,-345422.5285,3.2023
0.4357,-345421.8537,3.2023
0.4347,-345419.8011,3.2023
0.4352,-345420.1478,3.2023
0.4352,-345420.1277,3.2023
0.4352,-345420.2073,3.2023
0.435,-345419.8443,3.2023
0.4346,-345419.9286,3.2023
0.435,-345419.8373,3.2023
0.4339,-345422.4254,3.2023
0.434,-345421.8749,3.2023
0.4339,-345422.3421,3.2023
0.4336,-345424.1115,3.2023
0.4345,-345420.0037,3.2023
0.4351,-345419.8614,3.2023
