Snow ratio,Log likelihood,Error std
0.3274,-1501589.9389,1.569
0.3122,-1485730.4257,1.569
0.3187,-1474225.0575,1.569
0.332,-1454112.2267,1.569
0.352,-1432415.6653,1.569
0.3681,-1422526.2683,1.569
0.3778,-1419763.1786,1.569
0.3782,-1419696.707,1.569
0.3871,-1419412.0333,1.569
0.3868,-1419390.3293,1.569
0.3851,-1419298.8355,1.569
0.383,-1419290.3969,1.569
0.384,-1419278.9507,1.569
0.3843,-1419281.0265,1.569
0.3834,-1419281.7215,1.569
0.3844,-1419281.8297,1.569
0.3842,-1419279.9816,1.569
0.3835,-1419281.1123,1.569
0.3836,-1419280.3296,1.569
0.3835,-1419281.0299,1.569
0.3838,-1419279.0341,1.569
0.3842,-1419279.8465,1.569
0.3838,-1419278.9797,1.569
0.384,-1419279.002,1.569
0.3839,-1419278.9306,1.569
0.3839,-1419278.9152,1.569
0.384,-1419279.0846,1.569
0.3837,-1419279.5252,1.569
0.3837,-1419279.7316,1.569
0.3841,-1419279.3367,1.569
0.3839,-1419278.9136,1.569
0.3834,-1419282.5725,1.569
0.3842,-1419280.1433,1.569
0.3838,-1419279.2046,1.569
0.3839,-1419278.923,1.569
0.3838,-1419279.0388,1.569
0.3839,-1419278.9203,1.569
0.3843,-1419281.3901,1.569
0.3843,-1419280.8819,1.569
0.3842,-1419280.3462,1.569
0.3836,-1419280.1881,1.569
0.3839,-1419278.9366,1.569
0.3838,-1419279.1399,1.569
0.3836,-1419279.8023,1.569
0.3835,-1419280.7963,1.569
0.3841,-1419279.611,1.569
0.3839,-1419278.9198,1.569
0.3838,-1419278.9654,1.569
0.3838,-1419279.0546,1.569
0.3837,-1419279.3965,1.569
0.384,-1419279.0219,1.569
0.3838,-1419278.955,1.569
