Snow ratio,Log likelihood,Error std
0.7796,-906709.1935,2.4165
0.7764,-833497.0552,2.4165
0.7669,-806818.0676,2.4165
0.7594,-786387.3005,2.4165
0.751,-764224.6619,2.4165
0.7378,-731050.2531,2.4165
0.7258,-702346.108,2.4165
0.7225,-694864.867,2.4165
0.7179,-684416.4371,2.4165
0.6943,-635015.8919,2.4165
0.6892,-625014.1619,2.4165
0.6799,-607661.8476,2.4165
0.6617,-576568.7593,2.4165
0.6403,-544426.5124,2.4165
0.6296,-530339.7466,2.4165
0.622,-520991.4541,2.4165
0.6002,-497809.1748,2.4165
0.5989,-496598.4572,2.4165
0.5756,-477940.9777,2.4165
0.5526,-465250.0031,2.4165
0.5319,-458781.7642,2.4165
0.5119,-456977.6958,2.4165
0.5138,-456962.6742,2.4165
0.5135,-456962.4511,2.4165
0.5137,-456962.5529,2.4165
0.5134,-456962.6105,2.4165
0.5134,-456962.6853,2.4165
0.5145,-456967.0097,2.4165
0.5134,-456962.7023,2.4165
0.5133,-456962.9678,2.4165
0.5132,-456963.0982,2.4165
0.514,-456963.6425,2.4165
0.5135,-456962.4633,2.4165
0.5132,-456963.1261,2.4165
0.5137,-456962.471,2.4165
0.514,-456963.5512,2.4165
0.5138,-456962.6419,2.4165
0.5136,-456962.4611,2.4165
0.5135,-456962.528,2.4165
0.5136,-456962.4481,2.4165
0.5135,-456962.4499,2.4165
0.5135,-456962.5324,2.4165
0.5135,-456962.4608,2.4165
0.5133,-456962.7792,2.4165
0.5137,-456962.5768,2.4165
0.5137,-456962.479,2.4165
0.5139,-456962.9255,2.4165
0.5138,-456962.7478,2.4165
0.514,-456963.2263,2.4165
0.5132,-456963.1848,2.4165
0.514,-456963.4819,2.4165
0.514,-456963.3362,2.4165
0.513,-456964.2837,2.4165
0.5137,-456962.4695,2.4165
0.5129,-456965.3132,2.4165
0.5129,-456964.8231,2.4165
0.5139,-456962.9408,2.4165
0.5139,-456962.9277,2.4165
0.5132,-456963.4403,2.4165
0.5139,-456962.9301,2.4165
0.5139,-456962.8546,2.4165
0.5132,-456963.3661,2.4165
0.5138,-456962.6269,2.4165
0.5134,-456962.5612,2.4165
0.5131,-456963.6217,2.4165
0.5139,-456962.9668,2.4165
0.5141,-456963.7011,2.4165
0.5137,-456962.5678,2.4165
0.5138,-456962.8192,2.4165
0.5136,-456962.462,2.4165
0.514,-456963.4671,2.4165
0.5137,-456962.4683,2.4165
0.5137,-456962.4759,2.4165
0.5134,-456962.6593,2.4165
0.5141,-456964.1622,2.4165
0.5136,-456962.4453,2.4165
0.514,-456963.5251,2.4165
0.5134,-456962.6671,2.4165
0.5138,-456962.6107,2.4165
0.5136,-456962.4411,2.4165
0.5133,-456962.8653,2.4165
0.5137,-456962.488,2.4165
0.5134,-456962.573,2.4165
0.5132,-456963.0422,2.4165
0.5138,-456962.7243,2.4165
0.5137,-456962.4883,2.4165
0.5135,-456962.5306,2.4165
0.5137,-456962.4885,2.4165
0.5135,-456962.5205,2.4165
0.514,-456963.4838,2.4165
0.5131,-456963.618,2.4165
