Snow ratio,Log likelihood,Error std
0.3002,-850383.1719,2.2282
0.3215,-845640.0324,2.2282
0.3319,-813785.22,2.2282
0.3492,-764176.2355,2.2282
0.3528,-754304.3289,2.2282
0.3596,-736266.9494,2.2282
0.3624,-729078.9537,2.2282
0.3815,-681813.0382,2.2282
0.3995,-641874.4042,2.2282
0.4154,-609846.3466,2.2282
0.4302,-583055.4073,2.2282
0.4373,-571130.9724,2.2282
0.4416,-564293.291,2.2282
0.4617,-535217.8434,2.2282
0.4801,-513194.9452,2.2282
0.4977,-496142.2482,2.2282
0.5092,-487195.1367,2.2282
0.5339,-473670.1566,2.2282
0.5551,-468305.8197,2.2282
0.5707,-468032.9031,2.2282
0.5703,-467998.008,2.2282
0.5678,-467843.9293,2.2282
0.5619,-467801.444,2.2282
0.5663,-467792.2876,2.2282
0.5628,-467778.8582,2.2282
0.5642,-467765.4982,2.2282
0.5642,-467765.5109,2.2282
0.5643,-467765.4807,2.2282
0.564,-467765.8394,2.2282
0.5642,-467765.547,2.2282
0.5646,-467765.9986,2.2282
0.5643,-467765.5083,2.2282
0.5642,-467765.5697,2.2282
0.5648,-467767.4353,2.2282
0.5644,-467765.572,2.2282
0.5642,-467765.506,2.2282
0.5643,-467765.4949,2.2282
0.5645,-467765.8182,2.2282
0.5645,-467765.7373,2.2282
0.5644,-467765.6171,2.2282
0.5644,-467765.6227,2.2282
0.5643,-467765.4841,2.2282
0.5637,-467767.6366,2.2282
0.5641,-467765.7329,2.2282
0.5639,-467766.2064,2.2282
0.5636,-467768.7691,2.2282
0.5647,-467766.7166,2.2282
0.5648,-467766.9284,2.2282
0.5641,-467765.6248,2.2282
0.5642,-467765.5278,2.2282
0.5645,-467765.8902,2.2282
0.5641,-467765.7966,2.2282
0.5648,-467767.2715,2.2282
0.5645,-467765.882,2.2282
0.5646,-467766.0476,2.2282
0.5648,-467767.0267,2.2282
0.5638,-467767.1272,2.2282
0.5639,-467766.4908,2.2282
0.5644,-467765.6419,2.2282
0.5643,-467765.4823,2.2282
0.5645,-467765.7966,2.2282
0.5641,-467765.6143,2.2282
0.5643,-467765.5108,2.2282
0.5644,-467765.5594,2.2282
0.5641,-467765.7576,2.2282
0.5645,-467765.8246,2.2282
0.5645,-467765.8558,2.2282
0.5638,-467766.7048,2.2282
0.5646,-467766.2782,2.2282
0.5642,-467765.5821,2.2282
0.5641,-467765.6981,2.2282
0.5643,-467765.4874,2.2282
0.5646,-467766.0809,2.2282
0.5639,-467766.4084,2.2282
0.5641,-467765.6942,2.2282
0.5642,-467765.5153,2.2282
0.5644,-467765.5848,2.2282
0.5648,-467767.4004,2.2282
0.5636,-467768.1224,2.2282
