Snow ratio,Log likelihood,Error std
0.39,-379244.77,3.48
0.39,-379244.88,3.48
0.39,-379246.13,3.48
0.39,-379248.01,3.48
0.4,-379283.78,3.48
0.4,-379295.6,3.48
0.4,-379313.34,3.48
0.39,-379321.75,3.48
0.4,-379359.87,3.48
0.39,-379360.3,3.48
0.39,-379382.61,3.48
0.39,-379543.84,3.48
0.39,-379544.21,3.48
0.38,-379577.41,3.48
0.4,-379588.09,3.48
0.38,-379596.42,3.48
0.4,-379657.06,3.48
0.38,-379691.17,3.48
0.38,-379823.78,3.48
0.41,-379862.14,3.48
0.41,-379864.38,3.48
0.38,-379866.55,3.48
0.38,-379925.7,3.48
0.41,-379993.21,3.48
0.38,-380105.69,3.48
0.38,-380114.64,3.48
0.38,-380137.14,3.48
0.41,-380182.73,3.48
0.41,-380185.13,3.48
0.38,-380279.01,3.48
0.41,-380286.97,3.48
0.41,-380305.52,3.48
0.37,-380687.39,3.48
0.41,-380772.14,3.48
0.41,-380791.52,3.48
0.41,-380796.94,3.48
0.41,-380800.68,3.48
0.42,-380887.76,3.48
0.37,-380952.38,3.48
0.42,-381043.03,3.48
0.42,-381172.14,3.48
0.42,-381750.81,3.48
0.37,-381979.28,3.48
0.42,-382035.23,3.48
0.37,-382103.2,3.48
0.42,-382336.27,3.48
0.42,-382393.51,3.48
0.42,-382410.93,3.48
0.42,-382485.27,3.48
0.36,-382533.63,3.48
0.42,-382573.81,3.48
0.42,-382612.43,3.48
0.42,-382726.61,3.48
0.43,-382964.71,3.48
0.36,-383046.98,3.48
0.36,-383161.44,3.48
0.36,-383265.02,3.48
0.43,-383265.21,3.48
0.43,-383353.65,3.48
0.43,-383369.0,3.48
0.43,-383456.01,3.48
0.36,-383510.36,3.48
0.43,-383510.46,3.48
0.36,-383944.1,3.48
0.36,-384052.31,3.48
0.43,-384090.38,3.48
0.36,-384165.58,3.48
0.36,-384396.7,3.48
0.43,-384691.34,3.48
0.36,-384747.96,3.48
0.43,-384775.92,3.48
0.35,-384955.99,3.48
0.43,-385031.51,3.48
0.43,-385036.12,3.48
0.35,-385487.5,3.48
0.44,-385637.76,3.48
0.35,-386163.53,3.48
0.35,-386296.14,3.48
0.35,-386420.93,3.48
0.35,-386439.59,3.48
0.44,-386875.14,3.48
0.44,-386940.59,3.48
0.35,-387316.62,3.48
0.35,-387374.26,3.48
0.35,-387541.46,3.48
0.44,-387678.99,3.48
0.35,-387757.87,3.48
0.44,-388573.16,3.48
0.34,-388719.73,3.48
0.34,-388736.4,3.48
0.45,-388874.17,3.48
0.45,-388949.59,3.48
0.34,-389600.89,3.48
0.45,-389664.13,3.48
0.45,-389879.28,3.48
0.45,-389993.99,3.48
0.45,-390111.34,3.48
0.45,-390141.04,3.48
0.45,-390156.68,3.48
0.45,-390243.08,3.48
0.34,-390276.96,3.48
0.34,-390549.91,3.48
0.34,-390814.31,3.48
0.34,-390814.89,3.48
0.45,-391037.37,3.48
0.34,-391077.9,3.48
0.45,-391312.6,3.48
0.34,-391652.21,3.48
0.34,-391730.72,3.48
0.45,-391863.35,3.48
0.34,-391880.36,3.48
0.45,-392307.66,3.48
0.33,-392327.94,3.48
0.33,-392549.76,3.48
0.33,-392921.0,3.48
0.33,-393183.55,3.48
0.46,-393352.86,3.48
0.33,-393597.3,3.48
0.33,-393785.98,3.48
0.33,-393962.93,3.48
0.46,-394050.87,3.48
0.33,-394222.54,3.48
0.33,-394940.53,3.48
0.33,-395029.98,3.48
0.46,-395364.18,3.48
0.46,-395811.88,3.48
0.33,-395815.93,3.48
0.33,-395997.33,3.48
0.46,-396424.11,3.48
0.33,-396809.31,3.48
0.32,-397357.97,3.48
0.46,-397481.99,3.48
0.32,-397777.5,3.48
0.47,-397957.66,3.48
0.32,-398125.57,3.48
0.32,-398585.11,3.48
0.47,-398979.53,3.48
0.47,-399279.07,3.48
0.32,-399424.96,3.48
0.47,-400236.3,3.48
0.47,-400292.95,3.48
0.47,-400426.89,3.48
0.32,-401167.14,3.48
0.32,-401299.7,3.48
0.47,-401402.23,3.48
0.47,-401438.76,3.48
0.32,-402183.41,3.48
0.32,-402253.6,3.48
0.31,-402911.74,3.48
0.31,-402960.22,3.48
0.48,-403622.36,3.48
0.31,-403699.33,3.48
0.48,-403775.45,3.48
0.31,-403845.47,3.48
0.31,-403932.28,3.48
0.31,-404075.76,3.48
0.31,-404112.14,3.48
0.31,-404813.71,3.48
0.48,-404895.2,3.48
0.48,-405167.72,3.48
0.48,-405242.59,3.48
0.31,-405491.43,3.48
0.31,-405636.59,3.48
0.31,-405762.94,3.48
0.48,-406235.4,3.48
0.31,-406356.7,3.48
0.48,-406424.51,3.48
0.31,-406491.23,3.48
0.48,-406592.98,3.48
0.31,-406651.55,3.48
0.48,-407210.27,3.48
0.48,-407248.44,3.48
0.31,-407276.26,3.48
0.31,-407411.06,3.48
0.48,-408117.49,3.48
0.31,-408332.19,3.48
0.48,-409176.83,3.48
