Snow ratio,Log likelihood,Error std
0.21,-2483106.87,1.52
0.21,-2483109.07,1.52
0.21,-2483109.88,1.52
0.21,-2483113.65,1.52
0.21,-2483136.49,1.52
0.21,-2483138.99,1.52
0.21,-2483168.15,1.52
0.21,-2483206.18,1.52
0.21,-2483248.78,1.52
0.21,-2483278.37,1.52
0.21,-2483322.87,1.52
0.21,-2483423.34,1.52
0.21,-2483462.01,1.52
0.21,-2483487.71,1.52
0.22,-2483546.67,1.52
0.22,-2483657.29,1.52
0.22,-2483703.77,1.52
0.22,-2483971.18,1.52
0.22,-2484189.62,1.52
0.2,-2484195.97,1.52
0.22,-2484264.9,1.52
0.2,-2484383.64,1.52
0.22,-2484524.76,1.52
0.2,-2484555.88,1.52
0.22,-2484646.94,1.52
0.2,-2485020.46,1.52
0.2,-2485104.96,1.52
0.22,-2485408.27,1.52
0.2,-2485446.17,1.52
0.22,-2486360.51,1.52
0.2,-2486502.77,1.52
0.22,-2486923.07,1.52
0.2,-2486985.04,1.52
0.2,-2487004.14,1.52
0.22,-2487251.8,1.52
0.23,-2487582.8,1.52
0.19,-2487692.18,1.52
0.23,-2487743.84,1.52
0.19,-2487901.95,1.52
0.23,-2488192.97,1.52
0.19,-2488461.97,1.52
0.23,-2488940.92,1.52
0.23,-2489457.6,1.52
0.23,-2490983.59,1.52
0.23,-2492366.42,1.52
0.23,-2492730.48,1.52
0.19,-2492889.22,1.52
0.19,-2493427.8,1.52
0.23,-2494433.32,1.52
0.24,-2495055.27,1.52
0.18,-2495511.22,1.52
0.24,-2496574.4,1.52
0.24,-2496866.55,1.52
0.18,-2497467.05,1.52
0.24,-2498967.67,1.52
0.18,-2499641.17,1.52
0.18,-2500334.59,1.52
0.24,-2500630.01,1.52
0.24,-2500785.5,1.52
0.18,-2501344.78,1.52
0.24,-2501720.11,1.52
0.24,-2503189.86,1.52
0.18,-2503642.36,1.52
0.18,-2503827.18,1.52
0.24,-2503954.16,1.52
0.24,-2504003.32,1.52
0.24,-2504406.41,1.52
0.24,-2504421.1,1.52
0.17,-2508758.02,1.52
0.17,-2509441.79,1.52
0.25,-2509490.48,1.52
0.25,-2509727.06,1.52
0.17,-2510527.54,1.52
0.17,-2511807.3,1.52
0.25,-2513833.9,1.52
0.25,-2515400.69,1.52
0.25,-2516194.61,1.52
0.25,-2516347.46,1.52
0.25,-2516576.11,1.52
0.17,-2518543.08,1.52
0.25,-2520853.81,1.52
0.17,-2521269.36,1.52
0.26,-2522487.79,1.52
0.16,-2523199.16,1.52
0.16,-2524339.71,1.52
0.16,-2524616.41,1.52
0.16,-2525846.21,1.52
0.16,-2527658.83,1.52
0.16,-2528117.88,1.52
