Snow ratio,Log likelihood,Error std
0.34,-1223540.0,1.84
0.34,-1223540.05,1.84
0.34,-1223542.26,1.84
0.34,-1223542.31,1.84
0.34,-1223561.03,1.84
0.34,-1223580.56,1.84
0.35,-1223664.98,1.84
0.35,-1223781.15,1.84
0.34,-1223798.39,1.84
0.35,-1223828.3,1.84
0.34,-1223867.03,1.84
0.34,-1224141.58,1.84
0.35,-1224159.99,1.84
0.35,-1224203.05,1.84
0.35,-1224273.79,1.84
0.33,-1224497.87,1.84
0.33,-1224535.21,1.84
0.35,-1224536.32,1.84
0.35,-1224788.96,1.84
0.35,-1224813.95,1.84
0.33,-1225117.29,1.84
0.35,-1225353.03,1.84
0.36,-1225448.54,1.84
0.36,-1225708.09,1.84
0.36,-1226250.4,1.84
0.33,-1226386.22,1.84
0.36,-1226430.17,1.84
0.33,-1226498.99,1.84
0.33,-1226901.57,1.84
0.33,-1227297.93,1.84
0.33,-1227298.45,1.84
0.36,-1227630.21,1.84
0.33,-1227755.58,1.84
0.32,-1227798.78,1.84
0.32,-1227891.59,1.84
0.32,-1227981.46,1.84
0.36,-1228142.54,1.84
0.36,-1228464.63,1.84
0.36,-1228619.45,1.84
0.32,-1228786.18,1.84
0.32,-1229490.95,1.84
0.36,-1229902.97,1.84
0.37,-1230049.35,1.84
0.32,-1230614.57,1.84
0.32,-1231071.07,1.84
0.32,-1231096.8,1.84
0.37,-1231135.94,1.84
0.37,-1231340.24,1.84
0.37,-1231787.21,1.84
0.32,-1232568.55,1.84
0.37,-1233390.79,1.84
0.32,-1233596.69,1.84
0.37,-1234610.04,1.84
0.37,-1235224.42,1.84
0.37,-1235523.43,1.84
0.37,-1236297.22,1.84
0.31,-1236687.44,1.84
0.31,-1237884.83,1.84
0.38,-1238535.81,1.84
0.38,-1238670.37,1.84
0.38,-1239149.61,1.84
0.38,-1239172.62,1.84
0.31,-1239242.07,1.84
0.38,-1239474.13,1.84
0.38,-1239854.33,1.84
0.31,-1239884.33,1.84
0.38,-1240663.64,1.84
0.38,-1241023.96,1.84
0.31,-1241439.18,1.84
0.38,-1241990.03,1.84
0.3,-1242958.65,1.84
0.3,-1246013.84,1.84
0.38,-1246504.81,1.84
0.3,-1247313.69,1.84
0.3,-1247895.07,1.84
0.39,-1248746.53,1.84
0.3,-1249638.99,1.84
0.39,-1250087.78,1.84
0.3,-1250365.46,1.84
0.3,-1250543.67,1.84
0.3,-1251553.28,1.84
0.3,-1251626.65,1.84
0.39,-1252460.26,1.84
0.3,-1253398.31,1.84
0.29,-1254013.83,1.84
0.39,-1256024.83,1.84
0.39,-1256227.59,1.84
0.29,-1258310.11,1.84
0.29,-1258374.02,1.84
0.39,-1259100.14,1.84
0.4,-1259906.06,1.84
0.29,-1260332.67,1.84
0.4,-1263126.73,1.84
0.29,-1263374.34,1.84
0.29,-1263755.82,1.84
0.4,-1263955.32,1.84
0.4,-1266282.45,1.84
0.4,-1266340.07,1.84
0.4,-1269912.03,1.84
0.4,-1271175.79,1.84
0.28,-1271266.22,1.84
0.4,-1271388.55,1.84
0.4,-1272309.29,1.84
0.4,-1273382.16,1.84
0.4,-1273384.88,1.84
0.41,-1274717.11,1.84
0.41,-1274782.76,1.84
0.28,-1275160.61,1.84
0.41,-1276096.1,1.84
0.41,-1277405.63,1.84
0.28,-1278095.08,1.84
