Snow ratio,Log likelihood,Error std
0.48,-823541.47,1.83
0.48,-823559.13,1.83
0.48,-823576.6,1.83
0.48,-823610.5,1.83
0.48,-823618.08,1.83
0.48,-823622.91,1.83
0.48,-823647.09,1.83
0.48,-823648.02,1.83
0.48,-823656.95,1.83
0.48,-823758.78,1.83
0.47,-823798.22,1.83
0.47,-823825.6,1.83
0.48,-823875.32,1.83
0.48,-824033.4,1.83
0.47,-824056.66,1.83
0.48,-824081.48,1.83
0.48,-824182.13,1.83
0.47,-824204.76,1.83
0.49,-824302.76,1.83
0.49,-824316.31,1.83
0.49,-824338.62,1.83
0.47,-824512.19,1.83
0.47,-824522.16,1.83
0.47,-824559.38,1.83
0.47,-824585.58,1.83
0.47,-824673.77,1.83
0.47,-824725.83,1.83
0.49,-824751.0,1.83
0.47,-825621.91,1.83
0.49,-825722.25,1.83
0.46,-825937.27,1.83
0.49,-825942.09,1.83
0.46,-826407.07,1.83
0.46,-826555.28,1.83
0.46,-826656.51,1.83
0.49,-827066.44,1.83
0.46,-827209.72,1.83
0.49,-827220.25,1.83
0.49,-827229.01,1.83
0.5,-827768.04,1.83
0.5,-828181.85,1.83
0.46,-828513.93,1.83
0.5,-828988.22,1.83
0.46,-829815.34,1.83
0.46,-830008.52,1.83
0.46,-830267.36,1.83
0.46,-830443.54,1.83
0.5,-830871.32,1.83
0.45,-831199.11,1.83
0.5,-832160.83,1.83
0.5,-832185.14,1.83
0.5,-832437.86,1.83
0.5,-832993.01,1.83
0.45,-833445.66,1.83
0.51,-833698.13,1.83
0.45,-834762.28,1.83
0.51,-834941.1,1.83
0.45,-834948.15,1.83
0.51,-835055.89,1.83
0.51,-835085.35,1.83
0.51,-835158.19,1.83
0.45,-835547.65,1.83
0.51,-836045.01,1.83
0.51,-836711.06,1.83
0.45,-836819.71,1.83
0.51,-838332.92,1.83
0.44,-838336.02,1.83
0.44,-839073.8,1.83
0.44,-839235.12,1.83
0.51,-839556.66,1.83
0.51,-839920.39,1.83
0.44,-839940.33,1.83
0.44,-840457.24,1.83
0.51,-841214.4,1.83
0.51,-841388.4,1.83
0.52,-842305.29,1.83
0.44,-843485.59,1.83
0.44,-843634.96,1.83
0.44,-843647.12,1.83
0.52,-843907.03,1.83
0.44,-844106.85,1.83
0.44,-844459.43,1.83
0.44,-844574.28,1.83
0.52,-845696.52,1.83
0.52,-846383.93,1.83
0.44,-846525.52,1.83
0.52,-846738.24,1.83
0.52,-847251.51,1.83
0.44,-847479.67,1.83
0.52,-848059.92,1.83
0.52,-848080.57,1.83
0.43,-848240.44,1.83
0.43,-848480.65,1.83
0.43,-848582.2,1.83
0.52,-848604.34,1.83
0.52,-848822.75,1.83
0.52,-849331.49,1.83
0.43,-849601.5,1.83
0.43,-850469.28,1.83
0.52,-851012.72,1.83
0.52,-851104.82,1.83
0.52,-852393.24,1.83
0.43,-852824.35,1.83
0.43,-853530.43,1.83
0.53,-854320.67,1.83
0.53,-854901.93,1.83
0.43,-855424.57,1.83
0.43,-855797.58,1.83
0.53,-856304.5,1.83
0.43,-856376.52,1.83
0.43,-857331.96,1.83
0.53,-857615.35,1.83
0.53,-857627.9,1.83
0.53,-858005.03,1.83
0.43,-858235.27,1.83
0.53,-858297.83,1.83
0.53,-858623.57,1.83
0.43,-858749.57,1.83
0.43,-858781.12,1.83
0.53,-858892.5,1.83
0.43,-858976.09,1.83
0.43,-859233.96,1.83
0.53,-860938.05,1.83
0.42,-861282.39,1.83
0.53,-863212.0,1.83
0.42,-863988.54,1.83
0.42,-865520.84,1.83
0.42,-866436.89,1.83
0.53,-866671.37,1.83
0.42,-866830.21,1.83
0.42,-867100.75,1.83
0.54,-867926.64,1.83
0.42,-869373.87,1.83
0.54,-870290.69,1.83
0.54,-870645.59,1.83
0.42,-870855.92,1.83
0.54,-870918.41,1.83
0.42,-871838.91,1.83
0.42,-873055.45,1.83
0.54,-876071.56,1.83
0.41,-877179.34,1.83
0.54,-877212.93,1.83
0.54,-877313.96,1.83
0.41,-879969.77,1.83
0.41,-880895.54,1.83
0.54,-881279.77,1.83
0.54,-881530.18,1.83
0.54,-882699.45,1.83
0.55,-884064.69,1.83
0.41,-884503.16,1.83
0.55,-884789.34,1.83
0.41,-886222.67,1.83
0.41,-887909.42,1.83
0.41,-889383.86,1.83
0.55,-890969.14,1.83
0.41,-891521.09,1.83
0.41,-891534.86,1.83
0.55,-893779.14,1.83
0.55,-894165.75,1.83
0.55,-896741.22,1.83
0.4,-898510.29,1.83
0.4,-899419.84,1.83
0.4,-902668.62,1.83
0.4,-907690.96,1.83
0.56,-909231.98,1.83
0.56,-909318.53,1.83
0.4,-910671.83,1.83
0.4,-910905.1,1.83
0.56,-912334.45,1.83
0.56,-913342.92,1.83
0.39,-915924.56,1.83
0.56,-919574.25,1.83
0.56,-920397.92,1.83
0.39,-921138.11,1.83
0.56,-922255.27,1.83
0.39,-923261.33,1.83
0.39,-924432.12,1.83
0.56,-924536.86,1.83
0.57,-925387.69,1.83
0.39,-925563.98,1.83
0.57,-925673.41,1.83
0.57,-926455.59,1.83
0.39,-927403.6,1.83
0.57,-928645.42,1.83
0.57,-930924.58,1.83
0.39,-932344.37,1.83
0.57,-934275.81,1.83
0.57,-935390.84,1.83
0.39,-938108.71,1.83
0.39,-938202.9,1.83
0.57,-940604.63,1.83
0.57,-941411.56,1.83
0.38,-942363.94,1.83
0.57,-942579.56,1.83
0.57,-943081.77,1.83
0.57,-943199.78,1.83
0.38,-943919.54,1.83
0.38,-945767.46,1.83
0.57,-948256.88,1.83
0.57,-948611.34,1.83
0.57,-948680.2,1.83
0.38,-951185.81,1.83
0.38,-952642.03,1.83
0.58,-954166.07,1.83
0.58,-956073.46,1.83
0.38,-960084.39,1.83
0.58,-960950.82,1.83
0.58,-962876.53,1.83
0.38,-963768.86,1.83
0.58,-966373.91,1.83
0.58,-966405.92,1.83
0.58,-966792.0,1.83
0.58,-967720.52,1.83
0.58,-967915.59,1.83
0.58,-969454.13,1.83
0.58,-970129.6,1.83
