Snow ratio,Log likelihood,Error std
0.39,-472011.66,3.01
0.39,-472012.46,3.01
0.39,-472013.56,3.01
0.39,-472017.53,3.01
0.39,-472029.12,3.01
0.39,-472039.86,3.01
0.39,-472043.65,3.01
0.39,-472060.68,3.01
0.38,-472134.81,3.01
0.39,-472136.86,3.01
0.39,-472183.17,3.01
0.38,-472273.0,3.01
0.38,-472295.0,3.01
0.38,-472329.57,3.01
0.4,-472339.16,3.01
0.4,-472515.21,3.01
0.38,-472566.07,3.01
0.4,-472805.44,3.01
0.38,-472864.82,3.01
0.38,-472870.83,3.01
0.4,-472873.84,3.01
0.4,-472917.13,3.01
0.4,-472934.27,3.01
0.41,-473461.95,3.01
0.37,-473484.9,3.01
0.41,-473617.16,3.01
0.37,-473629.8,3.01
0.37,-473646.31,3.01
0.37,-473647.96,3.01
0.41,-473651.5,3.01
0.41,-473873.87,3.01
0.37,-473892.56,3.01
0.37,-473899.15,3.01
0.41,-474406.06,3.01
0.41,-474656.64,3.01
0.41,-474739.01,3.01
0.36,-474777.52,3.01
0.41,-474920.81,3.01
0.36,-475047.67,3.01
0.36,-475048.48,3.01
0.41,-475051.45,3.01
0.41,-475093.69,3.01
0.41,-475278.84,3.01
0.36,-475298.89,3.01
0.41,-475541.19,3.01
0.42,-475759.88,3.01
0.36,-475783.42,3.01
0.42,-475795.73,3.01
0.36,-475798.26,3.01
0.36,-475948.94,3.01
0.36,-475960.9,3.01
0.36,-475993.84,3.01
0.42,-476220.39,3.01
0.42,-476245.47,3.01
0.36,-476284.67,3.01
0.36,-476500.2,3.01
0.36,-476964.86,3.01
0.42,-476985.03,3.01
0.36,-477026.99,3.01
0.36,-477130.78,3.01
0.35,-477661.32,3.01
0.42,-477815.38,3.01
0.42,-477815.59,3.01
0.42,-477828.13,3.01
0.42,-477917.51,3.01
0.42,-477951.38,3.01
0.35,-478434.67,3.01
0.35,-479062.93,3.01
0.35,-479068.56,3.01
0.43,-479097.58,3.01
0.43,-479355.28,3.01
0.43,-479652.08,3.01
0.43,-480415.41,3.01
0.43,-480440.5,3.01
0.35,-480456.97,3.01
0.43,-480535.45,3.01
0.43,-480567.63,3.01
0.43,-480738.47,3.01
0.35,-481048.91,3.01
0.43,-481171.53,3.01
0.34,-481294.57,3.01
0.43,-481519.96,3.01
0.43,-481886.38,3.01
0.43,-482356.91,3.01
0.34,-482425.17,3.01
0.43,-482605.17,3.01
0.34,-482884.84,3.01
0.44,-482911.06,3.01
0.44,-482914.71,3.01
0.44,-482956.87,3.01
0.44,-482981.75,3.01
0.34,-482988.47,3.01
0.44,-483001.83,3.01
0.34,-483063.73,3.01
0.34,-483145.48,3.01
0.34,-483383.18,3.01
0.44,-483583.28,3.01
0.44,-483830.03,3.01
0.44,-484059.31,3.01
0.34,-484066.69,3.01
0.34,-484077.2,3.01
0.44,-484249.41,3.01
0.34,-484335.35,3.01
0.34,-484531.46,3.01
0.34,-484611.18,3.01
0.44,-484819.39,3.01
0.34,-485106.35,3.01
0.34,-485206.44,3.01
0.44,-485876.39,3.01
0.44,-486391.39,3.01
0.33,-486520.21,3.01
0.33,-486888.87,3.01
0.33,-486953.76,3.01
0.33,-487693.9,3.01
0.45,-488513.54,3.01
0.33,-488555.21,3.01
0.45,-488812.79,3.01
0.33,-488949.09,3.01
0.45,-489880.27,3.01
0.33,-489889.04,3.01
0.33,-489950.25,3.01
0.45,-490268.19,3.01
0.33,-490280.64,3.01
0.45,-490337.51,3.01
0.33,-490351.92,3.01
0.33,-490858.69,3.01
0.45,-492127.9,3.01
0.32,-492853.27,3.01
0.32,-493094.63,3.01
0.45,-493172.12,3.01
0.45,-493407.54,3.01
0.32,-493447.69,3.01
0.45,-493996.84,3.01
0.32,-494170.88,3.01
0.32,-494996.1,3.01
0.32,-495502.73,3.01
0.46,-495862.62,3.01
0.32,-496837.77,3.01
0.32,-496995.2,3.01
0.32,-497299.82,3.01
0.32,-497555.02,3.01
0.46,-497774.05,3.01
0.46,-497805.93,3.01
0.46,-498037.54,3.01
0.32,-498101.87,3.01
0.32,-498143.7,3.01
0.31,-498935.84,3.01
0.46,-499049.44,3.01
0.46,-499186.37,3.01
0.46,-500024.42,3.01
0.46,-500266.03,3.01
0.46,-500276.81,3.01
0.31,-500993.31,3.01
0.31,-501049.38,3.01
0.47,-501224.43,3.01
0.31,-501536.16,3.01
0.47,-501682.52,3.01
0.47,-502322.64,3.01
0.47,-502809.0,3.01
0.31,-503628.47,3.01
0.31,-504696.75,3.01
0.47,-504865.77,3.01
0.47,-505771.85,3.01
0.3,-506486.53,3.01
0.47,-507775.99,3.01
0.47,-508336.14,3.01
0.3,-510125.79,3.01
0.3,-510214.86,3.01
0.3,-512007.84,3.01
0.3,-512267.25,3.01
0.3,-512626.4,3.01
0.3,-513060.05,3.01
0.3,-514007.75,3.01
0.48,-514015.87,3.01
0.3,-514017.52,3.01
0.3,-514097.2,3.01
0.3,-514164.42,3.01
0.3,-514906.34,3.01
0.29,-516600.74,3.01
0.29,-517436.78,3.01
0.48,-518034.64,3.01
0.49,-518562.12,3.01
0.29,-518764.04,3.01
0.29,-519529.91,3.01
0.29,-520347.96,3.01
0.49,-520384.82,3.01
0.49,-520669.6,3.01
0.29,-521597.71,3.01
0.29,-522146.49,3.01
0.29,-522349.23,3.01
0.29,-522627.41,3.01
0.29,-522659.22,3.01
0.49,-523016.64,3.01
0.29,-523049.09,3.01
0.49,-523203.77,3.01
0.49,-523232.15,3.01
0.29,-523885.63,3.01
0.49,-524006.41,3.01
0.49,-524367.98,3.01
0.28,-524980.04,3.01
0.49,-525082.69,3.01
0.49,-525102.48,3.01
0.49,-525359.2,3.01
0.49,-527104.85,3.01
0.28,-529593.15,3.01
0.28,-529769.36,3.01
0.5,-529940.79,3.01
0.5,-530839.23,3.01
0.5,-531466.24,3.01
0.5,-531622.83,3.01
0.28,-532861.76,3.01
0.28,-533315.85,3.01
0.28,-533445.79,3.01
0.28,-533868.13,3.01
0.28,-534816.68,3.01
0.5,-534850.8,3.01
0.28,-535272.04,3.01
0.5,-535315.14,3.01
0.5,-537065.55,3.01
0.5,-537365.35,3.01
0.27,-538090.58,3.01
0.27,-539393.02,3.01
0.51,-539644.55,3.01
0.27,-539896.61,3.01
0.27,-541037.61,3.01
0.51,-541371.18,3.01
0.27,-541845.28,3.01
0.51,-542814.71,3.01
0.27,-543007.66,3.01
0.51,-543707.31,3.01
0.27,-545708.83,3.01
0.27,-545931.18,3.01
0.26,-547604.26,3.01
0.51,-547916.96,3.01
0.26,-549300.14,3.01
0.26,-549666.66,3.01
0.26,-549726.34,3.01
0.26,-549778.8,3.01
0.26,-550208.4,3.01
0.51,-550795.37,3.01
0.26,-551888.17,3.01
0.52,-552463.98,3.01
0.26,-552543.1,3.01
0.26,-554203.18,3.01
0.52,-555061.24,3.01
0.52,-556126.89,3.01
0.26,-556190.78,3.01
0.26,-556601.06,3.01
0.26,-557689.95,3.01
0.52,-558238.02,3.01
0.26,-558520.64,3.01
0.52,-558721.27,3.01
0.52,-559328.99,3.01
0.26,-559577.68,3.01
0.25,-559825.75,3.01
0.52,-559866.58,3.01
0.52,-560004.24,3.01
0.52,-560307.24,3.01
0.25,-560470.82,3.01
0.52,-560501.81,3.01
0.25,-561226.49,3.01
0.25,-563046.22,3.01
0.52,-563178.18,3.01
0.25,-563656.81,3.01
0.52,-564279.94,3.01
0.25,-565596.55,3.01
0.53,-566246.43,3.01
0.53,-566281.42,3.01
0.53,-567408.33,3.01
0.53,-567734.86,3.01
0.25,-568937.12,3.01
0.53,-569143.28,3.01
0.25,-570514.98,3.01
0.53,-570580.87,3.01
0.53,-572462.06,3.01
0.53,-572814.53,3.01
0.24,-573344.12,3.01
0.53,-575005.78,3.01
0.53,-576292.03,3.01
0.53,-577794.99,3.01
0.53,-577827.39,3.01
0.24,-577975.16,3.01
0.54,-578715.42,3.01
0.54,-580821.88,3.01
0.54,-583483.9,3.01
0.54,-583767.64,3.01
0.54,-585742.25,3.01
0.54,-586442.74,3.01
0.54,-586815.23,3.01
0.54,-586924.49,3.01
0.54,-587469.92,3.01
0.54,-589311.88,3.01
0.23,-589555.1,3.01
0.23,-589829.81,3.01
0.23,-590885.13,3.01
0.23,-592200.69,3.01
0.54,-592223.8,3.01
0.54,-592704.5,3.01
0.54,-592766.36,3.01
0.23,-593112.01,3.01
0.54,-593307.02,3.01
0.23,-593397.17,3.01
0.23,-595154.45,3.01
0.23,-595163.53,3.01
0.55,-596275.38,3.01
0.55,-598256.91,3.01
0.23,-598954.18,3.01
0.55,-600283.44,3.01
0.55,-601064.56,3.01
0.55,-601091.49,3.01
0.55,-601332.5,3.01
0.55,-601851.23,3.01
0.23,-602154.21,3.01
0.22,-605410.25,3.01
0.22,-605733.38,3.01
0.55,-606800.95,3.01
0.55,-607416.16,3.01
0.55,-608517.85,3.01
0.56,-609764.82,3.01
0.22,-610838.17,3.01
0.56,-610846.26,3.01
0.56,-612435.51,3.01
0.56,-613322.66,3.01
0.22,-615037.98,3.01
0.56,-616253.04,3.01
0.56,-616541.45,3.01
0.56,-616963.31,3.01
0.22,-617756.93,3.01
0.22,-618324.25,3.01
0.56,-618550.66,3.01
0.22,-619773.24,3.01
0.21,-620245.48,3.01
0.56,-620469.35,3.01
0.56,-621901.67,3.01
0.56,-622412.88,3.01
0.21,-623529.42,3.01
0.56,-623957.91,3.01
0.56,-625929.98,3.01
0.21,-626121.94,3.01
0.21,-626759.05,3.01
0.21,-626793.06,3.01
0.57,-626895.69,3.01
0.57,-628298.59,3.01
0.57,-628445.49,3.01
0.57,-628979.07,3.01
0.21,-629003.91,3.01
0.57,-629172.73,3.01
0.57,-631205.48,3.01
0.57,-631506.55,3.01
0.57,-632893.84,3.01
0.21,-632992.04,3.01
0.21,-634799.72,3.01
0.57,-636177.14,3.01
0.21,-637333.2,3.01
0.2,-638303.47,3.01
0.2,-639079.22,3.01
0.57,-639249.37,3.01
0.57,-639588.54,3.01
0.57,-639734.92,3.01
0.2,-639955.7,3.01
0.2,-641771.13,3.01
0.2,-643040.25,3.01
0.57,-643548.03,3.01
0.2,-644458.57,3.01
0.58,-645227.6,3.01
0.2,-645710.02,3.01
0.2,-646413.43,3.01
0.2,-646583.28,3.01
0.58,-647729.31,3.01
0.58,-647841.59,3.01
0.58,-649944.82,3.01
0.58,-650033.58,3.01
0.58,-650128.04,3.01
0.2,-650329.63,3.01
