Snow ratio,Log likelihood,Error std
0.31,-596378.35,2.91
0.32,-596382.26,2.91
0.32,-596382.94,2.91
0.32,-596386.72,2.91
0.32,-596392.79,2.91
0.31,-596403.78,2.91
0.32,-596407.71,2.91
0.32,-596410.99,2.91
0.31,-596419.69,2.91
0.32,-596434.94,2.91
0.31,-596448.53,2.91
0.31,-596496.4,2.91
0.32,-596515.85,2.91
0.31,-596518.26,2.91
0.32,-596521.62,2.91
0.32,-596535.28,2.91
0.32,-596600.14,2.91
0.32,-596605.86,2.91
0.31,-596679.43,2.91
0.31,-596688.13,2.91
0.32,-596790.68,2.91
0.3,-596807.34,2.91
0.32,-596882.27,2.91
0.32,-596885.64,2.91
0.32,-596921.28,2.91
0.3,-597004.73,2.91
0.3,-597089.93,2.91
0.3,-597170.94,2.91
0.33,-597266.23,2.91
0.3,-597333.7,2.91
0.33,-597359.63,2.91
0.3,-597555.69,2.91
0.3,-597713.96,2.91
0.3,-597885.46,2.91
0.33,-597902.21,2.91
0.3,-597904.7,2.91
0.33,-597956.32,2.91
0.3,-598090.73,2.91
0.33,-598180.73,2.91
0.33,-598215.3,2.91
0.29,-598313.5,2.91
0.33,-598340.62,2.91
0.33,-598597.78,2.91
0.33,-598600.11,2.91
0.29,-598650.57,2.91
0.29,-598750.95,2.91
0.34,-598755.8,2.91
0.29,-598883.52,2.91
0.29,-598932.65,2.91
0.34,-599017.13,2.91
0.34,-599152.08,2.91
0.34,-599368.16,2.91
0.29,-599679.71,2.91
0.34,-599740.95,2.91
0.29,-599767.16,2.91
0.29,-599829.61,2.91
0.34,-600107.33,2.91
0.29,-600531.72,2.91
0.34,-600715.76,2.91
0.34,-600754.69,2.91
0.34,-600899.41,2.91
0.28,-601052.06,2.91
0.28,-601091.2,2.91
0.35,-601618.55,2.91
0.28,-601903.81,2.91
0.35,-602037.62,2.91
0.28,-602341.38,2.91
0.28,-602437.51,2.91
0.28,-602561.41,2.91
0.35,-602669.1,2.91
0.35,-603536.73,2.91
0.35,-603731.37,2.91
0.35,-604153.1,2.91
0.28,-604201.05,2.91
0.35,-604228.87,2.91
0.35,-604248.28,2.91
0.35,-604415.43,2.91
0.27,-604661.12,2.91
0.35,-605259.24,2.91
0.27,-605857.69,2.91
0.36,-606108.26,2.91
0.36,-606298.99,2.91
0.27,-606401.63,2.91
0.27,-606587.52,2.91
0.27,-606855.22,2.91
0.36,-606976.66,2.91
0.27,-607441.87,2.91
0.27,-607580.83,2.91
0.36,-607786.41,2.91
0.36,-607800.36,2.91
0.27,-607963.4,2.91
0.36,-608284.95,2.91
0.27,-608469.48,2.91
0.36,-609170.34,2.91
0.26,-609573.08,2.91
0.26,-609838.01,2.91
0.37,-610388.72,2.91
0.26,-610600.1,2.91
0.37,-610747.7,2.91
0.37,-611085.59,2.91
0.26,-611311.07,2.91
0.26,-611630.84,2.91
0.37,-611795.23,2.91
0.26,-612830.58,2.91
0.26,-613112.55,2.91
0.37,-613256.59,2.91
0.26,-613443.61,2.91
0.26,-613501.18,2.91
0.37,-614357.39,2.91
0.37,-614793.33,2.91
0.25,-615233.55,2.91
0.25,-615293.57,2.91
0.25,-615657.31,2.91
0.25,-616604.51,2.91
0.38,-617447.93,2.91
0.25,-617673.81,2.91
0.25,-618275.06,2.91
0.38,-618923.3,2.91
0.25,-619289.52,2.91
0.25,-619720.69,2.91
0.25,-619778.14,2.91
0.25,-619878.63,2.91
0.38,-621193.58,2.91
0.38,-621229.47,2.91
0.24,-621548.53,2.91
0.24,-622039.55,2.91
0.24,-622121.95,2.91
0.24,-622218.61,2.91
0.24,-622311.62,2.91
0.24,-622378.32,2.91
0.39,-623462.8,2.91
0.39,-623679.0,2.91
0.24,-624453.57,2.91
0.24,-624460.22,2.91
0.39,-625072.95,2.91
0.39,-625970.86,2.91
0.24,-626016.08,2.91
0.24,-626100.14,2.91
0.39,-626338.06,2.91
0.24,-627513.0,2.91
0.39,-627890.96,2.91
0.39,-628205.86,2.91
0.24,-628635.34,2.91
0.39,-628947.65,2.91
0.39,-629512.83,2.91
0.39,-630000.36,2.91
0.39,-630685.87,2.91
0.23,-630790.94,2.91
0.39,-631074.21,2.91
0.4,-631151.77,2.91
0.23,-631538.03,2.91
0.23,-631831.87,2.91
0.23,-632210.89,2.91
0.4,-632514.58,2.91
0.23,-632935.14,2.91
0.23,-633051.45,2.91
0.23,-633139.48,2.91
0.23,-633440.25,2.91
0.23,-635035.01,2.91
0.23,-635177.58,2.91
0.23,-635439.18,2.91
0.4,-635444.12,2.91
0.4,-635512.78,2.91
0.4,-636029.76,2.91
0.4,-636819.1,2.91
0.23,-637126.85,2.91
0.4,-637965.76,2.91
0.22,-639424.71,2.91
0.4,-639500.26,2.91
0.22,-640610.96,2.91
0.22,-641281.92,2.91
0.41,-642264.03,2.91
0.41,-642295.94,2.91
0.22,-642937.41,2.91
0.22,-643128.9,2.91
0.41,-643174.15,2.91
0.22,-643265.83,2.91
0.41,-644294.92,2.91
0.41,-645208.33,2.91
0.22,-645906.79,2.91
0.22,-647837.36,2.91
0.41,-647867.7,2.91
0.21,-648101.97,2.91
0.21,-648775.0,2.91
0.41,-648993.42,2.91
0.41,-649648.18,2.91
0.21,-650210.87,2.91
0.21,-650384.94,2.91
0.21,-651390.45,2.91
0.21,-651879.22,2.91
0.42,-652739.66,2.91
