Snow ratio,Log likelihood,Error std
0.55,-4608735.35,0.68
0.55,-4608751.06,0.68
0.55,-4608853.43,0.68
0.55,-4608860.18,0.68
0.55,-4608877.83,0.68
0.55,-4609153.88,0.68
0.55,-4609262.62,0.68
0.55,-4609520.3,0.68
0.55,-4609567.63,0.68
0.56,-4610104.7,0.68
0.55,-4610276.48,0.68
0.56,-4610647.19,0.68
0.54,-4611932.07,0.68
0.56,-4613187.07,0.68
0.56,-4613465.43,0.68
0.56,-4614071.12,0.68
0.54,-4614866.67,0.68
0.54,-4615020.43,0.68
0.54,-4616325.89,0.68
0.54,-4618481.9,0.68
0.56,-4619421.86,0.68
0.54,-4620418.14,0.68
0.54,-4621051.3,0.68
0.56,-4621187.51,0.68
0.56,-4621256.43,0.68
0.57,-4622724.19,0.68
0.57,-4624036.42,0.68
0.57,-4629513.85,0.68
0.53,-4629544.57,0.68
0.57,-4630014.34,0.68
0.57,-4631340.46,0.68
0.57,-4631362.5,0.68
0.57,-4632789.95,0.68
0.53,-4633515.31,0.68
0.57,-4633563.46,0.68
0.57,-4633920.57,0.68
0.53,-4635899.6,0.68
0.53,-4637562.6,0.68
0.53,-4639657.08,0.68
0.53,-4640228.11,0.68
0.53,-4640948.3,0.68
0.57,-4640992.68,0.68
0.53,-4642261.94,0.68
0.53,-4643027.02,0.68
0.57,-4643936.0,0.68
0.57,-4645566.28,0.68
0.57,-4645851.64,0.68
0.53,-4645902.27,0.68
0.53,-4647492.77,0.68
0.58,-4648503.07,0.68
0.53,-4648783.35,0.68
0.53,-4652675.07,0.68
0.53,-4653721.67,0.68
0.53,-4654632.96,0.68
0.53,-4655371.17,0.68
0.52,-4655716.33,0.68
0.52,-4658083.26,0.68
0.52,-4658543.42,0.68
0.52,-4659105.47,0.68
0.52,-4660518.86,0.68
0.52,-4663000.57,0.68
0.58,-4670376.56,0.68
0.52,-4671777.65,0.68
0.58,-4673196.07,0.68
0.58,-4674171.93,0.68
0.58,-4674893.32,0.68
0.58,-4676447.58,0.68
0.58,-4678709.49,0.68
0.58,-4679012.77,0.68
0.58,-4681428.62,0.68
0.58,-4682810.71,0.68
0.52,-4685140.34,0.68
0.52,-4685906.14,0.68
0.59,-4688971.96,0.68
0.59,-4696310.48,0.68
0.52,-4696532.16,0.68
0.59,-4704273.29,0.68
0.59,-4705385.33,0.68
0.51,-4710774.83,0.68
0.51,-4713008.43,0.68
0.51,-4714783.19,0.68
0.51,-4716817.33,0.68
0.51,-4719130.18,0.68
0.59,-4721989.57,0.68
0.51,-4726637.51,0.68
0.59,-4727179.27,0.68
0.59,-4729268.3,0.68
0.59,-4738419.37,0.68
0.51,-4738590.73,0.68
0.59,-4738948.3,0.68
0.51,-4739102.35,0.68
0.51,-4743171.46,0.68
0.6,-4744476.49,0.68
0.6,-4747411.08,0.68
0.51,-4748894.24,0.68
0.6,-4754279.73,0.68
0.5,-4754947.2,0.68
0.5,-4758525.66,0.68
