Snow ratio,Log likelihood,Error std
0.35,-843248.22,2.18
0.34,-843259.97,2.18
0.34,-843286.08,2.18
0.35,-843291.7,2.18
0.35,-843295.02,2.18
0.35,-843330.27,2.18
0.35,-843332.97,2.18
0.35,-843408.13,2.18
0.35,-843627.82,2.18
0.35,-843773.6,2.18
0.35,-843784.98,2.18
0.34,-843813.75,2.18
0.36,-843844.93,2.18
0.36,-843871.68,2.18
0.34,-843907.6,2.18
0.36,-843966.25,2.18
0.34,-843972.2,2.18
0.34,-843987.8,2.18
0.33,-844075.01,2.18
0.33,-844118.39,2.18
0.33,-844127.57,2.18
0.33,-844146.67,2.18
0.33,-844542.5,2.18
0.36,-844614.08,2.18
0.33,-844686.86,2.18
0.33,-844844.49,2.18
0.33,-844849.7,2.18
0.33,-844890.92,2.18
0.36,-844936.94,2.18
0.33,-844993.46,2.18
0.36,-845096.64,2.18
0.36,-845301.01,2.18
0.33,-845361.55,2.18
0.36,-845567.38,2.18
0.33,-845570.29,2.18
0.33,-845643.54,2.18
0.37,-845837.62,2.18
0.37,-845886.66,2.18
0.37,-845953.47,2.18
0.37,-846131.42,2.18
0.37,-846180.82,2.18
0.37,-846282.08,2.18
0.37,-846297.66,2.18
0.37,-846428.38,2.18
0.32,-846582.56,2.18
0.32,-846693.45,2.18
0.32,-846713.62,2.18
0.37,-846738.02,2.18
0.32,-846808.15,2.18
0.37,-847145.95,2.18
0.37,-847403.15,2.18
0.32,-847499.54,2.18
0.37,-847852.79,2.18
0.37,-847954.27,2.18
0.32,-847972.77,2.18
0.37,-847984.37,2.18
0.32,-848154.66,2.18
0.37,-848236.79,2.18
0.32,-848422.2,2.18
0.37,-848892.49,2.18
0.38,-848994.74,2.18
0.38,-849162.75,2.18
0.38,-849191.52,2.18
0.38,-849276.35,2.18
0.32,-849411.46,2.18
0.32,-849432.69,2.18
0.32,-849538.89,2.18
0.38,-849630.99,2.18
0.38,-850320.13,2.18
0.31,-850753.49,2.18
0.38,-850855.43,2.18
0.38,-850903.07,2.18
0.31,-851042.42,2.18
0.31,-851663.42,2.18
0.31,-851910.7,2.18
0.38,-852013.09,2.18
0.31,-852030.18,2.18
0.31,-852227.98,2.18
0.38,-852445.8,2.18
0.38,-852608.02,2.18
0.38,-853077.39,2.18
0.39,-853700.72,2.18
0.31,-853860.49,2.18
0.31,-853972.69,2.18
0.39,-854040.18,2.18
0.3,-854549.4,2.18
0.3,-854789.38,2.18
0.3,-855328.32,2.18
0.39,-855338.75,2.18
0.39,-855567.73,2.18
0.3,-856291.41,2.18
0.39,-856475.45,2.18
0.3,-856515.8,2.18
0.3,-856831.06,2.18
0.39,-856999.08,2.18
0.3,-857539.89,2.18
0.39,-857916.61,2.18
0.3,-858271.87,2.18
0.3,-858602.43,2.18
0.3,-859450.2,2.18
0.3,-859524.4,2.18
0.3,-859611.27,2.18
0.29,-861112.83,2.18
0.4,-861192.36,2.18
0.4,-861194.23,2.18
0.29,-861351.73,2.18
0.4,-861531.58,2.18
0.29,-861611.97,2.18
0.29,-862755.68,2.18
0.4,-863900.09,2.18
0.4,-864041.54,2.18
0.29,-864535.57,2.18
0.29,-864661.36,2.18
0.4,-864778.44,2.18
0.29,-864947.46,2.18
0.29,-865122.04,2.18
0.29,-865621.09,2.18
0.29,-865894.08,2.18
0.29,-866145.52,2.18
0.29,-866756.01,2.18
0.29,-867569.42,2.18
0.29,-867803.77,2.18
0.41,-868255.63,2.18
0.28,-868347.37,2.18
0.41,-869467.72,2.18
0.41,-869561.44,2.18
0.41,-869863.62,2.18
0.41,-870088.14,2.18
0.28,-870233.55,2.18
0.28,-871597.25,2.18
0.28,-872045.93,2.18
0.41,-872638.55,2.18
0.28,-872993.01,2.18
0.28,-873716.64,2.18
0.28,-874408.13,2.18
0.41,-874527.31,2.18
0.41,-874768.38,2.18
0.42,-876907.16,2.18
0.42,-877020.47,2.18
0.42,-877543.46,2.18
0.42,-877675.94,2.18
0.42,-878358.65,2.18
0.27,-878477.42,2.18
0.42,-880004.35,2.18
0.27,-880242.39,2.18
0.42,-881554.08,2.18
0.42,-882790.3,2.18
0.27,-883449.36,2.18
0.42,-883662.34,2.18
0.42,-883894.93,2.18
0.42,-884045.28,2.18
0.27,-884742.16,2.18
0.27,-884750.78,2.18
0.27,-885211.53,2.18
0.43,-885922.93,2.18
0.43,-886017.38,2.18
0.43,-886490.52,2.18
0.43,-886513.84,2.18
0.43,-887114.51,2.18
0.43,-888012.59,2.18
0.26,-888017.9,2.18
0.43,-888704.06,2.18
0.43,-888907.03,2.18
0.26,-891091.44,2.18
0.43,-891230.05,2.18
0.26,-891573.28,2.18
0.26,-892537.71,2.18
0.26,-893179.9,2.18
0.43,-893251.17,2.18
0.26,-893372.06,2.18
0.26,-893949.07,2.18
0.26,-894520.46,2.18
0.26,-894576.05,2.18
0.26,-895003.42,2.18
0.26,-895271.81,2.18
0.26,-895342.22,2.18
0.26,-895741.25,2.18
0.26,-896450.03,2.18
0.44,-896492.16,2.18
0.44,-896695.49,2.18
0.26,-897229.23,2.18
0.26,-897831.64,2.18
0.44,-897877.92,2.18
0.44,-898141.57,2.18
0.25,-898645.72,2.18
0.25,-900236.01,2.18
0.25,-900480.62,2.18
0.44,-900900.97,2.18
0.25,-902229.21,2.18
0.25,-902251.84,2.18
0.44,-902514.49,2.18
0.25,-903036.16,2.18
0.25,-903158.41,2.18
0.25,-904188.16,2.18
0.25,-904762.38,2.18
0.44,-905228.63,2.18
0.25,-905529.24,2.18
0.44,-906154.46,2.18
0.44,-906421.51,2.18
0.25,-906913.16,2.18
0.25,-907184.46,2.18
0.25,-907427.22,2.18
0.44,-907467.88,2.18
0.25,-907965.53,2.18
0.25,-908533.71,2.18
0.25,-908983.58,2.18
0.45,-909075.35,2.18
0.25,-909462.26,2.18
0.25,-909481.03,2.18
0.25,-911197.73,2.18
0.24,-912455.5,2.18
0.45,-913028.03,2.18
0.45,-913515.59,2.18
0.24,-914900.96,2.18
0.45,-917671.58,2.18
0.24,-918885.66,2.18
0.24,-920483.52,2.18
0.45,-920489.59,2.18
0.45,-920643.78,2.18
0.45,-920725.99,2.18
0.24,-923816.67,2.18
0.24,-925153.41,2.18
0.24,-925196.46,2.18
0.24,-925451.81,2.18
0.23,-925673.99,2.18
0.23,-925937.83,2.18
0.46,-926780.82,2.18
0.46,-927036.33,2.18
0.23,-928842.7,2.18
0.46,-929012.55,2.18
0.46,-929240.5,2.18
0.23,-931093.47,2.18
0.23,-933091.8,2.18
0.23,-933727.33,2.18
0.23,-934436.5,2.18
0.46,-935238.77,2.18
