Snow ratio,Log likelihood,Error std
0.43,-345419.76,3.2
0.43,-345425.58,3.2
0.43,-345426.54,3.2
0.44,-345434.11,3.2
0.44,-345437.81,3.2
0.43,-345458.07,3.2
0.44,-345465.0,3.2
0.43,-345470.22,3.2
0.44,-345522.02,3.2
0.43,-345543.81,3.2
0.43,-345544.14,3.2
0.44,-345546.66,3.2
0.43,-345568.22,3.2
0.43,-345600.16,3.2
0.43,-345612.49,3.2
0.44,-345653.25,3.2
0.44,-345686.78,3.2
0.42,-345753.14,3.2
0.42,-345755.64,3.2
0.45,-345769.27,3.2
0.42,-345816.0,3.2
0.45,-345831.89,3.2
0.42,-345881.55,3.2
0.45,-345888.1,3.2
0.42,-345961.76,3.2
0.42,-346024.16,3.2
0.45,-346043.44,3.2
0.42,-346067.99,3.2
0.45,-346111.11,3.2
0.42,-346159.66,3.2
0.42,-346229.63,3.2
0.42,-346253.24,3.2
0.42,-346305.36,3.2
0.45,-346380.03,3.2
0.45,-346400.0,3.2
0.45,-346425.28,3.2
0.45,-346508.19,3.2
0.42,-346508.64,3.2
0.45,-346615.04,3.2
0.41,-346770.47,3.2
0.46,-346823.84,3.2
0.41,-346845.9,3.2
0.46,-346890.79,3.2
0.41,-346917.62,3.2
0.41,-347079.84,3.2
0.41,-347159.48,3.2
0.46,-347168.52,3.2
0.41,-347197.95,3.2
0.46,-347314.4,3.2
0.46,-347379.31,3.2
0.41,-347636.22,3.2
0.41,-347645.46,3.2
0.41,-347663.91,3.2
0.41,-347683.61,3.2
0.41,-347861.22,3.2
0.41,-348156.56,3.2
0.4,-348334.0,3.2
0.4,-348434.96,3.2
0.47,-348476.33,3.2
0.4,-348563.76,3.2
0.47,-348612.06,3.2
0.47,-348648.56,3.2
0.4,-348661.35,3.2
0.4,-348765.52,3.2
0.47,-348778.15,3.2
0.47,-348825.81,3.2
0.47,-349025.82,3.2
0.47,-349066.72,3.2
0.47,-349156.46,3.2
0.4,-349424.72,3.2
0.47,-349536.05,3.2
0.47,-349711.12,3.2
0.4,-349886.74,3.2
0.4,-350068.81,3.2
0.39,-350390.05,3.2
0.39,-350462.37,3.2
0.48,-350712.48,3.2
0.39,-350790.89,3.2
0.48,-350839.39,3.2
0.48,-351152.57,3.2
0.39,-351310.05,3.2
0.39,-351346.25,3.2
0.48,-352042.35,3.2
0.39,-352087.02,3.2
0.39,-352201.24,3.2
0.39,-352260.96,3.2
0.39,-352292.3,3.2
0.48,-352367.14,3.2
0.39,-352403.31,3.2
0.39,-352966.73,3.2
0.48,-353133.07,3.2
0.38,-353278.34,3.2
0.49,-353361.82,3.2
0.38,-353627.19,3.2
0.38,-353662.16,3.2
0.38,-353812.15,3.2
0.38,-353940.04,3.2
