Snow ratio,Log likelihood,Error std
0.45,-534780.43,2.42
0.45,-534785.79,2.42
0.45,-534787.98,2.42
0.45,-534788.22,2.42
0.45,-534867.28,2.42
0.45,-534871.41,2.42
0.44,-534884.58,2.42
0.45,-534896.49,2.42
0.44,-534902.82,2.42
0.45,-534918.42,2.42
0.44,-534945.26,2.42
0.46,-534984.01,2.42
0.46,-535028.73,2.42
0.44,-535040.07,2.42
0.46,-535056.43,2.42
0.44,-535058.94,2.42
0.46,-535072.42,2.42
0.44,-535096.0,2.42
0.44,-535130.03,2.42
0.46,-535140.54,2.42
0.46,-535327.64,2.42
0.44,-535360.26,2.42
0.46,-535476.53,2.42
0.44,-535530.03,2.42
0.46,-535551.31,2.42
0.44,-535718.95,2.42
0.46,-535761.31,2.42
0.43,-535920.25,2.42
0.47,-536153.79,2.42
0.43,-536297.8,2.42
0.47,-536411.63,2.42
0.43,-536544.75,2.42
0.47,-536567.77,2.42
0.47,-536601.49,2.42
0.43,-536621.21,2.42
0.47,-536737.41,2.42
0.47,-537073.1,2.42
0.43,-537217.49,2.42
0.47,-537332.89,2.42
0.47,-537362.78,2.42
0.43,-537568.18,2.42
0.43,-537585.6,2.42
0.43,-537596.69,2.42
0.47,-537703.29,2.42
0.43,-537739.36,2.42
0.47,-537805.93,2.42
0.43,-537831.56,2.42
0.47,-537864.39,2.42
0.43,-537971.87,2.42
0.43,-537997.34,2.42
0.42,-538027.73,2.42
0.42,-538155.84,2.42
0.42,-538232.47,2.42
0.42,-538299.43,2.42
0.48,-538347.49,2.42
0.42,-538461.46,2.42
0.42,-538609.88,2.42
0.48,-538649.64,2.42
0.42,-538708.52,2.42
0.42,-539276.34,2.42
0.48,-539325.22,2.42
0.42,-539672.07,2.42
0.48,-539900.84,2.42
0.48,-540221.03,2.42
0.48,-540281.78,2.42
0.48,-540363.16,2.42
0.42,-540418.49,2.42
0.42,-540528.2,2.42
0.48,-540791.72,2.42
0.48,-540818.18,2.42
0.42,-540934.93,2.42
0.42,-541053.36,2.42
0.48,-541156.93,2.42
0.42,-541165.13,2.42
0.42,-541218.48,2.42
0.41,-541657.2,2.42
0.49,-541901.66,2.42
0.49,-541985.16,2.42
0.41,-542034.69,2.42
0.49,-542108.01,2.42
0.41,-542156.88,2.42
0.49,-542496.71,2.42
0.49,-542834.96,2.42
0.49,-542849.22,2.42
0.41,-543045.78,2.42
0.49,-543088.67,2.42
0.49,-543138.96,2.42
0.41,-543522.83,2.42
0.41,-543639.83,2.42
0.49,-543683.15,2.42
0.41,-543764.3,2.42
0.49,-543792.35,2.42
0.49,-543948.6,2.42
0.41,-544255.4,2.42
0.41,-544424.5,2.42
0.49,-544435.78,2.42
0.49,-545216.09,2.42
0.49,-545280.99,2.42
0.49,-545723.84,2.42
0.49,-545922.22,2.42
0.49,-545951.47,2.42
0.4,-547132.3,2.42
0.4,-547517.66,2.42
0.5,-548025.55,2.42
0.5,-548058.19,2.42
0.5,-548148.41,2.42
0.4,-548185.69,2.42
0.5,-548235.6,2.42
0.5,-548412.58,2.42
0.4,-548737.23,2.42
0.5,-550005.64,2.42
0.4,-550391.48,2.42
0.5,-551117.05,2.42
