Snow ratio,Log likelihood,Error std
0.48,-5121104.98,1.55
0.48,-5121128.82,1.55
0.48,-5121255.9,1.55
0.48,-5121572.72,1.55
0.48,-5121783.21,1.55
0.48,-5121918.25,1.55
0.48,-5121931.66,1.55
0.48,-5121943.3,1.55
0.48,-5122081.13,1.55
0.48,-5122291.0,1.55
0.48,-5122488.65,1.55
0.47,-5122553.5,1.55
0.47,-5122582.89,1.55
0.48,-5122584.55,1.55
0.49,-5124268.71,1.55
0.47,-5124336.63,1.55
0.47,-5124500.68,1.55
0.47,-5124757.33,1.55
0.47,-5125226.42,1.55
0.49,-5125236.81,1.55
0.49,-5125616.6,1.55
0.47,-5125886.93,1.55
0.49,-5126296.44,1.55
0.47,-5126359.48,1.55
0.47,-5127061.55,1.55
0.47,-5127170.12,1.55
0.49,-5127276.07,1.55
0.49,-5127678.61,1.55
0.47,-5127855.26,1.55
0.49,-5129042.43,1.55
0.47,-5132042.55,1.55
0.47,-5132592.61,1.55
0.49,-5132638.31,1.55
0.49,-5132747.3,1.55
0.47,-5132873.33,1.55
0.49,-5133248.14,1.55
0.49,-5133277.73,1.55
0.46,-5134999.84,1.55
0.46,-5134999.9,1.55
0.46,-5135877.74,1.55
0.5,-5136644.91,1.55
0.46,-5138588.57,1.55
0.46,-5138973.77,1.55
0.5,-5139031.18,1.55
0.46,-5140043.84,1.55
0.5,-5140643.69,1.55
0.5,-5141232.98,1.55
0.5,-5142442.89,1.55
0.5,-5142785.07,1.55
0.46,-5143924.2,1.55
0.46,-5144751.45,1.55
0.5,-5145730.48,1.55
0.5,-5148355.61,1.55
0.5,-5154660.8,1.55
0.5,-5157092.69,1.55
0.45,-5157803.19,1.55
0.5,-5158491.48,1.55
0.45,-5159389.12,1.55
0.45,-5160631.65,1.55
0.45,-5164839.49,1.55
0.45,-5168213.77,1.55
0.45,-5169863.2,1.55
0.51,-5170377.3,1.55
0.51,-5171017.27,1.55
0.51,-5175453.95,1.55
0.45,-5177722.85,1.55
0.51,-5179800.57,1.55
0.51,-5180200.53,1.55
0.51,-5183337.46,1.55
0.45,-5187924.49,1.55
0.45,-5191860.34,1.55
0.51,-5192370.58,1.55
0.44,-5192948.16,1.55
0.44,-5195737.48,1.55
0.44,-5198048.43,1.55
0.52,-5199329.19,1.55
