Snow ratio,Log likelihood,Error std
0.59,-3983459.65,1.51
0.59,-3983509.53,1.51
0.59,-3983545.57,1.51
0.59,-3983587.99,1.51
0.59,-3985170.99,1.51
0.59,-3985273.03,1.51
0.6,-3985534.74,1.51
0.59,-3985795.42,1.51
0.58,-3986803.36,1.51
0.6,-3987537.66,1.51
0.58,-3987906.61,1.51
0.6,-3988090.81,1.51
0.6,-3988438.68,1.51
0.6,-3990016.99,1.51
0.6,-3990972.33,1.51
0.6,-3991166.31,1.51
0.58,-3995936.18,1.51
0.58,-3996459.9,1.51
0.58,-3996664.02,1.51
0.58,-3997409.76,1.51
0.58,-3998181.65,1.51
0.61,-3998433.87,1.51
0.58,-3998474.62,1.51
0.61,-3998548.31,1.51
0.61,-3998669.23,1.51
0.61,-3999488.05,1.51
0.58,-3999497.7,1.51
0.57,-4001131.78,1.51
0.61,-4002201.84,1.51
0.61,-4003312.61,1.51
0.61,-4003663.73,1.51
0.61,-4003927.73,1.51
0.57,-4004582.33,1.51
0.57,-4007068.34,1.51
0.57,-4008537.03,1.51
0.61,-4008744.95,1.51
0.57,-4009262.99,1.51
0.57,-4011167.14,1.51
0.57,-4013029.06,1.51
0.61,-4013578.94,1.51
0.61,-4016417.94,1.51
0.61,-4017564.61,1.51
0.57,-4020654.32,1.51
0.57,-4022201.61,1.51
0.57,-4025207.67,1.51
0.62,-4027256.47,1.51
0.62,-4030647.16,1.51
0.62,-4031802.61,1.51
0.56,-4033331.85,1.51
0.56,-4033884.16,1.51
0.56,-4033964.88,1.51
0.56,-4037611.86,1.51
0.62,-4038621.69,1.51
0.56,-4039657.19,1.51
0.56,-4041689.08,1.51
0.56,-4042423.26,1.51
0.56,-4042481.45,1.51
0.56,-4042713.35,1.51
0.56,-4043043.94,1.51
0.56,-4043117.1,1.51
0.56,-4043422.74,1.51
0.56,-4046974.26,1.51
0.56,-4049193.96,1.51
0.62,-4049294.02,1.51
0.62,-4049846.84,1.51
0.56,-4052506.45,1.51
0.56,-4053282.71,1.51
0.56,-4053746.57,1.51
0.63,-4056330.74,1.51
0.63,-4056792.95,1.51
0.63,-4057953.67,1.51
0.63,-4058615.6,1.51
