Snow ratio,Log likelihood,Error std
0.32,-8375312.49,1.52
0.32,-8375347.35,1.52
0.32,-8375368.84,1.52
0.32,-8375431.45,1.52
0.31,-8375463.12,1.52
0.32,-8375476.27,1.52
0.32,-8375500.81,1.52
0.32,-8375501.36,1.52
0.32,-8375572.8,1.52
0.31,-8375614.9,1.52
0.32,-8375682.39,1.52
0.32,-8375835.68,1.52
0.31,-8375854.76,1.52
0.32,-8375920.02,1.52
0.31,-8375959.95,1.52
0.31,-8376402.49,1.52
0.31,-8377607.89,1.52
0.31,-8377848.09,1.52
0.32,-8377866.85,1.52
0.31,-8377998.01,1.52
0.31,-8378000.92,1.52
0.31,-8378827.97,1.52
0.31,-8378892.14,1.52
0.31,-8378956.29,1.52
0.32,-8379183.78,1.52
0.32,-8379330.1,1.52
0.32,-8379450.23,1.52
0.32,-8379468.27,1.52
0.31,-8379947.09,1.52
0.33,-8380178.78,1.52
0.33,-8380613.97,1.52
0.31,-8380725.28,1.52
0.31,-8381870.41,1.52
0.31,-8381969.42,1.52
0.31,-8382667.13,1.52
0.31,-8382736.58,1.52
0.33,-8382917.29,1.52
0.33,-8382918.59,1.52
0.33,-8383253.4,1.52
0.31,-8383299.37,1.52
0.3,-8384410.73,1.52
0.3,-8384751.31,1.52
0.33,-8385150.02,1.52
0.3,-8385743.36,1.52
0.33,-8385868.78,1.52
0.33,-8386224.54,1.52
0.33,-8387849.52,1.52
0.33,-8388840.14,1.52
0.3,-8389343.52,1.52
0.3,-8389639.9,1.52
0.3,-8389692.58,1.52
0.3,-8389911.67,1.52
0.3,-8390068.73,1.52
0.3,-8390212.83,1.52
0.3,-8390283.77,1.52
0.33,-8391517.27,1.52
0.33,-8391562.04,1.52
0.33,-8392423.35,1.52
0.33,-8392564.33,1.52
0.3,-8395321.71,1.52
0.34,-8397410.67,1.52
0.3,-8399286.34,1.52
0.3,-8400128.72,1.52
0.34,-8400414.39,1.52
0.3,-8403690.26,1.52
0.29,-8403813.93,1.52
0.34,-8405135.81,1.52
0.29,-8405845.53,1.52
0.29,-8408279.36,1.52
0.29,-8408675.51,1.52
0.29,-8409049.06,1.52
0.29,-8409474.81,1.52
0.29,-8410348.16,1.52
0.34,-8411867.39,1.52
0.34,-8412325.17,1.52
0.34,-8412926.88,1.52
0.29,-8415443.17,1.52
0.34,-8415512.46,1.52
0.29,-8416214.23,1.52
0.34,-8417026.22,1.52
0.29,-8417089.68,1.52
0.34,-8417645.54,1.52
0.34,-8417827.43,1.52
0.34,-8419543.93,1.52
0.29,-8419960.37,1.52
0.34,-8420778.34,1.52
0.29,-8421577.95,1.52
0.29,-8421909.49,1.52
0.29,-8422366.73,1.52
0.29,-8423565.12,1.52
0.29,-8424060.63,1.52
0.29,-8425316.7,1.52
0.29,-8425464.83,1.52
0.35,-8428277.22,1.52
0.29,-8428537.36,1.52
0.35,-8429028.83,1.52
0.35,-8430728.32,1.52
0.28,-8436900.72,1.52
0.28,-8438310.89,1.52
0.35,-8439035.95,1.52
0.35,-8439233.83,1.52
0.28,-8442744.43,1.52
0.28,-8443228.24,1.52
0.28,-8444012.78,1.52
0.35,-8444992.71,1.52
0.35,-8445779.25,1.52
0.35,-8452638.76,1.52
0.28,-8455914.2,1.52
0.35,-8456102.39,1.52
0.28,-8461765.51,1.52
0.35,-8463803.59,1.52
0.28,-8467877.58,1.52
0.28,-8469160.61,1.52
0.36,-8469806.56,1.52
0.28,-8476607.19,1.52
0.28,-8476742.64,1.52
0.36,-8482403.32,1.52
0.36,-8486195.22,1.52
0.27,-8486724.21,1.52
0.36,-8495983.78,1.52
0.27,-8501910.26,1.52
0.27,-8505263.85,1.52
0.36,-8507102.5,1.52
0.27,-8508696.26,1.52
0.27,-8510960.44,1.52
0.27,-8512064.09,1.52
0.27,-8514474.82,1.52
0.36,-8520152.32,1.52
0.37,-8527159.7,1.52
0.37,-8529231.48,1.52
0.26,-8547742.04,1.52
0.37,-8556605.18,1.52
0.26,-8557698.02,1.52
0.37,-8558377.0,1.52
0.26,-8560512.53,1.52
0.26,-8564451.86,1.52
0.37,-8568946.44,1.52
0.26,-8568996.16,1.52
0.37,-8569434.74,1.52
0.37,-8576721.81,1.52
0.37,-8580982.47,1.52
0.37,-8581184.78,1.52
0.37,-8585951.99,1.52
0.38,-8595971.76,1.52
0.38,-8602459.26,1.52
0.38,-8604470.41,1.52
0.26,-8606797.87,1.52
0.38,-8612225.56,1.52
0.25,-8614045.02,1.52
0.38,-8616432.55,1.52
0.38,-8627125.62,1.52
0.25,-8634364.47,1.52
0.38,-8634566.75,1.52
0.25,-8635510.3,1.52
0.25,-8636279.95,1.52
0.25,-8640324.76,1.52
0.38,-8646600.26,1.52
0.38,-8647533.75,1.52
0.25,-8648549.93,1.52
0.39,-8669887.47,1.52
0.25,-8671811.5,1.52
0.39,-8673207.7,1.52
0.25,-8673234.54,1.52
0.39,-8682460.42,1.52
0.39,-8685478.03,1.52
0.39,-8687221.33,1.52
0.39,-8697728.48,1.52
0.39,-8704197.23,1.52
0.24,-8706335.21,1.52
0.24,-8706439.18,1.52
0.39,-8706869.5,1.52
0.39,-8708542.77,1.52
0.24,-8709313.86,1.52
0.24,-8709667.18,1.52
0.39,-8715028.09,1.52
0.24,-8715239.48,1.52
0.39,-8716314.79,1.52
0.39,-8720481.87,1.52
0.24,-8726397.16,1.52
0.39,-8729052.39,1.52
0.24,-8733820.81,1.52
0.24,-8735082.37,1.52
0.39,-8737296.75,1.52
0.24,-8749082.62,1.52
0.39,-8751299.66,1.52
0.24,-8768294.82,1.52
0.24,-8771119.31,1.52
0.24,-8786501.08,1.52
0.23,-8793169.01,1.52
0.4,-8808712.98,1.52
0.23,-8812726.69,1.52
0.23,-8817189.1,1.52
0.23,-8835221.17,1.52
0.4,-8840691.12,1.52
0.4,-8842116.2,1.52
0.23,-8857556.68,1.52
0.23,-8865850.57,1.52
0.41,-8878492.54,1.52
0.23,-8878674.65,1.52
0.23,-8886918.86,1.52
0.23,-8889988.59,1.52
0.41,-8890107.32,1.52
0.41,-8890400.29,1.52
0.41,-8892237.85,1.52
0.22,-8896506.87,1.52
0.41,-8899257.49,1.52
0.22,-8903286.55,1.52
0.41,-8906224.36,1.52
0.41,-8913965.8,1.52
0.22,-8915717.56,1.52
0.41,-8934223.89,1.52
0.22,-8939928.57,1.52
0.41,-8945094.42,1.52
0.41,-8961924.81,1.52
0.22,-8963736.35,1.52
0.22,-8968122.57,1.52
0.41,-8974179.11,1.52
0.22,-8978190.68,1.52
0.22,-8981331.7,1.52
0.42,-8991078.0,1.52
0.22,-8991175.36,1.52
0.42,-8997391.62,1.52
0.42,-9000646.73,1.52
0.22,-9005257.57,1.52
0.22,-9008027.1,1.52
0.22,-9015159.64,1.52
0.21,-9019350.53,1.52
0.42,-9020921.17,1.52
0.21,-9021282.94,1.52
0.21,-9024333.28,1.52
0.21,-9041445.26,1.52
0.42,-9044366.21,1.52
0.42,-9044761.26,1.52
0.21,-9047161.56,1.52
0.21,-9053462.77,1.52
0.21,-9059853.75,1.52
0.21,-9060521.51,1.52
0.21,-9072202.42,1.52
0.21,-9078184.33,1.52
0.21,-9082256.58,1.52
0.21,-9084825.12,1.52
0.21,-9116835.8,1.52
0.21,-9121795.2,1.52
0.43,-9167358.65,1.52
0.43,-9171129.74,1.52
0.43,-9173645.05,1.52
0.2,-9179677.27,1.52
0.43,-9184848.07,1.52
0.2,-9188497.63,1.52
0.43,-9194874.22,1.52
0.2,-9196075.2,1.52
0.43,-9211653.61,1.52
0.2,-9214659.95,1.52
0.43,-9216771.92,1.52
0.2,-9217807.16,1.52
0.2,-9229938.95,1.52
0.43,-9244192.6,1.52
0.43,-9246063.65,1.52
0.2,-9263158.99,1.52
0.2,-9276752.23,1.52
0.44,-9276896.35,1.52
0.2,-9277274.71,1.52
0.19,-9295401.42,1.52
0.44,-9296288.14,1.52
0.19,-9300686.57,1.52
0.19,-9314324.3,1.52
0.44,-9319082.26,1.52
0.44,-9363175.07,1.52
0.19,-9406017.17,1.52
0.45,-9408137.86,1.52
0.19,-9415837.15,1.52
0.45,-9425822.24,1.52
0.45,-9431057.07,1.52
0.18,-9451994.03,1.52
0.18,-9483756.57,1.52
0.45,-9505528.51,1.52
0.45,-9511211.83,1.52
0.18,-9517103.83,1.52
0.45,-9519431.16,1.52
0.18,-9527370.61,1.52
0.45,-9540422.92,1.52
0.18,-9542043.53,1.52
0.45,-9558716.82,1.52
0.45,-9559507.72,1.52
0.18,-9574292.23,1.52
0.18,-9576824.45,1.52
0.46,-9601589.02,1.52
0.46,-9607160.37,1.52
0.46,-9610272.02,1.52
0.46,-9626982.18,1.52
0.46,-9630910.94,1.52
0.46,-9633100.13,1.52
0.46,-9633795.32,1.52
0.17,-9641519.27,1.52
0.17,-9650105.94,1.52
0.17,-9663572.63,1.52
0.46,-9676408.69,1.52
0.17,-9679195.76,1.52
0.46,-9697880.34,1.52
0.46,-9698257.54,1.52
0.46,-9705715.8,1.52
0.46,-9725194.69,1.52
0.46,-9744446.7,1.52
0.17,-9757593.5,1.52
0.17,-9787773.59,1.52
0.47,-9789179.74,1.52
0.16,-9808677.97,1.52
0.47,-9813178.19,1.52
0.47,-9819986.46,1.52
0.16,-9820867.18,1.52
0.16,-9823806.44,1.52
0.47,-9826591.3,1.52
0.16,-9836788.84,1.52
0.47,-9854885.19,1.52
0.16,-9855690.48,1.52
0.16,-9860435.09,1.52
0.47,-9867065.37,1.52
