Snow ratio,Log likelihood,Error std
0.76,-3525254.68,1.38
0.76,-3525312.14,1.38
0.76,-3525338.58,1.38
0.76,-3525356.58,1.38
0.76,-3525387.54,1.38
0.76,-3525406.27,1.38
0.76,-3525461.73,1.38
0.76,-3525514.98,1.38
0.75,-3525553.47,1.38
0.76,-3525581.55,1.38
0.75,-3525734.05,1.38
0.76,-3525888.19,1.38
0.75,-3526820.53,1.38
0.76,-3528091.81,1.38
0.75,-3528204.74,1.38
0.75,-3528593.2,1.38
0.75,-3528901.48,1.38
0.76,-3529407.84,1.38
0.75,-3529706.74,1.38
0.77,-3530444.29,1.38
0.75,-3530705.56,1.38
0.77,-3531148.06,1.38
0.75,-3531459.72,1.38
0.75,-3532237.19,1.38
0.75,-3532435.13,1.38
0.77,-3532570.17,1.38
0.74,-3536292.19,1.38
0.74,-3536300.84,1.38
0.74,-3538628.0,1.38
0.77,-3538963.92,1.38
0.77,-3539269.65,1.38
0.77,-3539954.15,1.38
0.77,-3540989.43,1.38
0.74,-3542080.86,1.38
0.77,-3542471.78,1.38
0.74,-3542593.53,1.38
0.74,-3544682.03,1.38
0.77,-3544801.23,1.38
0.77,-3545938.99,1.38
0.78,-3550991.32,1.38
0.74,-3552534.19,1.38
0.78,-3554584.77,1.38
0.74,-3555945.78,1.38
0.78,-3556387.08,1.38
0.74,-3557432.4,1.38
0.74,-3558351.19,1.38
0.78,-3560726.42,1.38
0.74,-3561206.84,1.38
0.73,-3562235.39,1.38
0.78,-3563123.39,1.38
0.73,-3563747.31,1.38
0.78,-3566404.79,1.38
0.73,-3569931.56,1.38
0.78,-3570623.34,1.38
0.78,-3572162.06,1.38
0.78,-3574686.48,1.38
0.73,-3580466.15,1.38
0.73,-3581981.48,1.38
0.78,-3582420.54,1.38
0.78,-3582470.16,1.38
0.78,-3583909.32,1.38
0.73,-3585842.18,1.38
0.79,-3587084.61,1.38
0.79,-3589459.09,1.38
0.73,-3592799.85,1.38
0.73,-3593599.91,1.38
0.79,-3593643.17,1.38
0.73,-3594339.08,1.38
0.73,-3596038.21,1.38
0.79,-3598066.14,1.38
0.79,-3598126.33,1.38
0.73,-3599738.07,1.38
0.79,-3599945.5,1.38
0.73,-3600291.31,1.38
0.79,-3604141.62,1.38
0.72,-3608889.93,1.38
0.72,-3623781.62,1.38
0.72,-3624433.11,1.38
0.72,-3624711.76,1.38
0.79,-3629122.19,1.38
0.72,-3629314.32,1.38
0.79,-3629840.27,1.38
0.72,-3630319.35,1.38
0.79,-3631393.53,1.38
0.8,-3636850.98,1.38
0.72,-3637129.44,1.38
0.8,-3638472.34,1.38
0.8,-3640075.9,1.38
0.8,-3643307.98,1.38
0.8,-3643774.02,1.38
0.72,-3650649.09,1.38
0.72,-3654125.65,1.38
0.8,-3654683.54,1.38
0.8,-3658787.74,1.38
0.8,-3659952.8,1.38
0.71,-3662554.69,1.38
0.71,-3665776.49,1.38
0.8,-3671885.7,1.38
0.8,-3673957.78,1.38
0.8,-3674787.6,1.38
0.71,-3685006.11,1.38
0.8,-3685375.17,1.38
0.71,-3698520.58,1.38
0.8,-3698733.71,1.38
0.8,-3699090.11,1.38
0.81,-3700942.34,1.38
0.81,-3702551.57,1.38
0.71,-3704370.64,1.38
0.71,-3706522.2,1.38
0.71,-3708831.58,1.38
0.71,-3713260.22,1.38
0.71,-3714926.87,1.38
0.81,-3715715.94,1.38
0.81,-3717914.66,1.38
0.71,-3718240.68,1.38
0.71,-3720117.1,1.38
0.71,-3725105.15,1.38
0.7,-3729863.4,1.38
0.7,-3730699.15,1.38
0.7,-3735618.47,1.38
0.7,-3745721.94,1.38
0.81,-3746073.72,1.38
0.81,-3748392.36,1.38
0.7,-3748687.7,1.38
0.7,-3751214.45,1.38
0.81,-3755021.5,1.38
0.81,-3757476.47,1.38
0.7,-3760393.3,1.38
0.7,-3769554.47,1.38
0.81,-3769916.46,1.38
0.81,-3771837.9,1.38
0.81,-3777975.55,1.38
0.82,-3785520.28,1.38
0.7,-3793154.0,1.38
0.7,-3799538.63,1.38
0.82,-3801389.75,1.38
0.82,-3805310.36,1.38
0.82,-3811113.5,1.38
0.69,-3830110.76,1.38
0.82,-3832680.38,1.38
0.69,-3848414.76,1.38
0.82,-3850642.82,1.38
0.82,-3851143.44,1.38
0.82,-3857546.16,1.38
0.82,-3862522.09,1.38
0.69,-3868753.14,1.38
0.82,-3870267.08,1.38
0.83,-3874768.51,1.38
0.69,-3877256.98,1.38
0.69,-3886265.31,1.38
0.69,-3888241.56,1.38
0.69,-3893865.24,1.38
0.83,-3907525.63,1.38
0.69,-3907634.94,1.38
0.83,-3908588.8,1.38
0.83,-3909269.67,1.38
0.69,-3910079.38,1.38
0.68,-3924784.92,1.38
0.68,-3926590.52,1.38
0.83,-3929514.8,1.38
0.68,-3933690.11,1.38
0.83,-3934109.77,1.38
0.68,-3954635.23,1.38
0.68,-3957846.94,1.38
0.68,-3958416.02,1.38
0.83,-3959240.93,1.38
0.68,-3959444.18,1.38
0.83,-3963645.6,1.38
0.68,-3971791.03,1.38
0.68,-3974493.25,1.38
0.68,-3975466.76,1.38
0.83,-3975649.01,1.38
0.83,-3978180.22,1.38
0.68,-3982755.33,1.38
0.68,-3984554.58,1.38
0.84,-3985541.07,1.38
0.84,-4003308.8,1.38
0.84,-4014076.28,1.38
0.84,-4014118.58,1.38
0.84,-4041581.98,1.38
0.67,-4042675.21,1.38
0.67,-4092594.93,1.38
0.67,-4104230.03,1.38
0.84,-4106800.13,1.38
0.84,-4107436.39,1.38
0.85,-4110942.77,1.38
0.85,-4126305.31,1.38
0.67,-4129696.83,1.38
0.67,-4132486.83,1.38
0.85,-4138621.39,1.38
0.67,-4146552.12,1.38
0.67,-4159686.35,1.38
0.85,-4175269.8,1.38
0.85,-4176070.77,1.38
0.85,-4179412.19,1.38
0.66,-4184073.78,1.38
0.66,-4186549.42,1.38
0.66,-4187945.22,1.38
0.85,-4198039.11,1.38
0.66,-4201774.52,1.38
0.85,-4203307.73,1.38
0.85,-4209090.66,1.38
0.66,-4210312.28,1.38
0.85,-4223792.87,1.38
0.66,-4231252.47,1.38
0.85,-4234980.63,1.38
0.66,-4252503.37,1.38
0.66,-4253650.15,1.38
0.66,-4263515.87,1.38
0.66,-4268040.56,1.38
0.86,-4278916.99,1.38
0.86,-4299377.75,1.38
0.86,-4312571.17,1.38
0.86,-4337090.41,1.38
0.86,-4338077.57,1.38
0.65,-4376432.83,1.38
0.86,-4381811.26,1.38
0.65,-4390960.72,1.38
0.65,-4393560.55,1.38
0.86,-4397572.81,1.38
0.65,-4418783.71,1.38
0.87,-4428515.57,1.38
0.65,-4434073.85,1.38
0.65,-4446449.25,1.38
0.87,-4449031.71,1.38
0.87,-4450449.47,1.38
0.64,-4472573.44,1.38
0.87,-4489787.41,1.38
0.87,-4493468.96,1.38
0.64,-4499127.23,1.38
0.64,-4505578.01,1.38
0.64,-4505715.58,1.38
0.64,-4509490.83,1.38
0.87,-4513164.98,1.38
0.64,-4513914.47,1.38
0.64,-4520680.62,1.38
0.87,-4521584.29,1.38
0.64,-4524538.68,1.38
0.87,-4552182.17,1.38
0.87,-4552804.04,1.38
0.87,-4562184.21,1.38
0.64,-4571865.92,1.38
0.87,-4572191.13,1.38
0.64,-4576880.35,1.38
0.64,-4609107.06,1.38
0.64,-4615045.1,1.38
0.64,-4618011.08,1.38
0.64,-4618303.22,1.38
0.64,-4630094.89,1.38
0.63,-4661121.8,1.38
0.63,-4664733.32,1.38
0.63,-4665178.98,1.38
0.63,-4665341.36,1.38
0.88,-4667553.37,1.38
0.63,-4669132.0,1.38
0.63,-4672752.59,1.38
0.63,-4683261.64,1.38
0.88,-4698592.48,1.38
0.63,-4708365.03,1.38
0.88,-4715077.05,1.38
0.63,-4716650.19,1.38
0.63,-4716828.27,1.38
0.88,-4727116.0,1.38
0.88,-4727629.1,1.38
0.88,-4728398.88,1.38
0.88,-4736562.68,1.38
0.88,-4744859.6,1.38
0.63,-4756739.74,1.38
0.88,-4759906.31,1.38
0.89,-4768161.01,1.38
0.89,-4776237.67,1.38
0.63,-4776258.8,1.38
0.63,-4780237.12,1.38
0.63,-4794113.78,1.38
0.63,-4808839.56,1.38
0.62,-4836831.58,1.38
0.62,-4842990.22,1.38
0.62,-4855268.88,1.38
0.89,-4859289.97,1.38
0.89,-4865874.36,1.38
0.89,-4867962.97,1.38
0.62,-4877243.95,1.38
0.89,-4878465.75,1.38
0.89,-4925800.66,1.38
0.62,-4931886.42,1.38
0.62,-4946727.48,1.38
0.62,-4957968.22,1.38
0.62,-4968519.73,1.38
0.9,-4996746.19,1.38
0.62,-5020075.97,1.38
0.62,-5034558.93,1.38
0.62,-5039916.21,1.38
0.9,-5041801.1,1.38
0.61,-5045276.15,1.38
0.9,-5046196.94,1.38
0.61,-5069333.28,1.38
0.61,-5087358.92,1.38
0.61,-5091492.88,1.38
0.61,-5098640.05,1.38
0.9,-5101859.59,1.38
0.61,-5110693.75,1.38
0.9,-5112272.76,1.38
0.61,-5151739.52,1.38
0.61,-5165057.67,1.38
0.91,-5186732.39,1.38
0.61,-5190182.42,1.38
0.91,-5193440.66,1.38
0.91,-5193506.48,1.38
0.61,-5208103.55,1.38
0.91,-5208736.94,1.38
0.91,-5209574.1,1.38
0.91,-5222953.34,1.38
0.91,-5229831.51,1.38
0.61,-5240017.55,1.38
0.91,-5247867.65,1.38
0.91,-5259793.85,1.38
0.6,-5261920.44,1.38
0.91,-5276359.65,1.38
0.91,-5277762.51,1.38
0.91,-5291245.76,1.38
0.91,-5332653.81,1.38
0.6,-5334512.49,1.38
0.6,-5340383.37,1.38
0.6,-5347039.18,1.38
0.91,-5354755.73,1.38
0.91,-5381756.62,1.38
0.6,-5400841.89,1.38
0.92,-5410261.68,1.38
0.6,-5410446.33,1.38
0.92,-5439291.8,1.38
0.92,-5443502.84,1.38
0.6,-5488308.65,1.38
0.92,-5489739.58,1.38
0.92,-5491867.01,1.38
0.6,-5496915.39,1.38
0.92,-5502465.58,1.38
0.59,-5506803.41,1.38
0.92,-5508973.39,1.38
0.92,-5510611.97,1.38
0.59,-5516542.14,1.38
0.59,-5516716.97,1.38
0.92,-5541305.84,1.38
0.92,-5572742.63,1.38
0.92,-5575388.9,1.38
0.59,-5624206.39,1.38
0.59,-5646036.54,1.38
0.59,-5683560.13,1.38
0.59,-5697690.96,1.38
0.93,-5718850.84,1.38
0.93,-5731108.48,1.38
0.59,-5739532.16,1.38
0.93,-5748040.45,1.38
0.58,-5753834.52,1.38
0.93,-5759043.68,1.38
0.93,-5765225.11,1.38
0.58,-5766548.41,1.38
0.93,-5766567.08,1.38
0.58,-5800829.38,1.38
0.93,-5806677.87,1.38
0.93,-5810600.63,1.38
0.58,-5814191.73,1.38
0.58,-5818464.41,1.38
0.58,-5825808.26,1.38
0.58,-5836362.36,1.38
0.58,-5838831.13,1.38
0.93,-5841948.24,1.38
0.93,-5849379.78,1.38
0.93,-5865838.14,1.38
0.93,-5876535.78,1.38
0.58,-5913211.75,1.38
0.94,-5939865.53,1.38
0.58,-5944309.99,1.38
0.94,-5948263.52,1.38
0.94,-5952689.35,1.38
0.94,-5959677.49,1.38
0.94,-5960501.35,1.38
0.94,-6032514.68,1.38
0.94,-6038399.68,1.38
0.57,-6051333.34,1.38
0.94,-6053863.75,1.38
0.57,-6067773.54,1.38
0.94,-6082414.04,1.38
0.57,-6090312.01,1.38
0.57,-6095712.94,1.38
0.57,-6134015.19,1.38
0.94,-6138230.21,1.38
0.57,-6151975.41,1.38
0.57,-6156841.55,1.38
0.57,-6159727.11,1.38
0.57,-6175346.45,1.38
0.95,-6214521.89,1.38
0.95,-6216918.64,1.38
0.95,-6218751.19,1.38
0.95,-6220842.01,1.38
0.95,-6243947.97,1.38
0.95,-6252582.74,1.38
0.57,-6267582.74,1.38
0.57,-6285571.1,1.38
0.57,-6295753.27,1.38
0.95,-6308454.15,1.38
0.95,-6337493.36,1.38
0.95,-6363568.25,1.38
0.56,-6376134.94,1.38
0.56,-6387609.98,1.38
0.56,-6390203.9,1.38
0.95,-6408581.13,1.38
0.95,-6436643.63,1.38
0.95,-6439433.22,1.38
0.56,-6477531.85,1.38
0.96,-6488260.8,1.38
0.56,-6514157.81,1.38
0.96,-6516053.02,1.38
0.56,-6520789.84,1.38
0.96,-6563015.48,1.38
0.96,-6564485.03,1.38
0.96,-6590858.73,1.38
0.96,-6616690.98,1.38
0.96,-6676042.13,1.38
0.55,-6687304.89,1.38
0.96,-6707350.14,1.38
0.96,-6732558.18,1.38
0.55,-6771395.85,1.38
0.55,-6799086.86,1.38
0.97,-6807385.61,1.38
0.55,-6813658.98,1.38
0.97,-6843879.41,1.38
0.97,-6860794.68,1.38
0.97,-6890944.89,1.38
0.54,-6921419.09,1.38
0.54,-6929324.44,1.38
0.54,-6941341.31,1.38
0.97,-6948408.0,1.38
0.54,-6986047.53,1.38
0.54,-7009612.76,1.38
0.97,-7012045.96,1.38
0.97,-7043494.5,1.38
0.54,-7051100.35,1.38
0.97,-7060953.2,1.38
0.54,-7086067.37,1.38
0.97,-7094093.69,1.38
0.98,-7129990.62,1.38
0.98,-7154445.12,1.38
0.98,-7176608.71,1.38
0.54,-7188590.83,1.38
0.54,-7224407.71,1.38
0.98,-7257837.78,1.38
0.53,-7268394.94,1.38
0.53,-7282499.38,1.38
0.98,-7288109.96,1.38
0.98,-7296585.57,1.38
0.98,-7299310.52,1.38
0.98,-7300952.96,1.38
0.98,-7311123.25,1.38
0.53,-7315290.24,1.38
0.98,-7336623.2,1.38
0.98,-7363798.84,1.38
0.53,-7369268.17,1.38
0.98,-7381217.64,1.38
0.53,-7386385.24,1.38
0.98,-7387063.49,1.38
0.53,-7394291.01,1.38
0.53,-7406074.94,1.38
0.53,-7422498.34,1.38
0.98,-7427840.18,1.38
0.98,-7428987.04,1.38
0.99,-7442244.19,1.38
0.53,-7445642.39,1.38
0.53,-7523808.65,1.38
0.53,-7526183.54,1.38
0.53,-7531457.6,1.38
0.53,-7562618.49,1.38
0.53,-7564658.45,1.38
0.99,-7568747.05,1.38
0.99,-7573523.93,1.38
0.52,-7580178.7,1.38
0.99,-7597630.48,1.38
0.52,-7607097.39,1.38
0.52,-7620887.61,1.38
0.52,-7631176.86,1.38
0.52,-7650669.9,1.38
0.99,-7686420.82,1.38
0.99,-7694087.4,1.38
0.52,-7716863.22,1.38
0.52,-7725759.74,1.38
0.99,-7772639.72,1.38
0.52,-7795192.76,1.38
1.0,-7797179.66,1.38
1.0,-7802843.65,1.38
1.0,-7852822.67,1.38
1.0,-7855561.31,1.38
0.52,-7857114.04,1.38
0.52,-7868594.54,1.38
0.52,-7869833.97,1.38
0.52,-7887241.51,1.38
1.0,-7962437.52,1.38
0.51,-8007695.16,1.38
0.51,-8030912.86,1.38
0.51,-8041105.15,1.38
0.51,-8078491.85,1.38
0.51,-8105165.93,1.38
0.51,-8277122.95,1.38
0.5,-8374030.82,1.38
0.5,-8409852.24,1.38
0.49,-8809672.77,1.38
0.49,-8810557.03,1.38
0.49,-8831559.9,1.38
0.49,-8866143.53,1.38
0.49,-8950702.15,1.38
0.49,-8958333.28,1.38
0.49,-9057546.25,1.38
0.48,-9214208.53,1.38
0.48,-9219816.08,1.38
0.48,-9244719.85,1.38
0.48,-9254247.95,1.38
0.48,-9301218.9,1.38
0.48,-9325703.76,1.38
0.48,-9348649.99,1.38
0.48,-9358213.32,1.38
0.48,-9362912.53,1.38
0.48,-9369408.66,1.38
0.48,-9443229.5,1.38
0.48,-9474488.49,1.38
0.48,-9498697.19,1.38
0.47,-9554929.04,1.38
0.47,-9587705.06,1.38
0.47,-9669442.75,1.38
0.47,-9700447.77,1.38
0.47,-9761186.59,1.38
0.47,-9866047.44,1.38
0.46,-9955103.96,1.38
0.46,-9973887.85,1.38
0.46,-10103585.94,1.38
0.46,-10116521.96,1.38
0.46,-10173830.87,1.38
0.46,-10242960.29,1.38
0.46,-10263557.79,1.38
0.46,-10357569.85,1.38
0.46,-10380965.12,1.38
0.45,-10390809.56,1.38
0.45,-10477862.51,1.38
0.45,-10592267.07,1.38
0.45,-10621723.25,1.38
0.45,-10679691.06,1.38
0.44,-10854486.76,1.38
0.44,-10886815.17,1.38
0.44,-10912950.07,1.38
0.44,-10966496.06,1.38
0.44,-10969047.21,1.38
0.44,-10984678.75,1.38
0.44,-11066341.98,1.38
0.44,-11083071.57,1.38
0.44,-11130376.26,1.38
0.44,-11189368.96,1.38
0.44,-11293969.0,1.38
0.44,-11317932.67,1.38
0.43,-11396237.85,1.38
0.43,-11407040.0,1.38
0.43,-11412845.65,1.38
