Snow ratio,Log likelihood,Error std
0.54,-1706378.39,2.61
0.54,-1706388.59,2.61
0.54,-1706448.55,2.61
0.54,-1706532.04,2.61
0.54,-1706563.99,2.61
0.54,-1706587.32,2.61
0.54,-1706675.98,2.61
0.55,-1706694.99,2.61
0.54,-1706816.52,2.61
0.54,-1706833.08,2.61
0.55,-1706865.5,2.61
0.54,-1707149.27,2.61
0.53,-1707489.69,2.61
0.55,-1707607.46,2.61
0.53,-1707726.14,2.61
0.53,-1707968.29,2.61
0.55,-1708015.27,2.61
0.53,-1708087.51,2.61
0.53,-1708209.26,2.61
0.53,-1708640.47,2.61
0.55,-1708725.34,2.61
0.55,-1708812.43,2.61
0.53,-1708839.35,2.61
0.53,-1709167.65,2.61
0.55,-1709190.99,2.61
0.55,-1709855.97,2.61
0.53,-1709926.88,2.61
0.53,-1710054.67,2.61
0.53,-1710318.43,2.61
0.56,-1710502.1,2.61
0.56,-1710798.98,2.61
0.53,-1710969.13,2.61
0.56,-1711046.0,2.61
0.56,-1711190.87,2.61
0.53,-1711630.78,2.61
0.53,-1711744.9,2.61
0.56,-1712024.72,2.61
0.53,-1712056.16,2.61
0.52,-1712644.13,2.61
0.56,-1712893.81,2.61
0.56,-1713056.18,2.61
0.52,-1713227.86,2.61
0.52,-1713372.94,2.61
0.52,-1713384.21,2.61
0.52,-1713443.69,2.61
0.56,-1713608.55,2.61
0.56,-1713720.59,2.61
0.52,-1713913.37,2.61
0.52,-1714032.83,2.61
0.52,-1714616.37,2.61
0.56,-1715087.75,2.61
0.52,-1715406.38,2.61
0.52,-1715448.06,2.61
0.56,-1715481.91,2.61
0.56,-1715693.2,2.61
0.52,-1715861.09,2.61
0.56,-1716340.47,2.61
0.56,-1716889.16,2.61
0.52,-1717139.45,2.61
0.56,-1717874.6,2.61
0.57,-1718931.61,2.61
0.57,-1719157.25,2.61
0.52,-1719276.39,2.61
0.57,-1719399.29,2.61
0.52,-1719499.6,2.61
0.52,-1719577.79,2.61
0.52,-1720468.44,2.61
0.52,-1720490.44,2.61
0.57,-1721635.02,2.61
0.57,-1722154.37,2.61
0.51,-1722930.15,2.61
0.57,-1723429.09,2.61
0.57,-1723497.12,2.61
0.57,-1723955.21,2.61
0.57,-1724718.39,2.61
0.57,-1725144.21,2.61
0.57,-1725398.57,2.61
