Snow ratio,Log likelihood,Error std
0.68,-7343863.4,0.99
0.68,-7343955.4,0.99
0.68,-7343971.37,0.99
0.68,-7343980.48,0.99
0.68,-7344172.05,0.99
0.68,-7344414.29,0.99
0.68,-7344650.31,0.99
0.68,-7344988.43,0.99
0.68,-7345012.63,0.99
0.68,-7345680.53,0.99
0.67,-7346633.77,0.99
0.69,-7352096.16,0.99
0.67,-7352743.76,0.99
0.67,-7352927.5,0.99
0.69,-7354121.14,0.99
0.67,-7354618.15,0.99
0.69,-7355613.38,0.99
0.67,-7356649.66,0.99
0.67,-7358061.81,0.99
0.69,-7359111.17,0.99
0.69,-7359998.49,0.99
0.69,-7360341.98,0.99
0.69,-7361677.67,0.99
0.69,-7362962.73,0.99
0.69,-7364097.6,0.99
0.67,-7364464.5,0.99
0.67,-7365383.22,0.99
0.69,-7368334.8,0.99
0.69,-7369870.39,0.99
0.67,-7369952.12,0.99
0.69,-7370133.53,0.99
0.66,-7373238.89,0.99
0.69,-7373281.02,0.99
0.66,-7373572.54,0.99
0.69,-7378619.16,0.99
0.66,-7379724.16,0.99
0.66,-7381903.12,0.99
0.7,-7382797.55,0.99
0.7,-7382957.95,0.99
0.7,-7384159.6,0.99
0.66,-7385100.81,0.99
0.66,-7386882.78,0.99
0.7,-7390331.73,0.99
0.66,-7391517.41,0.99
0.66,-7393018.26,0.99
0.7,-7394789.42,0.99
0.66,-7398221.94,0.99
0.7,-7401585.47,0.99
0.7,-7402837.78,0.99
0.66,-7403663.64,0.99
0.7,-7405932.07,0.99
0.66,-7408011.22,0.99
0.66,-7409678.32,0.99
0.7,-7409704.14,0.99
0.7,-7413084.38,0.99
0.7,-7413229.94,0.99
0.66,-7420158.92,0.99
0.7,-7420859.14,0.99
0.66,-7423991.77,0.99
0.66,-7426601.71,0.99
0.7,-7427713.73,0.99
0.65,-7428380.74,0.99
0.65,-7430641.9,0.99
0.7,-7432420.81,0.99
0.65,-7437232.43,0.99
0.65,-7437623.13,0.99
0.7,-7439568.23,0.99
0.7,-7441468.36,0.99
0.71,-7443284.23,0.99
0.65,-7445024.68,0.99
0.71,-7445872.02,0.99
0.65,-7450027.67,0.99
0.71,-7455620.71,0.99
0.71,-7456359.48,0.99
0.65,-7461706.15,0.99
0.71,-7465891.96,0.99
0.71,-7468831.19,0.99
0.71,-7473819.77,0.99
0.65,-7485657.95,0.99
0.65,-7510315.47,0.99
0.71,-7513608.49,0.99
0.64,-7514740.39,0.99
0.71,-7523814.47,0.99
0.64,-7536128.41,0.99
0.64,-7536454.23,0.99
0.64,-7548604.26,0.99
0.64,-7549080.33,0.99
0.72,-7558143.86,0.99
0.72,-7565711.24,0.99
0.64,-7566119.07,0.99
0.72,-7567274.73,0.99
0.64,-7574533.62,0.99
0.72,-7581468.62,0.99
0.72,-7586719.94,0.99
0.72,-7591982.33,0.99
0.72,-7592060.88,0.99
0.64,-7595555.09,0.99
0.72,-7603659.88,0.99
0.72,-7613108.48,0.99
0.72,-7635411.36,0.99
0.63,-7640022.98,0.99
0.63,-7642864.37,0.99
0.72,-7652910.53,0.99
0.73,-7655705.18,0.99
0.63,-7656552.99,0.99
0.63,-7671790.26,0.99
0.73,-7672105.81,0.99
0.63,-7679506.27,0.99
