Snow ratio,Log likelihood,Error std
0.29,-32479601.97,0.79
0.29,-32479617.25,0.79
0.29,-32479647.85,0.79
0.29,-32479856.47,0.79
0.29,-32480004.01,0.79
0.29,-32480023.28,0.79
0.3,-32480200.73,0.79
0.3,-32480602.76,0.79
0.3,-32480784.89,0.79
0.29,-32480883.44,0.79
0.3,-32481783.9,0.79
0.3,-32481785.08,0.79
0.29,-32484316.28,0.79
0.29,-32484329.25,0.79
0.29,-32486075.19,0.79
0.3,-32486588.34,0.79
0.3,-32487244.68,0.79
0.3,-32487632.27,0.79
0.29,-32489318.35,0.79
0.3,-32490225.4,0.79
0.3,-32491714.05,0.79
0.3,-32493536.35,0.79
0.29,-32493956.06,0.79
0.29,-32495536.42,0.79
0.3,-32495554.41,0.79
0.3,-32496002.19,0.79
0.29,-32496008.7,0.79
0.28,-32500121.82,0.79
0.28,-32500943.4,0.79
0.3,-32501985.37,0.79
0.28,-32503435.33,0.79
0.28,-32509983.3,0.79
0.31,-32512480.78,0.79
0.31,-32517469.19,0.79
0.28,-32517706.28,0.79
0.31,-32518625.47,0.79
0.31,-32519485.69,0.79
0.28,-32521572.32,0.79
0.31,-32524895.29,0.79
0.31,-32524952.97,0.79
0.28,-32527439.68,0.79
0.28,-32529135.72,0.79
0.28,-32533177.2,0.79
0.28,-32536040.75,0.79
0.31,-32536762.24,0.79
0.31,-32539457.34,0.79
0.31,-32543530.24,0.79
0.31,-32546313.29,0.79
0.28,-32548686.02,0.79
0.28,-32550213.01,0.79
0.31,-32553478.95,0.79
0.31,-32559405.4,0.79
0.27,-32569419.16,0.79
0.27,-32571719.74,0.79
0.27,-32572859.21,0.79
0.27,-32573063.84,0.79
0.31,-32576436.33,0.79
0.32,-32589378.36,0.79
0.32,-32589839.35,0.79
0.32,-32594678.06,0.79
0.32,-32602637.05,0.79
0.32,-32612163.36,0.79
0.32,-32622621.92,0.79
0.27,-32624632.09,0.79
0.32,-32625522.29,0.79
0.32,-32631379.0,0.79
0.32,-32639795.84,0.79
0.32,-32651144.27,0.79
0.27,-32653163.15,0.79
0.32,-32663964.18,0.79
0.32,-32666699.4,0.79
0.26,-32673849.7,0.79
0.32,-32674361.61,0.79
0.26,-32675991.65,0.79
0.32,-32692054.73,0.79
0.26,-32696425.04,0.79
0.33,-32708012.07,0.79
0.33,-32720590.53,0.79
0.33,-32730233.28,0.79
0.26,-32736566.84,0.79
0.33,-32740908.54,0.79
0.26,-32753477.56,0.79
0.26,-32762924.58,0.79
0.26,-32798739.16,0.79
0.33,-32803352.62,0.79
0.26,-32810033.05,0.79
0.33,-32823864.72,0.79
0.25,-32826459.73,0.79
0.25,-32828830.82,0.79
0.33,-32839655.72,0.79
0.25,-32852108.19,0.79
0.33,-32853930.44,0.79
0.25,-32866258.94,0.79
0.25,-32890375.84,0.79
0.34,-32890873.75,0.79
0.34,-32895940.42,0.79
0.25,-32908129.47,0.79
0.25,-32958113.95,0.79
0.25,-32984119.73,0.79
0.34,-32984475.56,0.79
0.34,-33028601.49,0.79
0.24,-33032751.98,0.79
0.34,-33040930.11,0.79
0.34,-33054113.35,0.79
0.34,-33067415.39,0.79
0.24,-33088280.51,0.79
0.24,-33102039.9,0.79
0.24,-33107949.59,0.79
0.35,-33115509.32,0.79
0.35,-33121992.28,0.79
0.35,-33122947.58,0.79
0.24,-33126133.06,0.79
0.24,-33158996.51,0.79
0.24,-33225552.3,0.79
0.35,-33232742.45,0.79
0.35,-33288244.93,0.79
0.23,-33290563.37,0.79
0.35,-33300145.7,0.79
0.35,-33314149.89,0.79
0.35,-33314475.33,0.79
0.23,-33321388.46,0.79
0.35,-33323068.51,0.79
0.35,-33341751.4,0.79
0.35,-33343300.59,0.79
0.35,-33350404.26,0.79
0.23,-33357878.64,0.79
0.36,-33359800.8,0.79
0.23,-33373586.07,0.79
0.23,-33382603.77,0.79
0.36,-33400392.19,0.79
0.23,-33435971.0,0.79
0.23,-33458602.72,0.79
0.36,-33476161.27,0.79
0.36,-33478988.81,0.79
0.36,-33494611.09,0.79
0.23,-33509444.17,0.79
0.36,-33526738.48,0.79
0.36,-33560546.8,0.79
0.36,-33576866.59,0.79
0.36,-33583355.34,0.79
0.36,-33593068.35,0.79
0.22,-33597558.98,0.79
0.36,-33599182.11,0.79
0.36,-33635868.57,0.79
0.36,-33649571.0,0.79
0.22,-33652865.66,0.79
0.22,-33673837.76,0.79
0.37,-33678730.31,0.79
0.37,-33696320.75,0.79
0.37,-33699891.45,0.79
0.22,-33731985.75,0.79
0.22,-33770265.01,0.79
0.22,-33795655.66,0.79
0.37,-33821668.97,0.79
0.37,-33829841.31,0.79
0.37,-33832851.62,0.79
0.22,-33833895.21,0.79
0.37,-33834377.8,0.79
0.37,-33851730.45,0.79
0.22,-33858174.29,0.79
0.37,-33870929.87,0.79
0.37,-33887630.76,0.79
0.22,-33893193.11,0.79
0.37,-33912073.3,0.79
0.37,-33915131.24,0.79
0.37,-33946707.79,0.79
0.37,-33992989.28,0.79
0.21,-33999232.66,0.79
0.21,-34007444.83,0.79
0.21,-34010080.24,0.79
0.21,-34016145.38,0.79
0.21,-34031370.29,0.79
0.38,-34055050.79,0.79
0.21,-34079988.27,0.79
0.21,-34098219.3,0.79
0.38,-34122209.28,0.79
0.21,-34147140.9,0.79
0.38,-34166023.61,0.79
0.21,-34172920.9,0.79
0.38,-34188175.4,0.79
0.21,-34200717.21,0.79
0.38,-34230199.54,0.79
0.38,-34234141.83,0.79
0.21,-34237244.99,0.79
0.21,-34248135.79,0.79
0.38,-34256564.69,0.79
0.21,-34263405.85,0.79
0.2,-34357952.83,0.79
0.38,-34359091.11,0.79
0.38,-34385725.28,0.79
0.38,-34389447.63,0.79
0.2,-34407665.94,0.79
0.2,-34409961.9,0.79
0.2,-34415308.18,0.79
0.39,-34417790.52,0.79
0.2,-34455344.39,0.79
0.2,-34475156.27,0.79
0.2,-34476959.3,0.79
0.2,-34491135.08,0.79
0.2,-34498884.54,0.79
0.2,-34525866.1,0.79
0.39,-34559385.14,0.79
0.39,-34576307.14,0.79
0.2,-34602402.68,0.79
0.39,-34617716.59,0.79
0.39,-34647087.01,0.79
0.2,-34652522.27,0.79
0.39,-34665666.73,0.79
0.39,-34683982.8,0.79
0.39,-34701689.8,0.79
0.19,-34749200.77,0.79
0.19,-34803737.26,0.79
0.19,-34808038.86,0.79
0.19,-34811705.26,0.79
0.39,-34826685.79,0.79
0.39,-34828371.4,0.79
0.19,-34864899.66,0.79
0.19,-34867801.2,0.79
0.4,-34880065.28,0.79
0.19,-34883965.48,0.79
0.19,-34906639.95,0.79
0.19,-35017682.54,0.79
0.4,-35021836.4,0.79
0.19,-35030507.81,0.79
0.4,-35047209.56,0.79
0.4,-35067144.0,0.79
0.19,-35082645.69,0.79
0.19,-35086210.99,0.79
0.19,-35152668.89,0.79
0.4,-35163885.06,0.79
0.4,-35178560.7,0.79
0.19,-35208358.8,0.79
0.4,-35224585.42,0.79
0.18,-35242669.42,0.79
0.4,-35270984.11,0.79
0.4,-35325165.93,0.79
0.18,-35370801.67,0.79
0.18,-35378860.44,0.79
0.41,-35387789.33,0.79
0.41,-35404775.57,0.79
0.18,-35419767.57,0.79
0.41,-35420976.8,0.79
0.18,-35423348.52,0.79
0.41,-35432848.27,0.79
0.41,-35444710.21,0.79
0.18,-35468318.77,0.79
0.41,-35498041.19,0.79
0.18,-35532764.69,0.79
0.18,-35608184.02,0.79
0.18,-35617447.55,0.79
0.41,-35685077.81,0.79
0.18,-35705381.42,0.79
0.41,-35707086.12,0.79
0.41,-35725526.26,0.79
0.17,-35786104.48,0.79
0.41,-35814037.09,0.79
0.41,-35879399.04,0.79
0.17,-35903858.48,0.79
0.42,-35904438.62,0.79
0.42,-35934272.08,0.79
0.42,-35943162.0,0.79
0.17,-35955255.3,0.79
0.42,-35962298.64,0.79
0.17,-36020068.11,0.79
0.42,-36037595.38,0.79
0.17,-36061267.54,0.79
0.17,-36081648.07,0.79
0.17,-36154931.0,0.79
0.17,-36198398.34,0.79
0.17,-36257516.11,0.79
0.17,-36271976.09,0.79
0.17,-36283206.29,0.79
0.16,-36373325.59,0.79
0.42,-36454883.07,0.79
0.42,-36461026.69,0.79
0.16,-36493583.33,0.79
0.16,-36582575.74,0.79
0.43,-36589761.1,0.79
0.43,-36594166.0,0.79
0.16,-36604108.12,0.79
0.16,-36609979.01,0.79
0.43,-36699858.9,0.79
0.43,-36801199.02,0.79
0.16,-36814435.34,0.79
0.43,-36831028.62,0.79
0.16,-36863198.26,0.79
0.16,-36880281.75,0.79
0.43,-36892209.01,0.79
0.43,-36925191.25,0.79
0.43,-36982940.54,0.79
0.43,-36989747.43,0.79
0.43,-36990922.9,0.79
0.15,-37001473.69,0.79
0.43,-37025826.68,0.79
0.43,-37038923.56,0.79
0.15,-37040909.8,0.79
0.15,-37047719.79,0.79
0.43,-37051437.16,0.79
0.43,-37082049.09,0.79
0.44,-37117876.14,0.79
0.15,-37125568.95,0.79
0.44,-37153442.12,0.79
0.44,-37190270.58,0.79
0.15,-37213107.11,0.79
0.15,-37231177.29,0.79
0.15,-37240525.79,0.79
0.15,-37242783.77,0.79
0.15,-37246326.03,0.79
0.15,-37375602.02,0.79
0.15,-37385868.41,0.79
0.15,-37392811.37,0.79
0.15,-37394241.16,0.79
0.44,-37396597.08,0.79
0.44,-37431318.73,0.79
0.44,-37478272.13,0.79
0.15,-37496723.13,0.79
0.44,-37511213.25,0.79
0.15,-37512710.26,0.79
0.44,-37543576.52,0.79
0.44,-37553535.83,0.79
0.15,-37562905.23,0.79
0.44,-37587291.94,0.79
0.14,-37638390.81,0.79
0.44,-37680219.7,0.79
0.45,-37789099.11,0.79
0.45,-37815288.49,0.79
0.14,-37857442.66,0.79
0.45,-37904261.75,0.79
0.14,-37943224.87,0.79
0.14,-37954093.55,0.79
0.14,-37970870.83,0.79
0.14,-37995782.43,0.79
0.45,-38007732.7,0.79
0.14,-38145708.07,0.79
0.13,-38367872.41,0.79
0.46,-38575287.97,0.79
0.46,-38647960.28,0.79
0.46,-38664632.15,0.79
0.13,-38678369.72,0.79
0.46,-38698487.93,0.79
0.13,-38722611.89,0.79
0.13,-38731220.0,0.79
0.46,-38836225.81,0.79
0.46,-38922479.92,0.79
0.46,-38938056.15,0.79
0.13,-39016561.07,0.79
0.13,-39023435.56,0.79
0.46,-39083430.23,0.79
0.12,-39102989.16,0.79
0.12,-39150225.88,0.79
0.46,-39193990.24,0.79
0.12,-39209605.71,0.79
0.12,-39271548.07,0.79
0.47,-39301265.02,0.79
0.12,-39329953.73,0.79
0.12,-39437348.27,0.79
0.47,-39440819.19,0.79
0.12,-39471394.82,0.79
0.47,-39473319.56,0.79
0.47,-39480711.42,0.79
0.12,-39497221.91,0.79
0.12,-39503698.12,0.79
0.12,-39533148.79,0.79
0.47,-39556226.94,0.79
0.12,-39570561.89,0.79
0.12,-39591578.42,0.79
0.12,-39728483.78,0.79
0.47,-39768109.69,0.79
0.47,-39851724.48,0.79
0.47,-40019479.07,0.79
0.11,-40035403.38,0.79
0.48,-40187760.24,0.79
0.11,-40209688.57,0.79
0.11,-40275843.98,0.79
0.11,-40302015.32,0.79
0.11,-40314141.51,0.79
0.48,-40391208.81,0.79
0.48,-40412600.95,0.79
0.11,-40420950.51,0.79
0.11,-40466039.24,0.79
0.11,-40474780.05,0.79
0.11,-40519749.09,0.79
0.48,-40557983.4,0.79
0.11,-40571325.42,0.79
0.11,-40604773.59,0.79
0.11,-40616815.83,0.79
0.11,-40624957.78,0.79
0.48,-40671281.87,0.79
0.1,-40785387.91,0.79
0.48,-40789301.01,0.79
0.1,-40979915.82,0.79
0.49,-40992456.55,0.79
0.49,-41123909.8,0.79
0.1,-41257208.7,0.79
0.49,-41294261.04,0.79
0.1,-41432864.69,0.79
0.49,-41824311.51,0.79
0.09,-41891106.26,0.79
0.09,-41975137.55,0.79
0.5,-42054646.4,0.79
0.5,-42070021.92,0.79
0.09,-42080519.15,0.79
0.5,-42098889.5,0.79
0.09,-42162765.68,0.79
0.09,-42225432.18,0.79
0.5,-42253386.12,0.79
0.09,-42281235.4,0.79
0.09,-42295971.75,0.79
0.5,-42341908.06,0.79
0.09,-42347149.6,0.79
0.09,-42467669.83,0.79
0.09,-42507888.79,0.79
0.5,-42606837.79,0.79
0.5,-42620700.2,0.79
0.08,-42628608.27,0.79
0.5,-42635220.9,0.79
0.5,-42694981.14,0.79
0.5,-42811155.98,0.79
0.51,-42825696.9,0.79
0.51,-42846609.59,0.79
0.08,-42854117.03,0.79
0.51,-42859435.6,0.79
0.51,-42862792.77,0.79
0.51,-42866538.92,0.79
0.08,-43029918.15,0.79
0.08,-43121063.97,0.79
0.08,-43149408.68,0.79
0.51,-43215086.18,0.79
0.51,-43243510.24,0.79
0.51,-43288002.23,0.79
0.08,-43387892.03,0.79
0.51,-43391530.41,0.79
0.08,-43468976.25,0.79
0.08,-43503014.2,0.79
0.51,-43528833.23,0.79
0.07,-43561601.55,0.79
0.51,-43704353.47,0.79
0.07,-43706543.34,0.79
0.51,-43739860.73,0.79
0.07,-43768473.38,0.79
0.51,-43792945.82,0.79
0.07,-43808026.84,0.79
0.07,-43825156.48,0.79
0.07,-43905784.84,0.79
0.07,-43916269.23,0.79
0.07,-43917399.38,0.79
0.52,-43927129.24,0.79
0.07,-43931472.15,0.79
0.07,-43934146.86,0.79
0.07,-43942016.41,0.79
0.07,-43942548.71,0.79
0.52,-43947968.48,0.79
0.52,-44017176.39,0.79
0.52,-44031432.03,0.79
0.52,-44099862.71,0.79
0.52,-44186291.9,0.79
0.07,-44385447.87,0.79
0.06,-44585305.07,0.79
0.52,-44600792.64,0.79
0.52,-44658617.33,0.79
0.06,-44683736.8,0.79
0.52,-44726464.0,0.79
0.52,-44784165.3,0.79
0.06,-44840104.33,0.79
0.53,-44875059.95,0.79
0.53,-44910396.34,0.79
0.06,-44961103.56,0.79
0.53,-44967633.42,0.79
0.53,-45000217.03,0.79
0.06,-45023253.48,0.79
0.06,-45098410.05,0.79
0.06,-45159347.59,0.79
0.06,-45296947.62,0.79
0.06,-45363393.96,0.79
0.06,-45389973.42,0.79
0.53,-45390681.63,0.79
0.06,-45409046.35,0.79
0.06,-45456425.11,0.79
0.06,-45541419.84,0.79
0.06,-45541435.34,0.79
0.53,-45546847.12,0.79
0.05,-45694280.37,0.79
0.53,-45789253.68,0.79
0.05,-45803937.9,0.79
0.05,-45808720.39,0.79
0.05,-45886704.15,0.79
0.54,-45990321.73,0.79
0.05,-46074593.3,0.79
0.54,-46136515.28,0.79
0.05,-46210289.22,0.79
0.54,-46446736.15,0.79
0.54,-46513855.96,0.79
0.05,-46645217.2,0.79
