Snow ratio,Log likelihood,Error std
0.45,-1924372.06,2.8
0.45,-1924373.79,2.8
0.45,-1924394.76,2.8
0.45,-1924411.94,2.8
0.45,-1924442.03,2.8
0.45,-1924447.84,2.8
0.45,-1924449.93,2.8
0.45,-1924494.39,2.8
0.45,-1924525.12,2.8
0.45,-1924540.82,2.8
0.44,-1924842.21,2.8
0.45,-1924883.96,2.8
0.44,-1924946.85,2.8
0.45,-1924980.78,2.8
0.44,-1924990.68,2.8
0.44,-1925041.49,2.8
0.45,-1925090.77,2.8
0.44,-1925371.33,2.8
0.46,-1925457.35,2.8
0.44,-1925600.07,2.8
0.44,-1925687.86,2.8
0.44,-1925739.31,2.8
0.46,-1925762.36,2.8
0.44,-1926130.15,2.8
0.46,-1926262.82,2.8
0.44,-1926584.94,2.8
0.44,-1926697.54,2.8
0.46,-1926923.67,2.8
0.43,-1927621.92,2.8
0.46,-1927704.22,2.8
0.46,-1928091.76,2.8
0.46,-1928339.1,2.8
0.46,-1928605.23,2.8
0.46,-1928658.05,2.8
0.46,-1928702.34,2.8
0.43,-1929240.66,2.8
0.47,-1930576.17,2.8
0.47,-1931007.31,2.8
0.43,-1931019.49,2.8
0.43,-1931523.13,2.8
0.47,-1931551.15,2.8
0.47,-1932010.68,2.8
0.47,-1932200.09,2.8
0.43,-1932900.22,2.8
0.47,-1933124.17,2.8
0.47,-1933369.39,2.8
0.47,-1933564.66,2.8
0.47,-1933865.23,2.8
0.47,-1934514.77,2.8
0.42,-1934629.82,2.8
0.42,-1934771.86,2.8
0.42,-1934785.58,2.8
0.47,-1935652.38,2.8
0.47,-1936419.04,2.8
0.47,-1936495.8,2.8
0.42,-1936825.91,2.8
0.42,-1936942.94,2.8
0.47,-1937355.9,2.8
0.42,-1938160.36,2.8
0.42,-1939042.08,2.8
0.48,-1939241.16,2.8
0.48,-1939538.52,2.8
0.48,-1939681.1,2.8
0.48,-1939875.83,2.8
0.48,-1939943.05,2.8
0.48,-1940176.85,2.8
0.42,-1940581.65,2.8
0.48,-1940647.67,2.8
0.48,-1941018.95,2.8
0.48,-1941034.61,2.8
0.42,-1941177.27,2.8
0.48,-1941368.58,2.8
0.48,-1941893.52,2.8
0.48,-1942237.99,2.8
0.42,-1943111.94,2.8
0.42,-1943312.61,2.8
0.48,-1943340.36,2.8
0.48,-1943343.06,2.8
0.42,-1943747.31,2.8
0.48,-1944354.49,2.8
0.41,-1944488.49,2.8
0.41,-1946225.22,2.8
0.41,-1946964.14,2.8
0.48,-1947763.72,2.8
0.48,-1948088.31,2.8
0.48,-1948676.58,2.8
0.41,-1948701.03,2.8
0.48,-1949017.98,2.8
0.41,-1949413.52,2.8
0.41,-1949462.02,2.8
0.48,-1949544.28,2.8
0.41,-1950810.5,2.8
0.49,-1951091.7,2.8
0.41,-1951456.76,2.8
0.41,-1952748.19,2.8
0.41,-1952996.34,2.8
0.41,-1955049.13,2.8
0.49,-1955490.63,2.8
0.49,-1955674.82,2.8
0.49,-1956603.54,2.8
0.49,-1957035.4,2.8
0.41,-1957351.51,2.8
0.4,-1959916.68,2.8
0.49,-1960405.67,2.8
0.4,-1962085.71,2.8
0.4,-1963446.63,2.8
0.4,-1963796.69,2.8
0.49,-1964388.82,2.8
0.49,-1964755.48,2.8
0.49,-1965353.76,2.8
0.5,-1967466.09,2.8
0.5,-1969075.64,2.8
0.4,-1970188.15,2.8
0.5,-1970262.63,2.8
0.4,-1970393.57,2.8
0.5,-1970827.77,2.8
0.5,-1972217.08,2.8
0.5,-1973280.6,2.8
0.5,-1973327.5,2.8
0.4,-1973703.83,2.8
0.5,-1975656.89,2.8
0.39,-1976073.88,2.8
0.39,-1976769.75,2.8
0.5,-1977042.44,2.8
0.5,-1978446.89,2.8
0.39,-1978720.23,2.8
0.5,-1979250.06,2.8
0.5,-1981816.18,2.8
0.5,-1982473.59,2.8
0.39,-1983480.13,2.8
0.5,-1985387.68,2.8
0.51,-1986574.84,2.8
0.39,-1987643.91,2.8
0.39,-1990501.82,2.8
0.51,-1992112.76,2.8
0.51,-1992474.71,2.8
0.39,-1992862.5,2.8
0.39,-1993091.19,2.8
0.39,-1993326.5,2.8
0.38,-1996448.88,2.8
0.38,-1997638.16,2.8
0.51,-1998309.31,2.8
0.38,-1998882.9,2.8
0.38,-1999328.08,2.8
0.51,-2002230.07,2.8
0.51,-2005982.01,2.8
0.51,-2006005.73,2.8
0.38,-2006287.8,2.8
0.51,-2008563.58,2.8
0.38,-2009447.85,2.8
0.38,-2009697.71,2.8
0.52,-2010524.82,2.8
0.52,-2010703.83,2.8
0.38,-2010912.61,2.8
0.38,-2011549.07,2.8
0.52,-2011582.91,2.8
0.52,-2014039.61,2.8
0.38,-2015694.41,2.8
0.52,-2016120.67,2.8
0.52,-2017272.56,2.8
0.38,-2018234.33,2.8
0.52,-2018433.16,2.8
0.38,-2019477.59,2.8
0.52,-2019752.26,2.8
0.37,-2021269.68,2.8
0.52,-2024427.35,2.8
0.37,-2032124.57,2.8
0.37,-2035289.46,2.8
0.37,-2039958.7,2.8
0.37,-2040903.13,2.8
0.53,-2042855.46,2.8
0.53,-2042897.94,2.8
0.37,-2043057.65,2.8
0.37,-2044198.37,2.8
0.37,-2045147.47,2.8
0.37,-2045211.94,2.8
0.37,-2045478.66,2.8
0.37,-2047647.2,2.8
0.53,-2051686.68,2.8
0.53,-2053340.05,2.8
