Snow ratio,Log likelihood,Error std
0.39,-1754952.44,3.24
0.39,-1754953.91,3.24
0.39,-1754967.79,3.24
0.38,-1755019.76,3.24
0.39,-1755038.54,3.24
0.39,-1755056.89,3.24
0.39,-1755181.98,3.24
0.38,-1755248.34,3.24
0.38,-1755354.9,3.24
0.38,-1755624.29,3.24
0.39,-1755676.82,3.24
0.38,-1755751.1,3.24
0.38,-1756043.24,3.24
0.4,-1756225.34,3.24
0.4,-1756726.81,3.24
0.38,-1756782.04,3.24
0.4,-1756841.2,3.24
0.4,-1756845.79,3.24
0.37,-1756904.8,3.24
0.37,-1757224.81,3.24
0.37,-1757743.04,3.24
0.4,-1757914.27,3.24
0.4,-1758210.56,3.24
0.4,-1758306.95,3.24
0.4,-1758450.48,3.24
0.37,-1758561.74,3.24
0.4,-1758605.28,3.24
0.37,-1758932.86,3.24
0.41,-1759688.79,3.24
0.41,-1759944.2,3.24
0.37,-1759972.72,3.24
0.41,-1760028.05,3.24
0.37,-1760100.22,3.24
0.37,-1760366.51,3.24
0.41,-1760581.55,3.24
0.37,-1760586.27,3.24
0.37,-1760980.23,3.24
0.37,-1761356.46,3.24
0.37,-1761433.95,3.24
0.41,-1762459.37,3.24
0.41,-1762779.35,3.24
0.36,-1762828.43,3.24
0.36,-1762997.85,3.24
0.41,-1764180.93,3.24
0.41,-1765307.82,3.24
0.36,-1765982.04,3.24
0.36,-1766067.76,3.24
0.36,-1766293.01,3.24
0.36,-1767253.12,3.24
0.36,-1767749.08,3.24
0.36,-1768147.72,3.24
0.36,-1768532.83,3.24
0.42,-1768995.96,3.24
0.35,-1769192.24,3.24
0.35,-1769279.71,3.24
0.42,-1769342.48,3.24
0.35,-1769712.14,3.24
0.42,-1769932.96,3.24
0.35,-1769975.85,3.24
0.42,-1770046.62,3.24
0.35,-1772212.79,3.24
0.42,-1773715.3,3.24
0.42,-1773716.9,3.24
0.42,-1773792.37,3.24
0.35,-1774281.37,3.24
0.43,-1775235.7,3.24
0.35,-1775457.7,3.24
0.43,-1775541.92,3.24
0.43,-1775638.35,3.24
0.43,-1775739.81,3.24
0.43,-1776562.68,3.24
0.35,-1776683.99,3.24
0.35,-1776997.0,3.24
0.43,-1777230.88,3.24
0.43,-1778032.63,3.24
0.35,-1778270.22,3.24
0.35,-1778953.68,3.24
0.34,-1779161.15,3.24
0.43,-1779555.13,3.24
0.43,-1779907.07,3.24
0.34,-1780026.49,3.24
0.43,-1780073.69,3.24
0.43,-1782195.32,3.24
0.43,-1783320.71,3.24
0.34,-1784707.43,3.24
0.34,-1786417.01,3.24
0.34,-1786920.72,3.24
0.44,-1788282.82,3.24
0.34,-1789282.22,3.24
0.44,-1792002.46,3.24
0.44,-1792718.31,3.24
0.44,-1794101.36,3.24
0.33,-1794486.52,3.24
0.44,-1794767.37,3.24
0.33,-1794934.43,3.24
0.33,-1796026.6,3.24
0.33,-1796348.87,3.24
0.33,-1796407.69,3.24
0.44,-1797166.71,3.24
0.33,-1799111.14,3.24
0.33,-1800625.0,3.24
0.33,-1801406.44,3.24
0.33,-1801938.27,3.24
0.45,-1802342.98,3.24
0.45,-1802412.89,3.24
0.33,-1803394.24,3.24
0.33,-1803532.22,3.24
0.33,-1807050.39,3.24
0.32,-1809314.3,3.24
0.45,-1810777.17,3.24
0.45,-1811590.01,3.24
0.45,-1811757.05,3.24
0.45,-1812963.09,3.24
0.45,-1814349.94,3.24
0.32,-1816919.41,3.24
0.45,-1817634.97,3.24
0.45,-1818511.28,3.24
0.32,-1819654.3,3.24
0.46,-1821093.3,3.24
0.32,-1821283.28,3.24
0.32,-1822280.61,3.24
0.46,-1823525.94,3.24
0.46,-1823598.76,3.24
0.31,-1825968.24,3.24
0.46,-1826202.64,3.24
0.31,-1826215.63,3.24
0.31,-1826294.9,3.24
