Snow ratio,Log likelihood,Error std
0.71,-5710405.86,1.1
0.71,-5710422.57,1.1
0.71,-5710556.41,1.1
0.71,-5710860.52,1.1
0.71,-5711680.83,1.1
0.72,-5711705.4,1.1
0.72,-5711791.62,1.1
0.71,-5712255.55,1.1
0.71,-5712422.63,1.1
0.72,-5712426.94,1.1
0.71,-5712982.76,1.1
0.72,-5713086.25,1.1
0.71,-5713297.55,1.1
0.72,-5713550.35,1.1
0.71,-5713558.65,1.1
0.71,-5713979.22,1.1
0.71,-5714779.78,1.1
0.71,-5715558.35,1.1
0.72,-5715913.39,1.1
0.72,-5715920.58,1.1
0.72,-5717959.29,1.1
0.7,-5718016.57,1.1
0.7,-5719567.42,1.1
0.72,-5720088.21,1.1
0.7,-5720106.54,1.1
0.7,-5720165.31,1.1
0.7,-5722022.67,1.1
0.72,-5722370.7,1.1
0.7,-5723241.72,1.1
0.72,-5723338.73,1.1
0.72,-5724255.55,1.1
0.72,-5725606.2,1.1
0.72,-5726787.39,1.1
0.7,-5727718.4,1.1
0.72,-5727765.03,1.1
0.72,-5728032.01,1.1
0.72,-5728304.03,1.1
0.7,-5733355.66,1.1
0.7,-5734224.87,1.1
0.73,-5736188.4,1.1
0.73,-5738467.62,1.1
0.73,-5738769.15,1.1
0.73,-5741116.61,1.1
0.73,-5747260.23,1.1
0.73,-5748885.98,1.1
0.69,-5752401.88,1.1
0.69,-5752473.87,1.1
0.69,-5759875.66,1.1
0.69,-5766188.41,1.1
0.73,-5767377.89,1.1
0.69,-5767390.89,1.1
0.73,-5770208.23,1.1
0.73,-5770789.98,1.1
0.74,-5779704.77,1.1
0.69,-5780294.01,1.1
0.69,-5782290.36,1.1
0.69,-5783363.63,1.1
0.69,-5785769.73,1.1
0.69,-5791159.83,1.1
0.69,-5791777.27,1.1
0.74,-5792364.48,1.1
0.69,-5792900.21,1.1
0.74,-5793977.4,1.1
0.68,-5805501.4,1.1
0.74,-5805888.23,1.1
0.74,-5806444.42,1.1
0.74,-5810751.25,1.1
0.74,-5812396.22,1.1
0.74,-5813975.46,1.1
0.68,-5816469.12,1.1
0.74,-5822458.47,1.1
0.68,-5831567.88,1.1
0.74,-5833572.01,1.1
0.75,-5842226.81,1.1
0.68,-5846432.88,1.1
0.75,-5847360.73,1.1
0.75,-5854022.23,1.1
0.75,-5854813.34,1.1
0.75,-5861257.19,1.1
0.75,-5861746.67,1.1
0.75,-5863896.1,1.1
0.68,-5869523.44,1.1
0.75,-5871323.24,1.1
0.68,-5871591.64,1.1
0.75,-5874231.72,1.1
0.67,-5881704.59,1.1
0.67,-5885923.17,1.1
0.67,-5888399.38,1.1
0.75,-5891503.02,1.1
0.75,-5899066.89,1.1
0.75,-5906388.67,1.1
0.75,-5907726.1,1.1
0.67,-5910011.82,1.1
0.67,-5910736.93,1.1
0.75,-5912590.24,1.1
0.67,-5930629.01,1.1
0.76,-5932983.11,1.1
0.67,-5939105.85,1.1
0.76,-5939201.58,1.1
0.67,-5945518.97,1.1
0.67,-5966547.71,1.1
0.67,-5970037.41,1.1
0.67,-5972710.45,1.1
0.66,-5980280.01,1.1
0.76,-5985084.31,1.1
0.66,-5991258.12,1.1
0.76,-6002393.72,1.1
0.66,-6012880.71,1.1
0.76,-6019074.09,1.1
0.66,-6022643.6,1.1
0.76,-6025833.14,1.1
0.76,-6028350.58,1.1
0.66,-6029626.52,1.1
0.77,-6046680.63,1.1
0.77,-6051845.02,1.1
0.66,-6080299.74,1.1
0.66,-6094513.38,1.1
0.77,-6100546.01,1.1
0.66,-6102870.95,1.1
0.77,-6115176.73,1.1
0.65,-6124743.67,1.1
0.65,-6125126.27,1.1
0.77,-6135482.99,1.1
0.65,-6150873.14,1.1
0.65,-6151170.81,1.1
0.77,-6151530.04,1.1
0.65,-6157327.59,1.1
0.65,-6163529.08,1.1
0.77,-6172446.46,1.1
0.65,-6180469.03,1.1
0.78,-6194613.17,1.1
0.78,-6219883.51,1.1
0.65,-6226399.59,1.1
0.65,-6240892.4,1.1
0.65,-6250866.82,1.1
0.78,-6270146.04,1.1
0.78,-6276759.01,1.1
0.78,-6305248.95,1.1
0.78,-6310504.3,1.1
0.64,-6314040.83,1.1
0.64,-6317733.27,1.1
0.64,-6320954.34,1.1
0.78,-6329160.88,1.1
0.64,-6330359.49,1.1
0.78,-6332527.51,1.1
0.64,-6333884.47,1.1
0.78,-6334309.59,1.1
0.78,-6334833.19,1.1
0.64,-6335132.57,1.1
0.79,-6342379.76,1.1
0.79,-6352093.31,1.1
0.79,-6371098.86,1.1
0.64,-6377212.43,1.1
0.64,-6377972.08,1.1
0.64,-6379005.62,1.1
0.64,-6386601.12,1.1
0.64,-6394151.89,1.1
0.64,-6413809.48,1.1
0.63,-6427439.53,1.1
0.63,-6433307.14,1.1
0.79,-6443491.46,1.1
0.79,-6454297.26,1.1
0.79,-6512002.79,1.1
0.63,-6518203.63,1.1
0.79,-6519310.53,1.1
0.8,-6579271.84,1.1
0.63,-6584784.28,1.1
0.63,-6587256.63,1.1
0.63,-6594348.78,1.1
0.63,-6606115.22,1.1
0.62,-6644921.88,1.1
0.8,-6646010.26,1.1
0.62,-6648983.17,1.1
0.62,-6661261.85,1.1
0.62,-6672022.05,1.1
0.8,-6692199.46,1.1
0.8,-6705584.22,1.1
0.8,-6719386.41,1.1
0.8,-6721214.06,1.1
0.62,-6723194.1,1.1
0.8,-6732332.07,1.1
0.81,-6758327.64,1.1
0.81,-6767940.54,1.1
0.62,-6771520.74,1.1
0.81,-6772288.46,1.1
0.62,-6777155.75,1.1
0.81,-6820863.76,1.1
0.81,-6821385.42,1.1
0.81,-6836264.45,1.1
0.81,-6845737.48,1.1
0.81,-6856068.82,1.1
0.81,-6865099.07,1.1
0.81,-6867746.84,1.1
0.61,-6870627.77,1.1
0.81,-6880922.05,1.1
0.81,-6884575.97,1.1
0.61,-6906966.02,1.1
0.81,-6920928.42,1.1
0.61,-6925732.07,1.1
0.61,-6931639.97,1.1
0.81,-6937037.9,1.1
0.81,-6941588.1,1.1
0.61,-6962655.87,1.1
0.61,-6965597.42,1.1
0.61,-6970420.33,1.1
0.61,-6978148.19,1.1
0.61,-6981617.08,1.1
0.82,-6981763.17,1.1
0.82,-6986079.23,1.1
0.61,-6996778.79,1.1
0.61,-6999986.65,1.1
0.82,-7014515.31,1.1
0.61,-7026428.5,1.1
0.82,-7031606.1,1.1
0.61,-7034130.81,1.1
0.61,-7038913.95,1.1
0.82,-7039533.16,1.1
0.82,-7057505.73,1.1
0.61,-7072268.27,1.1
0.82,-7096775.74,1.1
0.82,-7132370.14,1.1
0.6,-7161588.78,1.1
0.6,-7178510.13,1.1
0.6,-7179376.75,1.1
0.82,-7201034.78,1.1
0.82,-7208310.16,1.1
