Snow ratio,Log likelihood,Error std
0.39,-1355998.82,3.8
0.39,-1356000.66,3.8
0.39,-1356113.44,3.8
0.39,-1356119.6,3.8
0.39,-1356239.86,3.8
0.38,-1356314.88,3.8
0.38,-1356367.41,3.8
0.4,-1356368.7,3.8
0.4,-1356411.25,3.8
0.4,-1356416.84,3.8
0.4,-1356442.91,3.8
0.38,-1356560.88,3.8
0.4,-1356593.93,3.8
0.38,-1356718.67,3.8
0.4,-1356861.61,3.8
0.38,-1357085.85,3.8
0.4,-1357196.92,3.8
0.38,-1357272.82,3.8
0.4,-1357456.7,3.8
0.38,-1357574.31,3.8
0.38,-1357615.34,3.8
0.38,-1357692.14,3.8
0.38,-1357744.62,3.8
0.4,-1357969.87,3.8
0.38,-1357971.56,3.8
0.4,-1358011.48,3.8
0.41,-1358210.82,3.8
0.37,-1358492.04,3.8
0.37,-1358565.29,3.8
0.41,-1358917.63,3.8
0.37,-1359020.92,3.8
0.41,-1359393.42,3.8
0.41,-1359421.68,3.8
0.41,-1359748.63,3.8
0.41,-1359854.93,3.8
0.37,-1359942.28,3.8
0.37,-1360955.86,3.8
0.37,-1361011.48,3.8
0.37,-1361197.39,3.8
0.41,-1361526.83,3.8
0.37,-1361860.0,3.8
0.37,-1361902.54,3.8
0.37,-1361966.37,3.8
0.41,-1362160.46,3.8
0.42,-1362171.88,3.8
0.42,-1362913.96,3.8
0.36,-1363021.77,3.8
0.42,-1363105.78,3.8
0.42,-1363866.54,3.8
0.36,-1364626.01,3.8
0.36,-1364655.76,3.8
0.36,-1364684.21,3.8
0.42,-1365772.35,3.8
0.36,-1366028.79,3.8
0.42,-1366041.02,3.8
0.36,-1366641.58,3.8
0.42,-1366704.04,3.8
0.36,-1367051.71,3.8
0.42,-1367074.19,3.8
0.42,-1367447.34,3.8
0.42,-1367597.82,3.8
0.36,-1367719.06,3.8
0.42,-1367752.32,3.8
0.36,-1367884.94,3.8
0.43,-1368186.22,3.8
0.35,-1368379.56,3.8
0.35,-1369275.03,3.8
0.43,-1369494.1,3.8
0.35,-1369582.66,3.8
0.43,-1369648.14,3.8
0.35,-1370029.44,3.8
0.35,-1370051.97,3.8
0.43,-1370132.16,3.8
0.43,-1370714.42,3.8
0.35,-1370829.11,3.8
0.43,-1370958.59,3.8
0.35,-1372269.58,3.8
0.35,-1373067.52,3.8
0.43,-1373444.84,3.8
0.35,-1374803.76,3.8
0.35,-1374968.87,3.8
0.35,-1375174.21,3.8
0.35,-1375672.51,3.8
0.44,-1376313.79,3.8
0.34,-1376505.93,3.8
0.44,-1376786.23,3.8
0.44,-1376814.9,3.8
0.44,-1377948.23,3.8
0.34,-1378035.42,3.8
0.44,-1378073.42,3.8
0.44,-1379136.65,3.8
0.34,-1379498.06,3.8
0.44,-1380325.91,3.8
0.44,-1380507.3,3.8
0.44,-1380912.54,3.8
0.44,-1381123.79,3.8
0.44,-1381795.52,3.8
0.34,-1382246.9,3.8
0.34,-1382368.96,3.8
0.44,-1382555.42,3.8
0.44,-1383740.06,3.8
0.34,-1384348.39,3.8
0.44,-1385273.96,3.8
0.34,-1385481.05,3.8
0.44,-1385853.29,3.8
0.34,-1386151.03,3.8
0.45,-1386380.47,3.8
0.45,-1387463.73,3.8
0.33,-1387643.71,3.8
0.45,-1387656.83,3.8
0.45,-1387768.75,3.8
0.45,-1388108.29,3.8
0.45,-1391365.23,3.8
0.33,-1392329.67,3.8
0.45,-1392394.49,3.8
0.33,-1393124.72,3.8
0.45,-1393785.91,3.8
0.45,-1394207.55,3.8
0.45,-1394327.97,3.8
0.45,-1394927.89,3.8
0.33,-1397148.28,3.8
0.45,-1397968.63,3.8
0.46,-1398104.09,3.8
0.46,-1398676.84,3.8
0.32,-1398964.35,3.8
0.46,-1399748.86,3.8
0.46,-1400294.1,3.8
0.46,-1400441.32,3.8
0.32,-1400728.5,3.8
0.46,-1402667.94,3.8
0.32,-1403287.59,3.8
0.46,-1404586.86,3.8
0.46,-1404993.68,3.8
0.46,-1406419.44,3.8
0.32,-1407039.63,3.8
0.32,-1407183.56,3.8
0.46,-1408275.37,3.8
0.46,-1409518.43,3.8
0.46,-1409909.17,3.8
0.32,-1410260.36,3.8
0.32,-1410323.4,3.8
0.46,-1410678.88,3.8
0.47,-1414118.43,3.8
0.31,-1414308.5,3.8
0.47,-1418065.37,3.8
0.47,-1418459.24,3.8
0.47,-1418627.91,3.8
0.31,-1421028.52,3.8
0.31,-1421067.12,3.8
0.47,-1421639.51,3.8
0.47,-1422753.02,3.8
