Snow ratio,Log likelihood,Error std
0.47,-3238298.69,2.03
0.46,-3238298.77,2.03
0.46,-3238299.08,2.03
0.46,-3238310.12,2.03
0.46,-3238315.04,2.03
0.47,-3238330.01,2.03
0.46,-3238407.51,2.03
0.46,-3238445.67,2.03
0.46,-3238509.1,2.03
0.47,-3238613.74,2.03
0.46,-3238686.0,2.03
0.46,-3239015.58,2.03
0.47,-3239120.69,2.03
0.46,-3239259.08,2.03
0.47,-3239501.24,2.03
0.46,-3239582.05,2.03
0.47,-3239767.92,2.03
0.47,-3240385.15,2.03
0.47,-3240499.8,2.03
0.47,-3240644.0,2.03
0.46,-3240673.87,2.03
0.46,-3240736.08,2.03
0.48,-3242284.53,2.03
0.48,-3242928.19,2.03
0.48,-3243304.72,2.03
0.48,-3243908.14,2.03
0.45,-3244026.12,2.03
0.48,-3245070.63,2.03
0.45,-3245421.96,2.03
0.45,-3245556.18,2.03
0.48,-3245572.62,2.03
0.45,-3245708.88,2.03
0.48,-3245859.57,2.03
0.48,-3246169.76,2.03
0.48,-3246535.81,2.03
0.48,-3246841.12,2.03
0.45,-3248085.92,2.03
0.45,-3248290.76,2.03
0.45,-3249086.59,2.03
0.45,-3250944.6,2.03
0.45,-3251161.58,2.03
0.44,-3252573.04,2.03
0.49,-3252602.22,2.03
0.44,-3252658.86,2.03
0.49,-3253256.92,2.03
0.44,-3253896.74,2.03
0.49,-3254554.26,2.03
0.49,-3255134.65,2.03
0.49,-3255421.06,2.03
0.44,-3255435.62,2.03
0.49,-3260339.81,2.03
0.49,-3260554.55,2.03
0.44,-3261254.7,2.03
0.49,-3262264.34,2.03
0.49,-3263098.65,2.03
0.44,-3264035.42,2.03
0.49,-3266061.02,2.03
0.49,-3268407.59,2.03
0.49,-3268469.86,2.03
0.44,-3268876.47,2.03
0.49,-3269270.9,2.03
0.44,-3269386.49,2.03
0.49,-3269594.15,2.03
0.43,-3271060.98,2.03
0.5,-3271816.55,2.03
0.43,-3272510.04,2.03
0.43,-3272688.83,2.03
0.5,-3273172.39,2.03
0.5,-3274842.07,2.03
0.5,-3277241.47,2.03
0.5,-3277624.35,2.03
0.43,-3278718.84,2.03
0.5,-3279206.85,2.03
0.43,-3279384.22,2.03
0.43,-3283219.74,2.03
0.5,-3283877.7,2.03
0.43,-3284210.68,2.03
0.5,-3284239.67,2.03
0.43,-3284507.82,2.03
0.43,-3285174.84,2.03
0.5,-3286624.61,2.03
0.43,-3287031.29,2.03
0.43,-3290544.53,2.03
0.5,-3291208.58,2.03
0.51,-3295010.76,2.03
0.51,-3296086.85,2.03
0.42,-3296222.22,2.03
0.51,-3298046.11,2.03
0.42,-3298415.09,2.03
0.51,-3300192.0,2.03
0.42,-3301121.52,2.03
0.42,-3303790.11,2.03
0.42,-3305654.05,2.03
0.42,-3310098.24,2.03
0.42,-3310169.39,2.03
0.51,-3310318.8,2.03
0.42,-3310318.93,2.03
0.42,-3312715.82,2.03
