Snow ratio,Log likelihood,Error std
0.3178,-471984.8588,3.2938
0.3329,-471820.8455,3.2938
0.3318,-471822.7784,3.2938
0.3319,-471822.0822,3.2938
0.3327,-471820.4485,3.2938
0.3328,-471820.4712,3.2938
0.333,-471821.1871,3.2938
0.3324,-471820.5618,3.2938
0.3323,-471820.6324,3.2938
0.3325,-471820.3705,3.2938
0.3325,-471820.3739,3.2938
0.3327,-471820.4135,3.2938
0.3318,-471822.873,3.2938
0.3332,-471822.0443,3.2938
0.3333,-471822.5859,3.2938
0.332,-471821.5624,3.2938
0.3332,-471822.077,3.2938
0.3322,-471820.8285,3.2938
0.3322,-471820.9724,3.2938
0.3329,-471820.8465,3.2938
0.3331,-471821.4168,3.2938
0.333,-471821.0038,3.2938
0.332,-471821.7692,3.2938
0.3328,-471820.5987,3.2938
0.3324,-471820.4639,3.2938
0.3323,-471820.5815,3.2938
0.3332,-471821.8673,3.2938
0.3321,-471821.4233,3.2938
0.3322,-471821.1076,3.2938
0.3331,-471821.3407,3.2938
0.3324,-471820.4239,3.2938
0.3327,-471820.4078,3.2938
0.3324,-471820.5195,3.2938
0.3325,-471820.3539,3.2938
0.3327,-471820.4351,3.2938
0.3328,-471820.5905,3.2938
0.3326,-471820.3516,3.2938
0.3327,-471820.3701,3.2938
0.3327,-471820.3711,3.2938
0.3314,-471826.2807,3.2938
0.3316,-471824.1771,3.2938
0.3329,-471820.7781,3.2938
0.3326,-471820.3507,3.2938
0.3326,-471820.3492,3.2938
0.3326,-471820.3472,3.2938
0.3325,-471820.4231,3.2938
0.3328,-471820.5683,3.2938
0.3324,-471820.5083,3.2938
0.3327,-471820.3751,3.2938
0.333,-471820.9314,3.2938
0.3322,-471820.8164,3.2938
0.3321,-471821.5072,3.2938
0.3321,-471821.3151,3.2938
0.3332,-471821.6747,3.2938
0.3331,-471821.6052,3.2938
0.3323,-471820.7298,3.2938
0.3325,-471820.3858,3.2938
0.3329,-471820.766,3.2938
0.3323,-471820.7754,3.2938
0.332,-471821.565,3.2938
0.333,-471821.0306,3.2938
0.3325,-471820.3951,3.2938
0.3327,-471820.4557,3.2938
0.333,-471821.0826,3.2938
0.3331,-471821.4598,3.2938
0.333,-471821.0376,3.2938
0.3323,-471820.6297,3.2938
0.3329,-471820.8451,3.2938
0.3315,-471825.4983,3.2938
0.3313,-471826.7816,3.2938
0.3322,-471821.0222,3.2938
0.3329,-471820.7164,3.2938
