Snow ratio,Log likelihood,Error std
0.9257,-75220840.7707,0.5943
0.9167,-74351903.3442,0.5943
0.9052,-72377595.1708,0.5943
0.8889,-69622797.7748,0.5943
0.8668,-66001878.2036,0.5943
0.859,-64764671.8172,0.5943
0.8408,-61917514.6789,0.5943
0.8173,-58360277.7988,0.5943
0.8106,-57373228.2474,0.5943
0.8007,-55928441.8261,0.5943
0.789,-54263471.2897,0.5943
0.7727,-51998338.9324,0.5943
0.7644,-50879292.9076,0.5943
0.7479,-48686128.5397,0.5943
0.7478,-48669162.4365,0.5943
0.7477,-48662399.015,0.5943
0.7241,-45643177.4023,0.5943
0.7015,-42890082.2902,0.5943
0.6789,-40269346.9785,0.5943
0.655,-37638369.2672,0.5943
0.6428,-36348728.0824,0.5943
0.6287,-34910729.0155,0.5943
0.6175,-33800877.3302,0.5943
0.5929,-31471141.3711,0.5943
0.5839,-30664995.2119,0.5943
0.5688,-29344056.6504,0.5943
0.559,-28525057.8687,0.5943
0.5508,-27848549.0193,0.5943
0.5409,-27068418.7894,0.5943
0.5283,-26100259.3719,0.5943
0.5175,-25306384.7823,0.5943
0.5118,-24892912.7931,0.5943
0.5007,-24128067.3536,0.5943
0.4863,-23170531.8929,0.5943
0.4681,-22043191.7441,0.5943
0.4652,-21870557.3559,0.5943
0.4534,-21189430.5643,0.5943
0.437,-20307305.1514,0.5943
0.4314,-20021151.5894,0.5943
0.4262,-19762086.9062,0.5943
0.4244,-19670763.1178,0.5943
0.4185,-19387902.5374,0.5943
0.4147,-19211241.7556,0.5943
0.4026,-18672092.8301,0.5943
0.3964,-18410240.4369,0.5943
0.3777,-17673568.3378,0.5943
0.3567,-16956167.8904,0.5943
0.3514,-16791981.5003,0.5943
0.3486,-16710763.5125,0.5943
0.3471,-16666685.1218,0.5943
0.3295,-16193543.8988,0.5943
0.309,-15740156.358,0.5943
0.3039,-15644002.0595,0.5943
0.3016,-15602680.9035,0.5943
0.3013,-15599017.9898,0.5943
0.2921,-15448241.2377,0.5943
0.276,-15236009.7327,0.5943
0.2598,-15089813.6834,0.5943
0.2479,-15024663.7604,0.5943
0.2448,-15013655.8747,0.5943
0.2403,-15001711.1354,0.5943
0.234,-14993879.8165,0.5943
0.2326,-14993511.6856,0.5943
0.2326,-14993509.5591,0.5943
0.2322,-14993494.2727,0.5943
0.2322,-14993494.3021,0.5943
0.2322,-14993494.1741,0.5943
0.2322,-14993494.2025,0.5943
0.2322,-14993494.2121,0.5943
0.2323,-14993496.3324,0.5943
0.2323,-14993496.092,0.5943
