Snow ratio,Log likelihood,Error std
0.7055,-381053.8453,2.1556
0.6808,-370652.8629,2.1556
0.6743,-366325.3201,2.1556
0.6704,-364164.6,2.1556
0.6664,-362206.3988,2.1556
0.6603,-359871.6321,2.1556
0.642,-357073.8673,2.1556
0.6421,-357070.6272,2.1556
0.6437,-357060.4958,2.1556
0.6434,-357058.594,2.1556
0.6432,-357058.3491,2.1556
0.6429,-357059.5637,2.1556
0.6435,-357058.8753,2.1556
0.6434,-357058.5695,2.1556
0.6431,-357058.4917,2.1556
0.6428,-357060.3113,2.1556
0.6432,-357058.3508,2.1556
0.6432,-357058.3546,2.1556
0.6429,-357059.1262,2.1556
0.6433,-357058.3516,2.1556
0.6432,-357058.3957,2.1556
0.6433,-357058.3515,2.1556
0.6433,-357058.4065,2.1556
0.6433,-357058.4238,2.1556
0.6432,-357058.3525,2.1556
0.643,-357059.0189,2.1556
0.6431,-357058.451,2.1556
0.6434,-357058.7856,2.1556
0.643,-357058.9389,2.1556
0.6433,-357058.3547,2.1556
0.6426,-357062.3622,2.1556
0.6429,-357059.7038,2.1556
0.6429,-357059.4913,2.1556
0.6431,-357058.4935,2.1556
0.643,-357058.6974,2.1556
0.6435,-357059.1459,2.1556
0.643,-357058.8674,2.1556
0.6436,-357059.5293,2.1556
0.6439,-357062.4245,2.1556
0.6437,-357060.2331,2.1556
0.6434,-357058.7128,2.1556
0.643,-357059.1162,2.1556
0.6431,-357058.6567,2.1556
0.6431,-357058.5654,2.1556
0.6431,-357058.6501,2.1556
