Snow ratio,Log likelihood,Error std
0.7282,-455543.282,1.4147
0.7432,-455131.0989,1.4147
0.7418,-455079.4896,1.4147
0.7415,-455079.8026,1.4147
0.7414,-455080.2666,1.4147
0.7416,-455079.3377,1.4147
0.7415,-455079.714,1.4147
0.7417,-455079.1856,1.4147
0.7416,-455079.2695,1.4147
0.7415,-455079.677,1.4147
0.7418,-455079.7308,1.4147
0.7415,-455079.819,1.4147
0.7419,-455080.0887,1.4147
0.7413,-455082.2196,1.4147
0.7415,-455079.4968,1.4147
0.7419,-455080.01,1.4147
0.7416,-455079.1819,1.4147
0.7416,-455079.1701,1.4147
0.7413,-455081.9384,1.4147
0.7414,-455080.206,1.4147
0.7416,-455079.2974,1.4147
0.7417,-455079.2527,1.4147
0.7418,-455079.4337,1.4147
0.7416,-455079.4284,1.4147
0.7413,-455081.4408,1.4147
0.7419,-455080.3438,1.4147
0.742,-455081.0646,1.4147
