Snow ratio,Log likelihood,Error std
0.9156,-5417487.6425,2.111
0.9157,-5301553.6319,2.111
0.9075,-5195465.9429,2.111
0.8915,-4994566.7737,2.111
0.8913,-4991927.3511,2.111
0.887,-4938155.3026,2.111
0.8733,-4771091.0596,2.111
0.85,-4495923.9373,2.111
0.8445,-4432430.9622,2.111
0.8282,-4248176.3247,2.111
0.8266,-4230680.3947,2.111
0.8054,-3998805.0955,2.111
0.7977,-3917207.22,2.111
0.7801,-3735219.77,2.111
0.7636,-3569165.1825,2.111
0.7595,-3529008.7423,2.111
0.7574,-3508552.2046,2.111
0.7534,-3469808.2796,2.111
0.7465,-3404213.9976,2.111
0.7236,-3191465.8937,2.111
0.7163,-3125367.2287,2.111
0.7099,-3068713.5942,2.111
0.7022,-3001687.1009,2.111
0.6981,-2966726.918,2.111
0.6751,-2776029.5977,2.111
0.661,-2663533.351,2.111
0.6578,-2638737.959,2.111
0.6532,-2603866.5502,2.111
0.6286,-2421325.4713,2.111
0.6165,-2336486.6723,2.111
0.6126,-2309686.4937,2.111
0.6069,-2271281.7,2.111
0.5907,-2165054.8662,2.111
0.5683,-2027198.5286,2.111
0.5448,-1892999.4384,2.111
0.5407,-1871132.0141,2.111
0.5174,-1751125.763,2.111
0.4978,-1658746.9655,2.111
0.4756,-1563143.7719,2.111
0.4682,-1533760.181,2.111
0.4456,-1450073.2021,2.111
0.4427,-1439869.9564,2.111
0.4264,-1387165.5609,2.111
0.4018,-1317101.9998,2.111
0.4013,-1315993.198,2.111
0.3963,-1303117.3144,2.111
0.3863,-1279448.2566,2.111
0.3846,-1275644.4239,2.111
0.3613,-1228617.863,2.111
0.3461,-1203869.2787,2.111
0.3384,-1193073.3521,2.111
0.3319,-1185006.3351,2.111
0.3109,-1164412.8013,2.111
0.3079,-1162243.6418,2.111
0.2987,-1156572.4957,2.111
0.2746,-1149792.3827,2.111
0.2739,-1149770.8943,2.111
0.2736,-1149766.0029,2.111
0.2729,-1149757.4154,2.111
0.2724,-1149757.3295,2.111
0.2723,-1149758.1665,2.111
0.2728,-1149756.8815,2.111
0.2728,-1149756.9803,2.111
0.2725,-1149756.9424,2.111
0.2727,-1149756.7998,2.111
0.273,-1149758.184,2.111
0.2728,-1149757.0717,2.111
0.2726,-1149756.848,2.111
0.2733,-1149760.6057,2.111
0.2723,-1149758.3566,2.111
0.2727,-1149756.7991,2.111
0.2726,-1149756.8091,2.111
0.2724,-1149757.525,2.111
0.2725,-1149757.0887,2.111
0.2727,-1149756.8153,2.111
0.2727,-1149756.8238,2.111
0.2726,-1149756.7985,2.111
0.2723,-1149757.8306,2.111
0.2729,-1149757.1623,2.111
0.273,-1149757.6112,2.111
0.273,-1149757.9302,2.111
0.2726,-1149756.9361,2.111
0.2721,-1149759.5435,2.111
0.2729,-1149757.1887,2.111
0.2727,-1149756.8021,2.111
0.2727,-1149756.792,2.111
0.2726,-1149756.8296,2.111
0.2724,-1149757.7662,2.111
0.2726,-1149756.8823,2.111
0.2726,-1149756.8246,2.111
0.2723,-1149758.4044,2.111
0.2729,-1149757.3284,2.111
0.2725,-1149757.1487,2.111
0.2726,-1149756.8938,2.111
0.2728,-1149757.1079,2.111
0.2724,-1149757.5581,2.111
0.2725,-1149756.9408,2.111
0.2725,-1149757.0546,2.111
0.2728,-1149757.0015,2.111
