Snow ratio,Log likelihood,Error std
0.147,-699695.7298,2.9811
0.1678,-687981.5603,2.9811
0.1841,-661455.0823,2.9811
0.1894,-653431.2232,2.9811
0.2024,-634810.0667,2.9811
0.2087,-626420.782,2.9811
0.2201,-612274.6002,2.9811
0.2427,-588095.3059,2.9811
0.2551,-576963.3294,2.9811
0.2685,-566677.01,2.9811
0.2891,-554490.3698,2.9811
0.2994,-549959.7519,2.9811
0.3098,-546490.9484,2.9811
0.3306,-542820.9595,2.9811
0.3377,-542567.0053,2.9811
0.3381,-542567.5237,2.9811
0.338,-542567.2089,2.9811
0.3376,-542567.0618,2.9811
0.3377,-542567.0026,2.9811
0.3376,-542567.0803,2.9811
0.3382,-542567.8748,2.9811
0.3381,-542567.8056,2.9811
0.3381,-542567.7312,2.9811
0.3381,-542567.6383,2.9811
0.3375,-542567.2893,2.9811
0.3382,-542568.2535,2.9811
0.3375,-542567.3584,2.9811
0.3381,-542567.7977,2.9811
0.3376,-542567.0874,2.9811
0.3376,-542567.1548,2.9811
0.338,-542567.4037,2.9811
0.3377,-542567.0011,2.9811
0.3379,-542567.1981,2.9811
0.3379,-542567.0592,2.9811
0.3379,-542567.0593,2.9811
0.3373,-542568.1483,2.9811
0.3374,-542567.6715,2.9811
0.3381,-542567.5772,2.9811
0.3375,-542567.3252,2.9811
0.3374,-542567.4835,2.9811
0.3374,-542567.5326,2.9811
0.3378,-542567.0026,2.9811
0.3377,-542567.0133,2.9811
0.3381,-542567.6012,2.9811
0.3376,-542567.0912,2.9811
0.3382,-542567.8392,2.9811
0.3377,-542567.0277,2.9811
0.3375,-542567.2375,2.9811
0.3377,-542567.0134,2.9811
0.3381,-542567.7337,2.9811
0.338,-542567.3154,2.9811
0.3373,-542568.0571,2.9811
0.3374,-542567.5381,2.9811
0.3379,-542567.0917,2.9811
0.3379,-542567.1464,2.9811
0.3377,-542567.0043,2.9811
0.3375,-542567.3995,2.9811
0.3374,-542567.6062,2.9811
0.3379,-542567.1915,2.9811
0.3382,-542567.9387,2.9811
0.3372,-542568.5034,2.9811
0.3379,-542567.1337,2.9811
0.3375,-542567.2469,2.9811
0.3378,-542567.0522,2.9811
0.3379,-542567.1226,2.9811
0.3379,-542567.062,2.9811
0.3378,-542567.0105,2.9811
0.3381,-542567.7721,2.9811
0.338,-542567.2973,2.9811
0.3381,-542567.4947,2.9811
