Snow ratio,Log likelihood,Error std
0.6809,-806570.7649,2.2282
0.6805,-797718.393,2.2282
0.6585,-734199.0232,2.2282
0.6583,-733706.6813,2.2282
0.6558,-726989.3489,2.2282
0.6484,-707997.2098,2.2282
0.6275,-659551.6053,2.2282
0.6167,-637576.1319,2.2282
0.5965,-602340.1332,2.2282
0.5964,-602177.1267,2.2282
0.5936,-597751.3654,2.2282
0.5705,-567569.5274,2.2282
0.5701,-567138.35,2.2282
0.5614,-558310.7959,2.2282
0.5591,-556146.2724,2.2282
0.5506,-549211.5426,2.2282
0.549,-548049.7336,2.2282
0.538,-541288.5632,2.2282
0.5319,-538492.0161,2.2282
0.5284,-537185.9128,2.2282
0.5211,-535161.2366,2.2282
0.514,-534118.1739,2.2282
0.5081,-533941.4674,2.2282
0.5105,-533935.8927,2.2282
0.5103,-533931.8489,2.2282
0.5095,-533925.3344,2.2282
0.5092,-533925.6928,2.2282
0.5093,-533925.334,2.2282
0.5091,-533925.8986,2.2282
0.5093,-533925.3693,2.2282
0.5094,-533925.2767,2.2282
0.5096,-533925.6044,2.2282
0.5096,-533925.5111,2.2282
0.5095,-533925.3799,2.2282
0.5095,-533925.3857,2.2282
0.5093,-533925.3109,2.2282
0.5097,-533926.1949,2.2282
0.5098,-533926.4146,2.2282
0.5091,-533925.9321,2.2282
0.5096,-533925.6737,2.2282
0.51,-533927.9907,2.2282
0.5095,-533925.3253,2.2282
0.5092,-533925.6523,2.2282
0.5097,-533926.2732,2.2282
0.5094,-533925.2794,2.2282
0.5095,-533925.3498,2.2282
0.5093,-533925.3408,2.2282
0.5096,-533925.4895,2.2282
0.5092,-533925.6835,2.2282
0.5092,-533925.538,2.2282
0.5096,-533925.6153,2.2282
0.5096,-533925.5857,2.2282
0.5091,-533925.8877,2.2282
0.5092,-533925.8187,2.2282
0.5094,-533925.2963,2.2282
0.5095,-533925.3099,2.2282
