Snow ratio,Log likelihood,Error std
0.9459,-1508127.834,3.6091
0.9251,-1389163.4524,3.6091
0.9175,-1360895.0907,3.6091
0.9039,-1311311.2496,3.6091
0.8834,-1239079.4318,3.6091
0.8617,-1165868.9453,3.6091
0.845,-1111602.7322,3.6091
0.8326,-1072845.0795,3.6091
0.8181,-1028476.9895,3.6091
0.7987,-971350.8473,3.6091
0.7788,-915739.0164,3.6091
0.7633,-874076.1171,3.6091
0.7588,-862379.9089,3.6091
0.7389,-812118.8013,3.6091
0.7284,-786531.8153,3.6091
0.7215,-770304.918,3.6091
0.7061,-735017.1644,3.6091
0.687,-693618.3575,3.6091
0.6864,-692417.3991,3.6091
0.6863,-692126.1248,3.6091
0.6826,-684390.5229,3.6091
0.6674,-653745.9734,3.6091
0.6445,-610500.8377,3.6091
0.6281,-581678.4607,3.6091
0.6044,-543390.1002,3.6091
0.5981,-533837.8181,3.6091
0.5973,-532708.4989,3.6091
0.5888,-520218.1078,3.6091
0.5831,-512296.4875,3.6091
0.5828,-511849.878,3.6091
0.5676,-491547.3738,3.6091
0.5477,-467362.1611,3.6091
0.5326,-450903.9444,3.6091
0.5115,-430392.9432,3.6091
0.5077,-427077.0531,3.6091
0.5032,-423151.2,3.6091
0.4879,-411122.9639,3.6091
0.4648,-395972.0663,3.6091
0.459,-392736.6089,3.6091
0.4387,-383264.0852,3.6091
0.4175,-376410.2022,3.6091
0.4154,-375889.862,3.6091
0.4132,-375382.8541,3.6091
0.3992,-372944.8603,3.6091
0.3854,-371864.058,3.6091
0.3799,-371795.6931,3.6091
0.3817,-371794.6761,3.6091
0.3801,-371794.1887,3.6091
0.3804,-371793.0383,3.6091
0.3814,-371793.3635,3.6091
0.3807,-371792.3933,3.6091
0.3805,-371792.7228,3.6091
0.3806,-371792.6449,3.6091
0.3809,-371792.3055,3.6091
0.3802,-371793.6878,3.6091
0.3812,-371792.715,3.6091
0.3803,-371793.3733,3.6091
0.3812,-371792.6103,3.6091
0.3813,-371792.817,3.6091
0.3803,-371793.3666,3.6091
0.3813,-371792.8893,3.6091
0.3801,-371794.5643,3.6091
0.3811,-371792.4039,3.6091
0.3811,-371792.5375,3.6091
0.3808,-371792.3132,3.6091
0.3806,-371792.6573,3.6091
0.3813,-371792.8401,3.6091
0.3815,-371793.453,3.6091
0.3808,-371792.3051,3.6091
0.3811,-371792.419,3.6091
0.3809,-371792.3055,3.6091
0.3812,-371792.6369,3.6091
0.3806,-371792.6038,3.6091
0.3814,-371793.3739,3.6091
0.3809,-371792.3023,3.6091
0.3806,-371792.5002,3.6091
0.3815,-371793.6756,3.6091
0.3805,-371792.8344,3.6091
0.3806,-371792.5404,3.6091
0.3807,-371792.3707,3.6091
0.3812,-371792.7296,3.6091
0.3812,-371792.7442,3.6091
0.3809,-371792.3149,3.6091
0.3811,-371792.4236,3.6091
0.381,-371792.3983,3.6091
0.3814,-371793.0869,3.6091
0.3807,-371792.3882,3.6091
0.3812,-371792.6309,3.6091
0.3808,-371792.3501,3.6091
0.3811,-371792.4784,3.6091
0.3812,-371792.561,3.6091
0.3808,-371792.3422,3.6091
0.3808,-371792.3337,3.6091
0.3809,-371792.3062,3.6091
0.3808,-371792.3282,3.6091
0.3812,-371792.6732,3.6091
0.3809,-371792.3158,3.6091
0.381,-371792.399,3.6091
0.3807,-371792.4053,3.6091
0.3813,-371792.9902,3.6091
0.3805,-371792.717,3.6091
0.3806,-371792.5886,3.6091
