Snow ratio,Log likelihood,Error std
0.8608,-7083500.4719,2.6499
0.8472,-7022794.9598,2.6499
0.8258,-6620470.855,2.6499
0.8251,-6608578.7128,2.6499
0.8018,-6191876.8239,2.6499
0.784,-5889067.7727,2.6499
0.7594,-5491048.5863,2.6499
0.7499,-5343979.4396,2.6499
0.7427,-5236203.002,2.6499
0.7219,-4933374.6772,2.6499
0.7204,-4912795.045,2.6499
0.7115,-4790062.5133,2.6499
0.7032,-4677080.6805,2.6499
0.6953,-4573240.9217,2.6499
0.6717,-4278113.482,2.6499
0.6518,-4046952.5852,2.6499
0.6494,-4020318.7956,2.6499
0.6464,-3986834.3393,2.6499
0.6256,-3766634.7549,2.6499
0.6198,-3709123.5503,2.6499
0.5984,-3505908.5481,2.6499
0.5793,-3341114.6366,2.6499
0.5703,-3269196.5878,2.6499
0.5658,-3234233.7432,2.6499
0.5492,-3112550.9713,2.6499
0.5332,-3005716.7563,2.6499
0.5325,-3001358.5837,2.6499
0.5156,-2900259.116,2.6499
0.4952,-2794421.7131,2.6499
0.491,-2774678.6618,2.6499
0.4872,-2757466.8921,2.6499
0.4757,-2708925.2797,2.6499
0.466,-2672300.4489,2.6499
0.4522,-2626948.973,2.6499
0.4279,-2565950.7021,2.6499
0.4075,-2533438.6962,2.6499
0.3846,-2517402.6223,2.6499
0.376,-2516939.7455,2.6499
0.3762,-2516917.8246,2.6499
0.3801,-2516780.1901,2.6499
0.379,-2516754.5678,2.6499
0.3789,-2516754.7443,2.6499
0.3789,-2516754.6449,2.6499
0.379,-2516754.5738,2.6499
0.379,-2516754.5603,2.6499
0.3789,-2516754.6242,2.6499
0.3795,-2516758.9581,2.6499
0.3795,-2516759.7474,2.6499
0.3794,-2516758.272,2.6499
0.3791,-2516754.947,2.6499
0.3788,-2516755.072,2.6499
0.379,-2516754.5636,2.6499
0.3789,-2516754.7271,2.6499
0.3789,-2516754.6246,2.6499
0.3789,-2516754.7006,2.6499
0.379,-2516754.5809,2.6499
0.3789,-2516754.5981,2.6499
0.3791,-2516754.9608,2.6499
0.379,-2516754.6053,2.6499
0.379,-2516754.5942,2.6499
0.379,-2516754.6188,2.6499
0.3787,-2516756.4483,2.6499
0.3788,-2516755.2088,2.6499
0.3793,-2516756.4845,2.6499
0.379,-2516754.5639,2.6499
0.3793,-2516756.2101,2.6499
0.3791,-2516754.9113,2.6499
