Snow ratio,Log likelihood,Error std
0.9001,-7070981.1679,2.2143
0.88,-6868626.8594,2.2143
0.8597,-6423239.6764,2.2143
0.8357,-5927738.8964,2.2143
0.8306,-5825759.3889,2.2143
0.8083,-5401928.5924,2.2143
0.7965,-5189672.3479,2.2143
0.7882,-5044985.2717,2.2143
0.7826,-4948279.3034,2.2143
0.7649,-4659404.3578,2.2143
0.7552,-4508865.3972,2.2143
0.7388,-4267490.8878,2.2143
0.7253,-4079306.8344,2.2143
0.7211,-4023377.7602,2.2143
0.7032,-3796468.19,2.2143
0.7009,-3769062.7768,2.2143
0.6908,-3649550.5329,2.2143
0.6893,-3632294.8591,2.2143
0.6669,-3393202.6496,2.2143
0.6436,-3175317.8765,2.2143
0.6334,-3089740.6751,2.2143
0.62,-2987296.2016,2.2143
0.6006,-2856891.9229,2.2143
0.5931,-2812634.6648,2.2143
0.5835,-2760455.2902,2.2143
0.5826,-2755756.5662,2.2143
0.5723,-2706587.275,2.2143
0.5565,-2643452.2608,2.2143
0.553,-2631464.9166,2.2143
0.5349,-2580812.234,2.2143
0.5135,-2545738.7878,2.2143
0.4886,-2538853.4434,2.2143
0.4966,-2537072.0733,2.2143
0.4965,-2537071.514,2.2143
0.4963,-2537071.2859,2.2143
0.4965,-2537071.6119,2.2143
0.4962,-2537072.0509,2.2143
0.4962,-2537071.5902,2.2143
0.4965,-2537071.3849,2.2143
0.4962,-2537071.7617,2.2143
0.4964,-2537071.0174,2.2143
0.4964,-2537071.0019,2.2143
0.4966,-2537072.124,2.2143
0.4964,-2537071.1561,2.2143
0.4963,-2537071.4465,2.2143
0.4964,-2537070.998,2.2143
0.4963,-2537071.3497,2.2143
0.4966,-2537072.0535,2.2143
0.4964,-2537071.0886,2.2143
0.4966,-2537072.3031,2.2143
0.4966,-2537072.3061,2.2143
0.4964,-2537071.0066,2.2143
0.4963,-2537071.2555,2.2143
0.4965,-2537071.2466,2.2143
0.4965,-2537071.3966,2.2143
0.4963,-2537071.3509,2.2143
0.4963,-2537071.4321,2.2143
0.4964,-2537071.1208,2.2143
