Snow ratio,Log likelihood,Error std
0.85,-9348275.1682,2.522
0.8508,-9075187.5351,2.522
0.8318,-8639738.1807,2.522
0.8223,-8427258.4961,2.522
0.8044,-8041398.7516,2.522
0.7983,-7910903.929,2.522
0.7935,-7811335.2013,2.522
0.7889,-7716434.7229,2.522
0.788,-7698337.3881,2.522
0.7828,-7591269.1467,2.522
0.7798,-7532031.3341,2.522
0.7566,-7077637.6768,2.522
0.7345,-6665586.172,2.522
0.7171,-6358881.4223,2.522
0.7118,-6266930.0342,2.522
0.6956,-5997799.47,2.522
0.6954,-5994013.5047,2.522
0.6866,-5852696.4136,2.522
0.6662,-5537652.8297,2.522
0.6658,-5532075.8893,2.522
0.6514,-5321502.3825,2.522
0.651,-5315087.3624,2.522
0.6448,-5227926.5595,2.522
0.6269,-4984536.2748,2.522
0.6233,-4937772.8514,2.522
0.6022,-4672720.261,2.522
0.5817,-4434848.1399,2.522
0.5587,-4190689.039,2.522
0.5541,-4144678.4112,2.522
0.5462,-4067662.556,2.522
0.5372,-3983577.3428,2.522
0.5275,-3897324.736,2.522
0.524,-3867407.0121,2.522
0.5052,-3715436.3707,2.522
0.4901,-3604916.9679,2.522
0.4772,-3518884.7352,2.522
0.4737,-3496668.1855,2.522
0.4681,-3462011.1527,2.522
0.4525,-3374773.5828,2.522
0.4391,-3307819.28,2.522
0.4148,-3207810.1453,2.522
0.3911,-3136310.8242,2.522
0.3859,-3123949.2177,2.522
0.3671,-3089675.1385,2.522
0.3438,-3069476.5795,2.522
0.3291,-3069409.4784,2.522
0.3356,-3068225.5216,2.522
0.3358,-3068220.4792,2.522
0.3365,-3068215.3852,2.522
0.3365,-3068216.0929,2.522
0.3365,-3068215.5737,2.522
0.3363,-3068215.0084,2.522
0.3365,-3068215.407,2.522
0.3365,-3068215.3975,2.522
0.3365,-3068216.0079,2.522
0.336,-3068217.1147,2.522
0.3362,-3068215.238,2.522
0.3363,-3068214.9969,2.522
0.3361,-3068215.8717,2.522
0.3367,-3068218.0433,2.522
0.3365,-3068215.8982,2.522
0.3362,-3068215.4181,2.522
0.3365,-3068215.4907,2.522
0.3362,-3068215.4909,2.522
0.3365,-3068215.5649,2.522
0.3363,-3068214.9947,2.522
0.3362,-3068215.1386,2.522
0.3363,-3068215.052,2.522
0.3362,-3068215.6195,2.522
0.3362,-3068215.187,2.522
0.3367,-3068217.785,2.522
0.3361,-3068216.0591,2.522
0.3361,-3068216.1345,2.522
0.3362,-3068215.5378,2.522
0.3364,-3068215.0452,2.522
0.3363,-3068215.023,2.522
0.3365,-3068215.7555,2.522
0.3361,-3068215.855,2.522
0.3365,-3068215.8244,2.522
0.3363,-3068214.995,2.522
