Snow ratio,Log likelihood,Error std
0.8852,-6902134.9759,2.8505
0.8934,-6782047.6267,2.8505
0.8725,-6410865.1503,2.8505
0.8649,-6281176.2006,2.8505
0.8525,-6072079.0123,2.8505
0.8336,-5764530.9806,2.8505
0.8321,-5740121.3532,2.8505
0.8241,-5614916.9942,2.8505
0.8096,-5391298.6189,2.8505
0.7879,-5072404.4549,2.8505
0.783,-5001921.134,2.8505
0.782,-4988796.2456,2.8505
0.7793,-4951138.3477,2.8505
0.7725,-4856222.5568,2.8505
0.7493,-4545916.397,2.8505
0.7432,-4467653.2524,2.8505
0.7296,-4297363.0787,2.8505
0.7152,-4124820.8065,2.8505
0.7147,-4118612.4106,2.8505
0.6936,-3879810.7554,2.8505
0.6798,-3731498.4615,2.8505
0.6658,-3587827.7668,2.8505
0.6536,-3469457.5271,2.8505
0.6317,-3268444.0523,2.8505
0.6281,-3237241.2139,2.8505
0.6143,-3120915.767,2.8505
0.6006,-3012756.1413,2.8505
0.5935,-2959263.6066,2.8505
0.5872,-2913102.2084,2.8505
0.5667,-2772848.4799,2.8505
0.5421,-2624909.5769,2.8505
0.5347,-2584214.1183,2.8505
0.5185,-2502647.0034,2.8505
0.5142,-2482839.7804,2.8505
0.5077,-2453562.0192,2.8505
0.4988,-2415929.9378,2.8505
0.4766,-2334860.3622,2.8505
0.4533,-2268408.4998,2.8505
0.4494,-2259188.444,2.8505
0.4254,-2214418.4822,2.8505
0.4097,-2196081.8656,2.8505
0.3927,-2186164.7292,2.8505
0.3905,-2185630.2289,2.8505
0.3864,-2185081.6188,2.8505
0.3854,-2185043.2614,2.8505
0.3846,-2185036.3132,2.8505
0.3847,-2185036.0841,2.8505
0.3847,-2185036.1255,2.8505
0.3846,-2185036.5559,2.8505
0.3847,-2185036.1613,2.8505
0.3845,-2185037.1265,2.8505
0.3849,-2185036.6349,2.8505
0.3848,-2185036.1266,2.8505
0.3848,-2185036.1122,2.8505
0.3848,-2185036.194,2.8505
0.3846,-2185036.2847,2.8505
0.3845,-2185036.8112,2.8505
0.3848,-2185036.1427,2.8505
0.3844,-2185038.156,2.8505
0.3846,-2185036.7043,2.8505
0.3846,-2185036.3669,2.8505
0.3847,-2185036.2019,2.8505
0.3846,-2185036.7389,2.8505
0.3846,-2185036.6453,2.8505
0.3844,-2185038.1607,2.8505
0.3845,-2185037.2106,2.8505
0.3849,-2185036.4058,2.8505
0.3844,-2185037.9234,2.8505
0.385,-2185037.1039,2.8505
0.3849,-2185036.3543,2.8505
0.3845,-2185037.2091,2.8505
0.385,-2185037.1216,2.8505
0.3844,-2185038.9086,2.8505
0.3851,-2185037.997,2.8505
0.3846,-2185036.635,2.8505
0.3846,-2185036.7437,2.8505
0.3847,-2185036.1164,2.8505
0.3848,-2185036.0892,2.8505
0.3847,-2185036.1359,2.8505
