Snow ratio,Log likelihood,Error std
0.7751,-2269413.2648,2.9188
0.7826,-2147812.7428,2.9188
0.7605,-1993696.5767,2.9188
0.7548,-1956375.7012,2.9188
0.73,-1807979.9595,2.9188
0.7151,-1729250.8923,2.9188
0.7075,-1691730.2149,2.9188
0.6957,-1637123.4145,2.9188
0.6827,-1582927.7007,2.9188
0.6701,-1535938.6509,2.9188
0.6678,-1527810.786,2.9188
0.6603,-1502609.1466,2.9188
0.6474,-1464227.4588,2.9188
0.6321,-1425978.9971,2.9188
0.6072,-1380593.007,2.9188
0.5857,-1358201.8884,2.9188
0.5607,-1351975.7053,2.9188
0.5658,-1351535.6736,2.9188
0.5658,-1351535.6936,2.9188
0.5658,-1351535.6979,2.9188
0.5659,-1351535.8591,2.9188
0.5657,-1351536.1371,2.9188
0.5659,-1351535.6985,2.9188
0.566,-1351536.0033,2.9188
0.5659,-1351535.7061,2.9188
0.5654,-1351538.1406,2.9188
0.5655,-1351537.1367,2.9188
0.5656,-1351536.2433,2.9188
0.5656,-1351536.2574,2.9188
0.5659,-1351535.6902,2.9188
0.5657,-1351536.0078,2.9188
0.5659,-1351535.7693,2.9188
0.5655,-1351537.2285,2.9188
0.566,-1351536.3559,2.9188
0.5657,-1351536.0202,2.9188
0.5658,-1351535.688,2.9188
0.566,-1351536.2659,2.9188
0.5659,-1351535.777,2.9188
0.5656,-1351536.8896,2.9188
0.5656,-1351536.4588,2.9188
0.5661,-1351536.6407,2.9188
0.5659,-1351535.8867,2.9188
0.5656,-1351536.3507,2.9188
0.5658,-1351535.674,2.9188
0.5661,-1351537.0697,2.9188
0.566,-1351535.9521,2.9188
0.5659,-1351535.8228,2.9188
0.5658,-1351535.6739,2.9188
0.566,-1351536.0576,2.9188
