Snow ratio,Log likelihood,Error std
0.5668,-4640896.5248,2.7308
0.5719,-4507731.1738,2.7308
0.566,-4444953.2346,2.7308
0.5597,-4377687.9194,2.7308
0.5354,-4137199.5727,2.7308
0.52,-3995563.3467,2.7308
0.5002,-3827531.4369,2.7308
0.4879,-3731647.2286,2.7308
0.467,-3580388.4144,2.7308
0.4578,-3519593.4224,2.7308
0.4357,-3386118.718,2.7308
0.4122,-3265487.9166,2.7308
0.3897,-3169569.9716,2.7308
0.3833,-3146053.3001,2.7308
0.366,-3090035.6691,2.7308
0.3503,-3049204.7909,2.7308
0.3423,-3032236.5545,2.7308
0.3178,-2995148.3076,2.7308
0.3051,-2985131.0096,2.7308
0.3026,-2983900.5963,2.7308
0.2867,-2981693.3901,2.7308
0.2945,-2981549.3345,2.7308
0.2901,-2981343.0341,2.7308
0.2902,-2981338.8047,2.7308
0.2914,-2981327.1969,2.7308
0.2907,-2981327.5376,2.7308
0.2909,-2981325.4557,2.7308
0.2911,-2981325.0535,2.7308
0.2913,-2981326.3048,2.7308
0.2912,-2981325.3048,2.7308
0.2912,-2981325.3401,2.7308
0.2911,-2981325.1629,2.7308
0.2912,-2981325.5121,2.7308
0.2913,-2981325.9535,2.7308
0.2909,-2981325.5095,2.7308
0.291,-2981325.2143,2.7308
0.2911,-2981325.0854,2.7308
0.2911,-2981325.0533,2.7308
0.2912,-2981325.4896,2.7308
0.2911,-2981325.0233,2.7308
0.2911,-2981325.0225,2.7308
0.2907,-2981327.5217,2.7308
0.2913,-2981326.6268,2.7308
0.2911,-2981325.0211,2.7308
0.291,-2981325.0264,2.7308
0.2911,-2981325.1438,2.7308
0.2914,-2981327.3791,2.7308
0.291,-2981325.0261,2.7308
