Snow ratio,Log likelihood,Error std
0.0805,-6682865.777,2.6115
0.0924,-5972396.2189,2.6115
0.0992,-5845433.8557,2.6115
0.1174,-5512119.0432,2.6115
0.1364,-5178766.6369,2.6115
0.1367,-5173031.2964,2.6115
0.1603,-4780680.3166,2.6115
0.1805,-4462897.4069,2.6115
0.2043,-4111003.6362,2.6115
0.2064,-4081005.8107,2.6115
0.2095,-4037238.0779,2.6115
0.2284,-3780291.2469,2.6115
0.2411,-3615425.9115,2.6115
0.2511,-3489837.2101,2.6115
0.256,-3430167.8223,2.6115
0.2617,-3361617.5559,2.6115
0.2858,-3088853.2882,2.6115
0.3055,-2884068.5094,2.6115
0.3283,-2667844.7012,2.6115
0.3459,-2515407.3051,2.6115
0.3656,-2360468.4707,2.6115
0.3849,-2224867.8467,2.6115
0.3915,-2182070.5265,2.6115
0.4032,-2110889.6438,2.6115
0.4167,-2035464.9652,2.6115
0.433,-1955009.439,2.6115
0.4477,-1892155.6113,2.6115
0.4502,-1882284.5797,2.6115
0.4727,-1806398.7596,2.6115
0.4882,-1766291.1403,2.6115
0.5047,-1734848.115,2.6115
0.5053,-1734012.2236,2.6115
0.5095,-1727855.8437,2.6115
0.5179,-1718035.6771,2.6115
0.5224,-1714010.4169,2.6115
0.532,-1708250.7527,2.6115
0.5435,-1706460.1292,2.6115
0.5409,-1706370.3669,2.6115
0.5416,-1706365.5463,2.6115
0.5411,-1706366.3018,2.6115
0.5413,-1706365.03,2.6115
0.5416,-1706365.5741,2.6115
0.5415,-1706364.958,2.6115
0.5414,-1706364.788,2.6115
0.5415,-1706365.2094,2.6115
0.5411,-1706366.4088,2.6115
0.5414,-1706364.7644,2.6115
0.5417,-1706366.8949,2.6115
0.5415,-1706364.9584,2.6115
0.5418,-1706367.6553,2.6115
0.5416,-1706365.641,2.6115
0.5412,-1706365.3389,2.6115
0.5412,-1706366.0883,2.6115
0.5413,-1706364.9012,2.6115
0.5415,-1706365.0573,2.6115
0.5413,-1706364.838,2.6115
0.5415,-1706364.928,2.6115
0.5415,-1706364.9568,2.6115
0.5415,-1706364.981,2.6115
