Snow ratio,Log likelihood,Error std
0.4,-525547.07,2.92
0.4,-525548.1,2.92
0.4,-525552.74,2.92
0.4,-525557.7,2.92
0.4,-525558.95,2.92
0.4,-525559.64,2.92
0.4,-525609.35,2.92
0.4,-525631.9,2.92
0.41,-525637.71,2.92
0.41,-525659.38,2.92
0.4,-525668.75,2.92
0.41,-525686.8,2.92
0.41,-525692.99,2.92
0.41,-525699.6,2.92
0.39,-525816.55,2.92
0.39,-525823.77,2.92
0.39,-525831.71,2.92
0.39,-525873.19,2.92
0.41,-525885.17,2.92
0.39,-525961.78,2.92
0.41,-525985.99,2.92
0.39,-526085.28,2.92
0.39,-526086.92,2.92
0.41,-526106.25,2.92
0.41,-526208.3,2.92
0.39,-526263.45,2.92
0.39,-526416.59,2.92
0.41,-526488.57,2.92
0.41,-526489.11,2.92
0.39,-526503.15,2.92
0.39,-526627.98,2.92
0.39,-526660.36,2.92
0.39,-526729.59,2.92
0.42,-526730.71,2.92
0.42,-526851.11,2.92
0.42,-526888.02,2.92
0.42,-526964.3,2.92
0.42,-527040.34,2.92
0.42,-527047.58,2.92
0.38,-527116.75,2.92
0.38,-527222.13,2.92
0.42,-527222.77,2.92
0.38,-527309.16,2.92
0.42,-527369.39,2.92
0.38,-527581.76,2.92
0.38,-527723.74,2.92
0.38,-527766.45,2.92
0.38,-527902.91,2.92
0.42,-528054.9,2.92
0.38,-528504.99,2.92
0.42,-528548.24,2.92
0.38,-528594.81,2.92
0.38,-528645.5,2.92
0.42,-528715.24,2.92
0.43,-528783.7,2.92
0.43,-528791.36,2.92
0.38,-528868.22,2.92
0.43,-528871.71,2.92
0.43,-528996.22,2.92
0.43,-529015.3,2.92
0.43,-529141.9,2.92
0.43,-529882.7,2.92
0.43,-529973.94,2.92
0.43,-530042.71,2.92
0.43,-530057.69,2.92
0.37,-530095.75,2.92
0.43,-530119.09,2.92
0.37,-530171.84,2.92
0.43,-530202.51,2.92
0.43,-530434.22,2.92
0.43,-530464.46,2.92
0.43,-530636.19,2.92
0.43,-530782.55,2.92
0.43,-531309.87,2.92
0.37,-531775.94,2.92
0.37,-531850.3,2.92
0.44,-532004.08,2.92
0.44,-532381.52,2.92
0.37,-532426.75,2.92
0.37,-532527.97,2.92
0.37,-532595.9,2.92
0.37,-532747.28,2.92
0.37,-532749.87,2.92
0.44,-532766.81,2.92
0.44,-532788.43,2.92
0.44,-532919.06,2.92
0.44,-533194.45,2.92
0.36,-533195.04,2.92
0.36,-533406.37,2.92
0.44,-533553.44,2.92
0.44,-533559.95,2.92
0.36,-533730.22,2.92
0.36,-534013.25,2.92
0.44,-534263.02,2.92
0.44,-534694.39,2.92
0.36,-534738.0,2.92
0.36,-534794.67,2.92
0.44,-535035.24,2.92
0.36,-535416.19,2.92
0.36,-535553.44,2.92
0.44,-535585.26,2.92
0.44,-536084.7,2.92
0.36,-537021.05,2.92
0.35,-537659.3,2.92
0.35,-537858.55,2.92
0.35,-537887.72,2.92
0.35,-537996.99,2.92
0.45,-538313.14,2.92
0.45,-538365.86,2.92
0.35,-538561.16,2.92
0.45,-538580.99,2.92
0.35,-538660.56,2.92
0.45,-539278.59,2.92
0.35,-539318.16,2.92
0.35,-539663.04,2.92
0.35,-540270.56,2.92
0.35,-540496.37,2.92
0.45,-540681.56,2.92
0.35,-540738.48,2.92
0.45,-540756.72,2.92
0.35,-541109.59,2.92
0.35,-541151.85,2.92
0.45,-541525.79,2.92
0.46,-542063.15,2.92
0.46,-542145.73,2.92
0.46,-542163.51,2.92
0.46,-542443.12,2.92
0.46,-542910.54,2.92
0.35,-542981.06,2.92
0.34,-543376.46,2.92
0.34,-543567.03,2.92
0.46,-543623.16,2.92
0.46,-543696.39,2.92
0.34,-544082.54,2.92
0.46,-544223.08,2.92
0.46,-544260.7,2.92
0.46,-544764.39,2.92
0.46,-545507.41,2.92
0.46,-545812.01,2.92
0.34,-545817.87,2.92
0.46,-546121.24,2.92
0.46,-546198.34,2.92
0.46,-546220.82,2.92
0.46,-546856.7,2.92
0.46,-547238.01,2.92
0.34,-547397.85,2.92
0.34,-547644.52,2.92
0.34,-547843.84,2.92
0.34,-548031.45,2.92
0.46,-548099.35,2.92
0.34,-548873.1,2.92
0.47,-549152.17,2.92
0.47,-549766.22,2.92
0.47,-550299.21,2.92
0.47,-550549.64,2.92
0.33,-550762.54,2.92
0.33,-551445.77,2.92
0.33,-551731.47,2.92
0.33,-552824.29,2.92
0.33,-552914.72,2.92
0.33,-552997.9,2.92
0.33,-554260.46,2.92
0.33,-554463.47,2.92
0.47,-554978.71,2.92
0.47,-555078.02,2.92
0.48,-556575.41,2.92
0.48,-557101.59,2.92
0.33,-557246.16,2.92
0.48,-557923.56,2.92
0.48,-558091.16,2.92
0.48,-558200.79,2.92
0.32,-559153.56,2.92
0.32,-560306.47,2.92
0.32,-560645.08,2.92
0.48,-560736.14,2.92
0.48,-560859.26,2.92
0.48,-561144.76,2.92
0.32,-561728.4,2.92
0.48,-562156.42,2.92
0.48,-563328.93,2.92
0.48,-563429.63,2.92
0.32,-563604.46,2.92
0.32,-564199.25,2.92
0.32,-564626.38,2.92
0.49,-567094.0,2.92
0.31,-567119.55,2.92
0.31,-567908.68,2.92
0.31,-568264.33,2.92
0.49,-568437.23,2.92
0.31,-569088.33,2.92
0.31,-570124.32,2.92
0.49,-571518.93,2.92
0.49,-572517.62,2.92
0.49,-572894.65,2.92
0.49,-574014.16,2.92
0.49,-574213.92,2.92
0.5,-575036.45,2.92
0.5,-575210.19,2.92
0.31,-575778.48,2.92
0.5,-576677.41,2.92
0.5,-578084.49,2.92
0.5,-578109.34,2.92
