Snow ratio,Log likelihood,Error std
0.33,-514489.93,3.29
0.33,-514492.43,3.29
0.33,-514495.86,3.29
0.33,-514507.91,3.29
0.33,-514516.77,3.29
0.33,-514517.65,3.29
0.33,-514519.96,3.29
0.32,-514527.47,3.29
0.32,-514534.43,3.29
0.33,-514551.94,3.29
0.33,-514566.93,3.29
0.32,-514574.78,3.29
0.32,-514603.68,3.29
0.32,-514662.59,3.29
0.33,-514673.28,3.29
0.32,-514718.43,3.29
0.32,-514719.8,3.29
0.32,-514732.01,3.29
0.32,-514780.16,3.29
0.32,-514799.69,3.29
0.32,-514828.2,3.29
0.34,-514830.76,3.29
0.32,-514923.6,3.29
0.32,-514924.31,3.29
0.34,-514973.06,3.29
0.34,-515017.04,3.29
0.32,-515055.64,3.29
0.32,-515095.15,3.29
0.32,-515114.8,3.29
0.34,-515132.12,3.29
0.34,-515149.14,3.29
0.32,-515224.7,3.29
0.32,-515240.96,3.29
0.31,-515289.98,3.29
0.31,-515336.81,3.29
0.34,-515354.23,3.29
0.34,-515677.48,3.29
0.34,-515715.91,3.29
0.31,-515800.49,3.29
0.31,-515824.59,3.29
0.35,-515879.97,3.29
0.35,-515936.49,3.29
0.35,-516063.42,3.29
0.35,-516175.76,3.29
0.31,-516189.69,3.29
0.35,-516259.3,3.29
0.35,-516297.58,3.29
0.31,-516335.14,3.29
0.31,-516384.14,3.29
0.35,-516796.16,3.29
0.35,-516806.91,3.29
0.3,-516948.28,3.29
0.35,-517062.02,3.29
0.3,-517165.29,3.29
0.35,-517228.69,3.29
0.3,-517327.29,3.29
0.35,-517377.01,3.29
0.3,-517635.12,3.29
0.3,-517693.53,3.29
0.36,-517707.28,3.29
0.36,-517901.29,3.29
0.36,-517917.7,3.29
0.3,-518264.27,3.29
0.36,-518422.75,3.29
0.36,-518550.94,3.29
0.3,-518663.85,3.29
0.36,-518757.1,3.29
0.36,-518928.06,3.29
0.36,-518958.18,3.29
0.36,-518991.15,3.29
0.3,-519161.99,3.29
0.29,-519784.45,3.29
0.29,-520008.49,3.29
0.29,-520043.03,3.29
0.37,-520546.86,3.29
0.37,-520556.26,3.29
0.29,-520721.74,3.29
0.37,-521063.21,3.29
0.37,-521077.11,3.29
0.37,-521152.28,3.29
0.37,-522064.71,3.29
0.37,-522219.48,3.29
0.37,-522576.2,3.29
0.37,-522608.07,3.29
0.29,-522656.13,3.29
0.37,-522745.2,3.29
0.37,-522753.28,3.29
0.28,-522950.68,3.29
0.28,-523065.75,3.29
0.28,-523197.83,3.29
0.28,-523216.21,3.29
0.28,-523329.84,3.29
0.37,-523380.08,3.29
0.37,-523403.64,3.29
0.28,-523412.7,3.29
0.28,-523427.89,3.29
0.28,-523435.74,3.29
0.37,-523778.25,3.29
0.28,-523979.05,3.29
0.37,-523996.72,3.29
0.28,-524040.77,3.29
0.28,-524634.24,3.29
0.38,-525231.18,3.29
0.28,-525243.24,3.29
0.38,-525427.9,3.29
0.38,-525710.76,3.29
0.28,-525902.97,3.29
0.38,-525952.52,3.29
0.28,-526235.41,3.29
0.38,-526349.05,3.29
0.28,-526955.91,3.29
0.38,-527165.79,3.29
0.38,-527759.14,3.29
0.38,-528369.92,3.29
0.38,-528597.73,3.29
0.39,-528784.27,3.29
0.39,-529233.84,3.29
0.39,-529714.51,3.29
