Snow ratio,Log likelihood,Error std
0.27,-708895.18,2.93
0.27,-708898.71,2.93
0.27,-708903.62,2.93
0.26,-708921.81,2.93
0.27,-708955.05,2.93
0.26,-709004.07,2.93
0.27,-709005.38,2.93
0.26,-709017.78,2.93
0.26,-709040.16,2.93
0.27,-709124.55,2.93
0.26,-709137.72,2.93
0.26,-709362.97,2.93
0.28,-709625.86,2.93
0.25,-709733.0,2.93
0.25,-709783.99,2.93
0.25,-709811.32,2.93
0.28,-709974.26,2.93
0.25,-709986.63,2.93
0.25,-709990.34,2.93
0.25,-710137.02,2.93
0.28,-710164.26,2.93
0.25,-710178.29,2.93
0.28,-710184.4,2.93
0.28,-710211.14,2.93
0.28,-710309.08,2.93
0.28,-710343.48,2.93
0.28,-710350.69,2.93
0.25,-710380.72,2.93
0.25,-710534.99,2.93
0.28,-710573.71,2.93
0.28,-710620.85,2.93
0.29,-711002.84,2.93
0.25,-711279.97,2.93
0.25,-711346.2,2.93
0.29,-711399.43,2.93
0.24,-711491.86,2.93
0.29,-711502.28,2.93
0.24,-711561.3,2.93
0.29,-711653.19,2.93
0.24,-711687.77,2.93
0.29,-711791.53,2.93
0.24,-711852.34,2.93
0.24,-711920.76,2.93
0.24,-711967.02,2.93
0.24,-712072.03,2.93
0.29,-712488.14,2.93
0.24,-712505.5,2.93
0.24,-712667.27,2.93
0.29,-712734.63,2.93
0.24,-712740.54,2.93
0.24,-713073.38,2.93
0.24,-713186.84,2.93
0.29,-713308.64,2.93
0.24,-713318.38,2.93
0.3,-713523.49,2.93
0.24,-713630.61,2.93
0.24,-713663.95,2.93
0.3,-713881.88,2.93
0.3,-713923.6,2.93
0.3,-714027.31,2.93
0.24,-714242.5,2.93
0.24,-714301.14,2.93
0.23,-715041.06,2.93
0.23,-715182.5,2.93
0.3,-715203.17,2.93
0.23,-715495.38,2.93
0.23,-715512.11,2.93
0.23,-715607.65,2.93
0.23,-715623.52,2.93
0.3,-715652.26,2.93
0.3,-716442.46,2.93
0.3,-716835.41,2.93
0.3,-717069.09,2.93
0.23,-717091.49,2.93
0.23,-717137.71,2.93
0.3,-717203.53,2.93
0.23,-717846.68,2.93
0.23,-718347.75,2.93
0.22,-718429.02,2.93
0.31,-719053.68,2.93
0.22,-719629.28,2.93
0.22,-719671.26,2.93
0.31,-720563.99,2.93
0.22,-720693.03,2.93
0.22,-721340.69,2.93
0.22,-721634.31,2.93
0.22,-721908.32,2.93
0.31,-722094.04,2.93
0.22,-722635.41,2.93
0.32,-722697.08,2.93
0.32,-723324.92,2.93
0.22,-723349.16,2.93
0.22,-723460.92,2.93
0.32,-723504.94,2.93
0.32,-723797.97,2.93
0.21,-723839.06,2.93
0.32,-724099.35,2.93
0.21,-724204.36,2.93
0.32,-724331.44,2.93
0.21,-724385.07,2.93
0.21,-724410.88,2.93
0.32,-724685.02,2.93
0.32,-725451.47,2.93
0.21,-725467.36,2.93
0.32,-725568.55,2.93
0.32,-726300.17,2.93
0.21,-726439.64,2.93
0.21,-726493.67,2.93
0.21,-726590.32,2.93
0.32,-727028.34,2.93
0.21,-727084.95,2.93
0.32,-727243.53,2.93
0.21,-727895.37,2.93
0.32,-727957.42,2.93
0.21,-728437.28,2.93
0.21,-729111.36,2.93
0.21,-729189.53,2.93
0.33,-730156.26,2.93
0.33,-730544.96,2.93
0.33,-730577.66,2.93
0.33,-730627.03,2.93
0.33,-730633.83,2.93
0.33,-730670.74,2.93
0.33,-730861.15,2.93
0.2,-731288.03,2.93
0.33,-731649.64,2.93
0.2,-731900.61,2.93
0.33,-732524.57,2.93
0.33,-734165.24,2.93
0.33,-734169.88,2.93
0.33,-735033.5,2.93
0.33,-735050.66,2.93
0.33,-735242.23,2.93
0.2,-735310.7,2.93
0.2,-735686.13,2.93
0.34,-736523.11,2.93
0.34,-736842.5,2.93
0.34,-736856.92,2.93
0.2,-737208.15,2.93
0.2,-737259.85,2.93
0.34,-738495.66,2.93
0.34,-738807.95,2.93
0.19,-739321.8,2.93
0.19,-739358.78,2.93
0.19,-739405.93,2.93
0.34,-739606.27,2.93
0.34,-739803.96,2.93
0.19,-739815.08,2.93
0.34,-739826.02,2.93
0.19,-740232.64,2.93
0.34,-740441.82,2.93
0.19,-740995.34,2.93
0.19,-741042.73,2.93
0.19,-742037.99,2.93
0.34,-742098.52,2.93
0.19,-742458.78,2.93
0.19,-742855.74,2.93
0.34,-743210.11,2.93
0.19,-745376.05,2.93
0.35,-745872.69,2.93
0.35,-746396.5,2.93
0.18,-747163.3,2.93
0.18,-747826.61,2.93
0.18,-748825.53,2.93
0.35,-748948.18,2.93
0.35,-749769.48,2.93
0.18,-750049.99,2.93
0.35,-750441.84,2.93
0.18,-752758.96,2.93
