Snow ratio,Log likelihood,Error std
0.63,-514860.84,2.16
0.63,-514860.94,2.16
0.63,-514900.65,2.16
0.63,-514901.48,2.16
0.63,-514915.34,2.16
0.63,-514915.6,2.16
0.63,-514917.69,2.16
0.63,-514949.19,2.16
0.63,-514958.32,2.16
0.63,-514960.68,2.16
0.63,-514980.55,2.16
0.64,-514992.38,2.16
0.64,-515036.45,2.16
0.64,-515109.37,2.16
0.63,-515149.85,2.16
0.64,-515150.08,2.16
0.64,-515188.7,2.16
0.63,-515280.35,2.16
0.62,-515407.18,2.16
0.64,-515534.15,2.16
0.62,-515562.54,2.16
0.64,-515568.52,2.16
0.62,-515589.18,2.16
0.64,-515612.25,2.16
0.62,-515652.31,2.16
0.62,-515670.47,2.16
0.64,-515719.0,2.16
0.62,-515779.58,2.16
0.64,-515814.97,2.16
0.64,-515885.55,2.16
0.64,-516037.06,2.16
0.64,-516130.39,2.16
0.64,-516438.99,2.16
0.62,-516833.72,2.16
0.65,-516930.26,2.16
0.62,-517041.32,2.16
0.65,-517490.84,2.16
0.65,-517730.09,2.16
0.65,-518077.25,2.16
0.61,-518412.46,2.16
0.65,-518561.89,2.16
0.65,-519017.07,2.16
0.65,-519051.48,2.16
0.61,-519639.55,2.16
0.61,-519657.82,2.16
0.61,-519768.53,2.16
0.61,-519836.79,2.16
0.65,-519887.86,2.16
0.65,-519946.95,2.16
0.61,-520487.18,2.16
0.66,-520520.27,2.16
0.61,-520929.39,2.16
0.66,-521062.84,2.16
0.66,-521076.68,2.16
0.61,-521388.93,2.16
0.61,-521534.02,2.16
0.66,-521553.32,2.16
0.61,-521668.89,2.16
0.61,-521893.99,2.16
0.66,-521898.88,2.16
0.6,-522345.35,2.16
0.6,-522489.52,2.16
0.66,-523157.68,2.16
0.66,-523167.04,2.16
0.66,-523503.35,2.16
0.66,-524456.2,2.16
0.6,-524478.23,2.16
0.6,-524650.67,2.16
0.66,-524681.11,2.16
0.6,-524715.53,2.16
0.6,-524776.83,2.16
0.66,-524841.68,2.16
0.6,-524903.74,2.16
0.6,-525127.33,2.16
0.6,-525482.72,2.16
0.67,-526391.91,2.16
0.6,-527665.85,2.16
0.67,-528190.15,2.16
0.59,-529174.74,2.16
0.59,-529453.83,2.16
0.67,-529507.69,2.16
0.59,-529567.25,2.16
0.59,-529637.88,2.16
0.67,-529968.2,2.16
0.67,-530085.13,2.16
0.67,-530467.55,2.16
0.67,-532134.72,2.16
0.59,-532546.49,2.16
0.59,-532580.08,2.16
0.67,-532871.86,2.16
0.67,-533245.51,2.16
0.67,-533384.58,2.16
0.67,-533853.85,2.16
0.59,-534864.2,2.16
0.59,-534987.74,2.16
0.59,-535217.2,2.16
0.68,-535325.02,2.16
0.68,-535338.76,2.16
0.68,-535723.23,2.16
0.68,-536612.82,2.16
0.59,-536714.49,2.16
0.59,-536755.91,2.16
0.59,-537333.84,2.16
0.58,-537571.83,2.16
0.68,-539575.83,2.16
0.58,-539856.83,2.16
0.58,-540880.92,2.16
0.58,-541079.02,2.16
0.68,-541166.79,2.16
0.68,-541996.64,2.16
0.68,-542356.64,2.16
0.68,-543663.65,2.16
0.58,-544536.07,2.16
0.58,-545644.51,2.16
0.69,-546594.73,2.16
0.69,-548025.22,2.16
0.57,-548184.26,2.16
0.57,-548705.66,2.16
0.69,-548883.94,2.16
0.57,-549324.23,2.16
0.57,-549476.4,2.16
0.69,-549995.8,2.16
0.69,-552503.69,2.16
0.69,-553093.88,2.16
0.69,-553094.89,2.16
0.69,-554220.09,2.16
0.57,-554918.49,2.16
0.57,-555373.32,2.16
0.7,-556105.94,2.16
0.57,-557011.22,2.16
0.57,-558888.74,2.16
0.57,-559903.68,2.16
0.56,-563398.3,2.16
0.7,-563953.76,2.16
0.56,-565395.76,2.16
0.7,-567368.84,2.16
0.56,-568544.12,2.16
0.56,-568858.41,2.16
0.56,-569432.49,2.16
0.71,-570596.76,2.16
0.56,-570783.88,2.16
0.56,-571043.13,2.16
0.71,-571070.29,2.16
0.56,-571374.29,2.16
0.56,-573530.12,2.16
0.56,-573633.35,2.16
0.56,-573997.38,2.16
0.71,-575567.87,2.16
0.71,-576051.32,2.16
0.55,-577872.59,2.16
0.55,-578378.56,2.16
0.71,-578699.35,2.16
0.55,-581009.5,2.16
0.55,-581488.28,2.16
0.71,-582446.42,2.16
0.55,-582464.4,2.16
0.71,-584463.03,2.16
0.71,-584604.1,2.16
0.55,-585419.09,2.16
0.72,-586338.1,2.16
0.72,-589292.14,2.16
0.72,-590576.53,2.16
0.55,-591290.64,2.16
0.55,-591535.98,2.16
0.55,-591603.48,2.16
0.55,-592280.39,2.16
0.55,-592490.49,2.16
0.72,-592700.49,2.16
0.54,-593902.57,2.16
0.72,-594701.07,2.16
0.54,-596238.04,2.16
0.72,-597780.51,2.16
0.54,-600076.94,2.16
0.72,-600580.13,2.16
0.72,-600948.1,2.16
0.72,-600992.46,2.16
0.54,-602967.07,2.16
0.72,-603599.06,2.16
0.54,-604257.54,2.16
0.73,-606973.74,2.16
0.73,-607698.75,2.16
0.54,-611133.1,2.16
0.53,-612030.96,2.16
0.73,-612329.1,2.16
0.73,-612353.45,2.16
0.73,-612526.1,2.16
0.73,-613489.06,2.16
0.73,-615847.26,2.16
0.53,-616899.86,2.16
0.53,-616967.78,2.16
0.73,-617030.13,2.16
0.53,-617674.63,2.16
0.53,-618594.32,2.16
0.73,-619153.56,2.16
0.73,-620071.78,2.16
0.53,-624140.52,2.16
0.74,-624711.54,2.16
0.53,-625390.3,2.16
0.74,-627345.98,2.16
0.74,-627717.03,2.16
0.74,-628683.97,2.16
