Snow ratio,Log likelihood,Error std
0.26,-763491.13,2.82
0.26,-763491.14,2.82
0.26,-763492.03,2.82
0.26,-763500.12,2.82
0.26,-763502.31,2.82
0.26,-763503.23,2.82
0.26,-763506.11,2.82
0.26,-763511.79,2.82
0.26,-763520.92,2.82
0.26,-763538.21,2.82
0.26,-763569.77,2.82
0.26,-763570.77,2.82
0.27,-763609.46,2.82
0.27,-763630.66,2.82
0.26,-763672.16,2.82
0.27,-763675.28,2.82
0.27,-763718.48,2.82
0.27,-763851.39,2.82
0.25,-763853.46,2.82
0.27,-763916.42,2.82
0.25,-763916.42,2.82
0.25,-763973.52,2.82
0.25,-764286.69,2.82
0.25,-764454.68,2.82
0.25,-764602.22,2.82
0.28,-764698.24,2.82
0.25,-764703.85,2.82
0.25,-764708.19,2.82
0.25,-764724.19,2.82
0.25,-764733.23,2.82
0.28,-764737.89,2.82
0.28,-764766.58,2.82
0.25,-764786.08,2.82
0.28,-764818.32,2.82
0.25,-764866.2,2.82
0.28,-764970.36,2.82
0.25,-765030.42,2.82
0.25,-765034.49,2.82
0.25,-765045.02,2.82
0.28,-765159.54,2.82
0.28,-765273.2,2.82
0.28,-765396.33,2.82
0.28,-765399.36,2.82
0.24,-765595.51,2.82
0.28,-765775.39,2.82
0.24,-765791.03,2.82
0.24,-765831.12,2.82
0.28,-765842.48,2.82
0.28,-766150.8,2.82
0.24,-766243.94,2.82
0.24,-766273.12,2.82
0.28,-766373.36,2.82
0.24,-766540.24,2.82
0.28,-766755.42,2.82
0.24,-766982.53,2.82
0.29,-767195.15,2.82
0.29,-767507.94,2.82
0.24,-767538.23,2.82
0.24,-767585.15,2.82
0.29,-767604.35,2.82
0.23,-767702.01,2.82
0.29,-768032.15,2.82
0.29,-768236.98,2.82
0.23,-768332.41,2.82
0.29,-768592.53,2.82
0.29,-769010.73,2.82
0.23,-769079.42,2.82
0.29,-769168.15,2.82
0.29,-769319.38,2.82
0.29,-769670.8,2.82
0.23,-769688.78,2.82
0.23,-770157.77,2.82
0.23,-771088.08,2.82
0.23,-771339.15,2.82
0.23,-771383.66,2.82
0.3,-771415.9,2.82
0.22,-771684.44,2.82
0.3,-771718.28,2.82
0.22,-773223.22,2.82
0.3,-773440.87,2.82
0.22,-773747.37,2.82
0.3,-773788.14,2.82
0.22,-773850.86,2.82
0.3,-774347.18,2.82
