Snow ratio,Log likelihood,Error std
0.57,-3232123.84,0.85
0.57,-3232126.17,0.85
0.57,-3232149.89,0.85
0.57,-3232150.66,0.85
0.57,-3232203.39,0.85
0.57,-3232228.93,0.85
0.57,-3232230.68,0.85
0.57,-3232259.56,0.85
0.57,-3232294.01,0.85
0.57,-3232352.98,0.85
0.56,-3233137.48,0.85
0.57,-3233893.46,0.85
0.56,-3234061.05,0.85
0.56,-3234296.0,0.85
0.57,-3234683.32,0.85
0.57,-3234770.72,0.85
0.58,-3235440.06,0.85
0.56,-3235760.14,0.85
0.58,-3236083.37,0.85
0.56,-3236127.91,0.85
0.56,-3236414.42,0.85
0.56,-3236886.39,0.85
0.56,-3237090.52,0.85
0.56,-3237864.59,0.85
0.56,-3238808.64,0.85
0.56,-3238946.9,0.85
0.58,-3239363.61,0.85
0.56,-3239459.19,0.85
0.56,-3239537.63,0.85
0.58,-3239855.15,0.85
0.56,-3240423.04,0.85
0.58,-3241827.63,0.85
0.58,-3243627.42,0.85
0.58,-3245458.63,0.85
0.55,-3245645.0,0.85
0.55,-3245665.63,0.85
0.55,-3245669.16,0.85
0.55,-3245980.28,0.85
0.55,-3246606.46,0.85
0.55,-3247639.88,0.85
0.58,-3248531.79,0.85
0.55,-3248956.22,0.85
0.58,-3250099.45,0.85
0.55,-3250158.22,0.85
0.55,-3252150.24,0.85
0.59,-3252853.2,0.85
0.55,-3253197.43,0.85
0.59,-3253421.85,0.85
0.55,-3253474.29,0.85
0.55,-3255134.55,0.85
0.59,-3255591.25,0.85
0.59,-3256617.05,0.85
0.55,-3256626.97,0.85
0.59,-3260382.69,0.85
0.55,-3260534.34,0.85
0.59,-3264337.04,0.85
0.55,-3265057.08,0.85
0.54,-3268346.94,0.85
0.54,-3271060.48,0.85
0.54,-3272937.53,0.85
0.59,-3277535.07,0.85
0.54,-3278368.88,0.85
0.54,-3278643.44,0.85
0.54,-3279373.32,0.85
0.6,-3282225.26,0.85
0.54,-3282307.63,0.85
0.6,-3283283.47,0.85
0.54,-3285309.73,0.85
0.6,-3288529.03,0.85
0.54,-3288932.92,0.85
0.54,-3289466.37,0.85
0.54,-3289488.63,0.85
0.54,-3290227.19,0.85
0.6,-3290962.18,0.85
0.54,-3293006.41,0.85
0.6,-3294674.19,0.85
0.6,-3300378.61,0.85
0.6,-3300380.86,0.85
0.6,-3304004.38,0.85
0.53,-3309556.1,0.85
0.6,-3311073.02,0.85
0.53,-3312509.71,0.85
0.6,-3313392.2,0.85
0.6,-3313643.8,0.85
0.53,-3314960.62,0.85
0.6,-3315307.85,0.85
0.53,-3315544.52,0.85
0.53,-3319032.31,0.85
0.53,-3323826.02,0.85
0.53,-3327378.21,0.85
0.53,-3341687.14,0.85
0.53,-3346254.74,0.85
0.61,-3351411.96,0.85
0.61,-3352320.45,0.85
0.61,-3352491.58,0.85
0.52,-3357322.23,0.85
0.52,-3357964.55,0.85
0.52,-3358066.35,0.85
0.52,-3358872.86,0.85
0.52,-3359489.12,0.85
0.52,-3360101.94,0.85
0.61,-3363054.17,0.85
0.61,-3364976.33,0.85
0.52,-3365181.04,0.85
0.52,-3365376.66,0.85
0.52,-3365941.11,0.85
0.52,-3366040.32,0.85
0.52,-3375329.68,0.85
0.52,-3385823.26,0.85
0.62,-3390077.35,0.85
0.62,-3393305.62,0.85
0.52,-3398147.3,0.85
0.52,-3398894.77,0.85
0.62,-3399176.1,0.85
0.62,-3402804.05,0.85
0.62,-3404859.46,0.85
0.62,-3414677.47,0.85
0.52,-3418226.73,0.85
0.51,-3429496.57,0.85
0.62,-3430696.72,0.85
0.51,-3447133.75,0.85
0.63,-3464743.62,0.85
0.51,-3467894.15,0.85
0.63,-3473814.64,0.85
0.63,-3475333.52,0.85
0.63,-3476626.04,0.85
0.63,-3485453.44,0.85
0.63,-3486547.53,0.85
0.63,-3487968.63,0.85
0.63,-3488074.58,0.85
0.51,-3488243.98,0.85
0.63,-3488249.19,0.85
0.51,-3494455.27,0.85
0.63,-3504308.1,0.85
0.63,-3510732.49,0.85
0.63,-3514288.17,0.85
0.5,-3515777.86,0.85
0.5,-3519027.15,0.85
0.63,-3521773.24,0.85
0.5,-3521877.91,0.85
0.5,-3523851.56,0.85
0.64,-3531709.48,0.85
0.64,-3532346.47,0.85
0.5,-3532835.06,0.85
0.64,-3550784.06,0.85
0.5,-3551762.04,0.85
0.5,-3551856.95,0.85
0.5,-3552117.61,0.85
0.64,-3552551.66,0.85
0.5,-3556219.3,0.85
0.64,-3561905.15,0.85
0.64,-3563240.5,0.85
0.64,-3568748.75,0.85
0.5,-3569370.94,0.85
0.5,-3574129.88,0.85
0.5,-3575779.83,0.85
0.64,-3584444.71,0.85
0.5,-3584449.58,0.85
0.64,-3590656.53,0.85
0.64,-3590936.38,0.85
0.64,-3605022.3,0.85
0.64,-3607459.9,0.85
0.64,-3607673.08,0.85
0.64,-3609387.02,0.85
0.49,-3614243.97,0.85
0.64,-3618035.87,0.85
0.49,-3624068.95,0.85
0.65,-3633987.31,0.85
0.49,-3636129.87,0.85
0.65,-3645397.4,0.85
0.65,-3653983.95,0.85
0.49,-3654689.72,0.85
0.49,-3656998.04,0.85
0.49,-3662907.84,0.85
0.65,-3665603.92,0.85
0.65,-3681592.97,0.85
0.49,-3694372.02,0.85
0.65,-3699066.3,0.85
0.48,-3699990.99,0.85
0.65,-3710255.6,0.85
0.48,-3718635.66,0.85
0.65,-3719517.82,0.85
0.65,-3719717.65,0.85
0.48,-3728318.06,0.85
0.48,-3729896.07,0.85
0.48,-3742236.96,0.85
0.66,-3743885.28,0.85
0.48,-3747325.23,0.85
0.66,-3763669.19,0.85
0.66,-3766156.02,0.85
0.66,-3783395.29,0.85
0.48,-3788318.39,0.85
0.48,-3798580.39,0.85
0.48,-3800403.81,0.85
0.66,-3810026.0,0.85
0.47,-3813480.1,0.85
0.66,-3814578.82,0.85
0.66,-3818146.67,0.85
0.66,-3818818.55,0.85
0.66,-3833954.73,0.85
0.47,-3837302.38,0.85
0.66,-3845254.81,0.85
0.47,-3850243.05,0.85
0.66,-3857144.58,0.85
0.47,-3862425.61,0.85
0.47,-3864466.65,0.85
0.67,-3874101.6,0.85
0.67,-3875891.49,0.85
0.67,-3881383.59,0.85
0.67,-3893243.89,0.85
0.47,-3904373.83,0.85
0.67,-3909927.05,0.85
0.47,-3917187.24,0.85
0.47,-3922657.79,0.85
0.67,-3927583.2,0.85
0.47,-3936741.68,0.85
0.46,-3944847.76,0.85
0.67,-3946004.63,0.85
0.46,-3949553.06,0.85
0.67,-3953844.85,0.85
0.67,-3958307.11,0.85
0.67,-3960933.41,0.85
0.67,-3964171.74,0.85
0.67,-3984917.58,0.85
0.67,-3988342.96,0.85
0.46,-3999241.11,0.85
0.68,-3999860.93,0.85
0.68,-4002095.65,0.85
0.46,-4010709.48,0.85
0.68,-4011794.52,0.85
0.46,-4018741.43,0.85
0.68,-4023885.29,0.85
0.46,-4035209.21,0.85
0.68,-4040824.41,0.85
0.46,-4054143.75,0.85
0.68,-4056865.85,0.85
0.46,-4062403.67,0.85
0.68,-4089183.7,0.85
0.45,-4091148.6,0.85
0.68,-4093309.27,0.85
0.45,-4094015.3,0.85
0.68,-4101962.09,0.85
0.45,-4103647.15,0.85
0.45,-4106576.56,0.85
0.45,-4110666.41,0.85
0.45,-4121807.32,0.85
0.68,-4132978.0,0.85
0.68,-4135339.26,0.85
0.45,-4136522.32,0.85
0.45,-4141379.31,0.85
0.45,-4144148.98,0.85
0.45,-4153438.75,0.85
0.45,-4161351.19,0.85
0.69,-4167729.36,0.85
0.69,-4187432.43,0.85
0.45,-4202715.68,0.85
0.45,-4206968.82,0.85
0.45,-4210826.5,0.85
0.45,-4211595.61,0.85
0.45,-4222601.48,0.85
0.69,-4231756.28,0.85
0.44,-4249526.51,0.85
0.44,-4252501.61,0.85
0.44,-4254361.47,0.85
0.44,-4258130.64,0.85
0.69,-4262563.3,0.85
0.69,-4266173.33,0.85
0.69,-4266980.42,0.85
0.44,-4268379.71,0.85
0.44,-4275740.89,0.85
0.44,-4280887.96,0.85
0.44,-4298808.15,0.85
0.44,-4316495.9,0.85
0.7,-4327898.54,0.85
0.44,-4347190.9,0.85
0.44,-4348905.19,0.85
0.7,-4358377.97,0.85
0.44,-4370476.04,0.85
0.7,-4373692.14,0.85
0.44,-4385562.67,0.85
0.7,-4385734.08,0.85
